map_id,world_size_x,world_size_y,world_area,bbox_width,bbox_height,useful_area,useful_area_ratio,n_nodes,n_edges,total_road_length_m,road_density,avg_edge_length_m,median_edge_length_m,avg_degree,max_degree,dead_end_ratio,intersection_ratio,n_components,largest_component_ratio,bridge_edges_count,bridge_edges_ratio,articulation_points_count,articulation_points_ratio,graph_diameter_approx,avg_shortest_path_approx,circuity_approx,orientation_entropy,gridness_score,corridor_score,radial_score,partition_score,community_score,tree_like_score
v2_osm_cambridge_haggle_exact_500m_0m_0850,-0.738043120864475,-0.5995707154155961,-0.44652410141398224,-0.7381872450182181,-0.5998883184292654,-0.4426552151960519,-0.12106860882464868,-0.27250345596705156,-0.27969667982284535,-0.3533381313263248,0.13047992166391328,-0.4515590762089682,-0.41478120743503677,-0.3793985369079732,-0.38088833624790264,0.29776405556118357,-0.572920284505063,-0.2584113635525427,0.26360440502829996,-0.17951615774080895,0.48561064919196906,-0.18547413186499803,0.9031647596776465,-0.7066635752067075,-0.6357079288723645,-0.07773599472643772,0.7801247985789076,-0.23983437815980635,-0.15199446928680468,0.43634829521046886,-0.3002837810276204,0.45468154077983075,0.6607366717215146
v2_osm_cambridge_haggle_exact_500m_0m_seed,-0.738043120864475,-0.5995707154155961,-0.44652410141398224,-0.7381872450182181,-0.5998883184292654,-0.4426552151960519,-0.12106860882464868,-0.27250345596705156,-0.27969667982284535,-0.3533381313263248,0.13047992166391328,-0.4515590762089682,-0.41478120743503677,-0.3793985369079732,-0.38088833624790264,0.29776405556118357,-0.572920284505063,-0.2584113635525427,0.26360440502829996,-0.17951615774080895,0.48561064919196906,-0.18547413186499803,0.9031647596776465,-0.7066635752067075,-0.6647441124325364,0.05296726738719168,0.7801247985789076,-0.23983437815980635,-0.15199446928680468,0.43634829521046886,-0.3002837810276204,0.45468154077983075,0.6607366717215146
v2_osm_cambridge_haggle_offset_e_1500m_1000m_0102,-0.19758844364742745,-0.04762804890666218,-0.2827978856170375,-0.19762476612673904,-0.04790220134128152,-0.2847306564268622,0.5663711959965609,0.010646264466449505,-0.0015364672226281866,0.004452656454272254,0.009965910609434572,-0.4281866537852505,-0.4040831980025876,-0.3615014879147882,-0.25585263109063144,-0.0735186385854281,-0.5309674935715754,-0.2584113635525427,0.26360440502829996,0.13760193396632636,-0.05725049509408752,0.14068391230037192,0.2022523099357156,0.09585642276872383,-0.0715327956736467,-0.21693260961279406,0.8795319881314728,-0.5941570936213808,-0.15158775304222008,-0.2762151961997798,-0.3002837810276204,0.6938409194296872,0.39057905271884735
v2_osm_cambridge_haggle_offset_e_1500m_1000m_0442,-0.19758844364742745,-0.04762804890666218,-0.2827978856170375,-0.19762476612673904,-0.04790220134128152,-0.2847306564268622,0.5663711959965609,0.010646264466449505,-0.0015364672226281866,0.004452656454272254,0.009965910609434572,-0.4281866537852505,-0.4040831980025876,-0.3615014879147882,-0.25585263109063144,-0.0735186385854281,-0.5309674935715754,-0.2584113635525427,0.26360440502829996,0.13760193396632636,-0.05725049509408752,0.14068391230037192,0.2022523099357156,0.09585642276872383,-0.07114757267450676,-0.2587702362340039,0.8795319881314728,-0.5941570936213808,-0.15158775304222008,-0.2762151961997798,-0.3002837810276204,0.6938409194296872,0.39057905271884735
v2_osm_cambridge_haggle_offset_e_1500m_1000m_0782,-0.19758844364742745,-0.04762804890666218,-0.2827978856170375,-0.19762476612673904,-0.04790220134128152,-0.2847306564268622,0.5663711959965609,0.010646264466449505,-0.0015364672226281866,0.004452656454272254,0.009965910609434572,-0.4281866537852505,-0.4040831980025876,-0.3615014879147882,-0.25585263109063144,-0.0735186385854281,-0.5309674935715754,-0.2584113635525427,0.26360440502829996,0.13760193396632636,-0.05725049509408752,0.14068391230037192,0.2022523099357156,0.09585642276872383,-0.1640344683421213,-0.22070743306733925,0.8795319881314728,-0.5941570936213808,-0.15158775304222008,-0.2762151961997798,-0.3002837810276204,0.6938409194296872,0.39057905271884735
v2_osm_cambridge_haggle_offset_e_1500m_1500m_0187,-0.2013157172834071,-0.04323447544191445,-0.28267213166152116,-0.20150114008884498,-0.04315151240758557,-0.28456427736929013,0.5679060022232115,0.0018096367548678485,-0.008725241052342764,-0.006929534465633342,0.0005853223453919082,-0.4285069575238538,-0.4027264671338921,-0.3598848749126666,-0.25585263109063144,-0.0830539886758708,-0.5142975104191961,-0.2584113635525427,0.26360440502829996,0.09016974076226766,-0.10990472172316752,0.08969165170814594,0.11045919394815973,0.016389124270781603,-0.1443880953859851,-0.15983840486279707,0.8390443333042811,-0.7078815358959081,-0.15233036258431876,0.07161914409811043,-0.3002837810276204,0.716444397289887,0.3766587173885574
v2_osm_cambridge_haggle_offset_e_1500m_1500m_0527,-0.2013157172834071,-0.04323447544191445,-0.28267213166152116,-0.20150114008884498,-0.04315151240758557,-0.28456427736929013,0.5679060022232115,0.0018096367548678485,-0.008725241052342764,-0.006929534465633342,0.0005853223453919082,-0.4285069575238538,-0.4027264671338921,-0.3598848749126666,-0.25585263109063144,-0.0830539886758708,-0.5142975104191961,-0.2584113635525427,0.26360440502829996,0.09016974076226766,-0.10990472172316752,0.08969165170814594,0.11045919394815973,0.016389124270781603,-0.01583597038133264,0.14623686357658056,0.8390443333042811,-0.7078815358959081,-0.15233036258431876,0.07161914409811043,-0.3002837810276204,0.716444397289887,0.3766587173885574
v2_osm_cambridge_haggle_offset_e_1500m_1500m_0867,-0.2013157172834071,-0.04323447544191445,-0.28267213166152116,-0.20150114008884498,-0.04315151240758557,-0.28456427736929013,0.5679060022232115,0.0018096367548678485,-0.008725241052342764,-0.006929534465633342,0.0005853223453919082,-0.4285069575238538,-0.4027264671338921,-0.3598848749126666,-0.25585263109063144,-0.0830539886758708,-0.5142975104191961,-0.2584113635525427,0.26360440502829996,0.09016974076226766,-0.10990472172316752,0.08969165170814594,0.11045919394815973,0.016389124270781603,-0.05393291990044151,-0.059491014696135915,0.8390443333042811,-0.7078815358959081,-0.15233036258431876,0.07161914409811043,-0.3002837810276204,0.716444397289887,0.3766587173885574
v2_osm_cambridge_haggle_offset_e_1500m_200m_0272,-0.18267934910350891,-0.033898131829325516,-0.27640188483023004,-0.18268901205571256,-0.034138933748400595,-0.27844785020362695,0.5732054355752169,0.023636862469800315,0.0022845927409137954,-0.013060126710983581,0.0007664853862599612,-0.43376296149018956,-0.4075059565602988,-0.3709888834120879,-0.25585263109063144,0.1350671446430054,-0.5590286318780804,-0.2584113635525427,0.26360440502829996,0.31694079779500545,0.17865020743004106,0.29895234376114876,0.511980976919534,-0.1809964570498648,-0.2326442895847717,0.02103855233416308,0.8659736222402681,-0.635382203945897,-0.15218751338767894,-0.2841656954065889,-0.3002837810276204,0.7616513530102866,0.5364847896992955
v2_osm_cambridge_haggle_offset_e_1500m_200m_0612,-0.18267934910350891,-0.033898131829325516,-0.27640188483023004,-0.18268901205571256,-0.034138933748400595,-0.27844785020362695,0.5732054355752169,0.023636862469800315,0.0022845927409137954,-0.013060126710983581,0.0007664853862599612,-0.43376296149018956,-0.4075059565602988,-0.3709888834120879,-0.25585263109063144,0.1350671446430054,-0.5590286318780804,-0.2584113635525427,0.26360440502829996,0.31694079779500545,0.17865020743004106,0.29895234376114876,0.511980976919534,-0.1809964570498648,-0.20158568527911522,-0.21740446254461215,0.8659736222402681,-0.635382203945897,-0.15218751338767894,-0.2841656954065889,-0.3002837810276204,0.7616513530102866,0.5364847896992955
