map_id,batch_target,source_type,anchor_id,archetype,generator_type,world_size_x,world_size_y,world_area,bbox_width,bbox_height,useful_area,useful_area_ratio,n_nodes,n_edges,total_road_length_m,road_density,avg_edge_length_m,median_edge_length_m,avg_degree,max_degree,dead_end_ratio,intersection_ratio,n_components,largest_component_ratio,bridge_edges_count,bridge_edges_ratio,articulation_points_count,articulation_points_ratio,graph_diameter_approx,avg_shortest_path_approx,circuity_approx,orientation_entropy,gridness_score,corridor_score,radial_score,partition_score,community_score,tree_like_score,supports_map_based,supports_route_movement_candidate,supports_cluster_overlay,supports_wdm_candidate,supports_bus_route_candidate,validation_status,feature_omissions,sampling_seed
v2_osm_helsinki_disrupted_offset_e_1500m_1000m_0802,1000,osm,helsinki_disrupted,industrial_disrupted,,1568,1222,1916096.0,1517.38,1171.97,1778311.52,0.9280910346842977,2606,2931,70488.1,0.0015296728347640202,12.4537,7.9601,2.2494,5,0.0691,0.2433,1,1.0,573,0.195496,543,0.208365,3459.88,808.76,1.3196,5.0478,0.4141,2.9568,0.4854,0.0,0.9263,0.4751,yes,yes,no,partial,no,PASS,,2797577534
v2_osm_helsinki_disrupted_offset_e_1500m_1500m_0207,400,osm,helsinki_disrupted,industrial_disrupted,,1557,1553,2418021.0,1506.98,1502.32,2263974.69,0.9362924029504783,3693,4141,100277.44,0.001712557500534528,12.6294,7.9804,2.2426,5,0.0734,0.2421,1,1.0,860,0.207679,817,0.221229,4122.14,957.02,1.3725,5.0924,0.3792,2.5361,0.5056,0.0,0.9343,0.4785,yes,yes,no,partial,no,PASS,,3660721009
v2_osm_helsinki_disrupted_offset_e_1500m_1500m_0547,600,osm,helsinki_disrupted,industrial_disrupted,,1557,1553,2418021.0,1506.98,1502.32,2263974.69,0.9362924029504783,3693,4141,100277.44,0.001712557500534528,12.6294,7.9804,2.2426,5,0.0734,0.2421,1,1.0,860,0.207679,817,0.221229,4122.14,895.25,1.7329,5.0924,0.3792,2.5361,0.5056,0.0,0.9343,0.4785,yes,yes,no,partial,no,PASS,,3025160898
v2_osm_helsinki_disrupted_offset_e_1500m_200m_0292,400,osm,helsinki_disrupted,industrial_disrupted,,1554,1586,2464644.0,1503.6,1535.18,2308305.96,0.9365677007486138,5072,5939,138690.17,0.002409678639186836,12.3753,6.7566,2.3419,6,0.0927,0.33,1,1.0,1038,0.174777,982,0.193612,3327.5,820.4,1.4192,4.8006,0.3711,2.5394,0.4195,0.0,0.9281,0.4665,yes,yes,no,partial,no,PASS,,2427007983
v2_osm_helsinki_disrupted_offset_e_1500m_200m_0632,800,osm,helsinki_disrupted,industrial_disrupted,,1554,1586,2464644.0,1503.6,1535.18,2308305.96,0.9365677007486138,5072,5939,138690.17,0.002409678639186836,12.3753,6.7566,2.3419,6,0.0927,0.33,1,1.0,1038,0.174777,982,0.193612,3327.5,749.86,1.4422,4.8006,0.3711,2.5394,0.4195,0.0,0.9281,0.4665,yes,yes,no,partial,no,PASS,,3729082851
v2_osm_helsinki_disrupted_offset_e_1500m_500m_0037,100,osm,helsinki_disrupted,industrial_disrupted,,1565,1586,2482090.0,1514.52,1535.18,2325065.97,0.9367371733609169,4487,5226,120491.92,0.002105483685120201,12.1183,6.5922,2.3294,6,0.0969,0.3261,1,1.0,988,0.189055,933,0.207934,4252.34,887.82,1.6646,4.869,0.3949,2.1253,0.5005,0.0,0.9252,0.4708,yes,yes,no,partial,no,PASS,,3040873671
v2_osm_helsinki_disrupted_offset_e_1500m_500m_0377,600,osm,helsinki_disrupted,industrial_disrupted,,1565,1586,2482090.0,1514.52,1535.18,2325065.97,0.9367371733609169,4487,5226,120491.92,0.002105483685120201,12.1183,6.5922,2.3294,6,0.0969,0.3261,1,1.0,988,0.189055,933,0.207934,4252.34,1012.66,1.7453,4.869,0.3949,2.1253,0.5005,0.0,0.9252,0.4708,yes,yes,no,partial,no,PASS,,3681120286
v2_osm_helsinki_disrupted_offset_e_1500m_500m_0717,800,osm,helsinki_disrupted,industrial_disrupted,,1565,1586,2482090.0,1514.52,1535.18,2325065.97,0.9367371733609169,4487,5226,120491.92,0.002105483685120201,12.1183,6.5922,2.3294,6,0.0969,0.3261,1,1.0,988,0.189055,933,0.207934,4252.34,974.18,1.7258,4.869,0.3949,2.1253,0.5005,0.0,0.9252,0.4708,yes,yes,no,partial,no,PASS,,1173395134
v2_osm_helsinki_disrupted_offset_n_1000m_1000m_0326,400,osm,helsinki_disrupted,industrial_disrupted,,838,1055,884090.0,787.09,1004.41,790557.87,0.8942051989881038,1033,1189,40504.91,0.0013448857016819555,17.5955,11.0432,2.302,5,0.0387,0.2759,1,1.0,119,0.100084,121,0.117135,2897.94,901.78,1.9584,4.7776,0.3106,1.8601,0.6442,0.0,0.894,0.4508,yes,yes,no,partial,no,PASS,,696927351
v2_osm_helsinki_disrupted_offset_n_1000m_1000m_0666,800,osm,helsinki_disrupted,industrial_disrupted,,838,1055,884090.0,787.09,1004.41,790557.87,0.8942051989881038,1033,1189,40504.91,0.0013448857016819555,17.5955,11.0432,2.302,5,0.0387,0.2759,1,1.0,119,0.100084,121,0.117135,2897.94,779.13,1.9911,4.7776,0.3106,1.8601,0.6442,0.0,0.894,0.4508,yes,yes,no,partial,no,PASS,,3244156306
v2_osm_helsinki_disrupted_offset_n_1000m_1500m_0071,200,osm,helsinki_disrupted,industrial_disrupted,,749,1042,780458.0,698.63,991.83,692918.77,0.8878360833497105,1019,1176,37642.69,0.00150680754121298,16.0866,10.0431,2.3081,5,0.053,0.2777,1,1.0,122,0.103741,116,0.113837,2289.65,615.9,1.3955,4.8003,0.235,2.8388,0.5664,0.0,0.8895,0.4558,yes,yes,no,partial,no,PASS,,1311366142
v2_osm_helsinki_disrupted_offset_n_1000m_1500m_0411,600,osm,helsinki_disrupted,industrial_disrupted,,749,1042,780458.0,698.63,991.83,692918.77,0.8878360833497105,1019,1176,37642.69,0.00150680754121298,16.0866,10.0431,2.3081,5,0.053,0.2777,1,1.0,122,0.103741,116,0.113837,2289.65,616.58,1.4086,4.8003,0.235,2.8388,0.5664,0.0,0.8895,0.4558,yes,yes,no,partial,no,PASS,,3940044871
v2_osm_helsinki_disrupted_offset_n_1000m_1500m_0751,800,osm,helsinki_disrupted,industrial_disrupted,,749,1042,780458.0,698.63,991.83,692918.77,0.8878360833497105,1019,1176,37642.69,0.00150680754121298,16.0866,10.0431,2.3081,5,0.053,0.2777,1,1.0,122,0.103741,116,0.113837,2289.65,540.48,1.4836,4.8003,0.235,2.8388,0.5664,0.0,0.8895,0.4558,yes,yes,no,partial,no,PASS,,3929662157
v2_osm_helsinki_disrupted_offset_n_1000m_200m_0156,200,osm,helsinki_disrupted,industrial_disrupted,,856,1066,912496.0,805.43,1015.84,818191.02,0.8966516207025998,2851,3350,80280.63,0.003671248969858498,12.7774,7.1461,2.3501,6,0.0866,0.3287,1,1.0,578,0.172537,541,0.189758,2503.32,547.36,1.671,4.6825,0.3868,2.0228,0.5475,0.0,0.9113,0.4622,yes,yes,no,partial,no,PASS,,273837976
v2_osm_helsinki_disrupted_offset_n_1000m_200m_0496,600,osm,helsinki_disrupted,industrial_disrupted,,856,1066,912496.0,805.43,1015.84,818191.02,0.8966516207025998,2851,3350,80280.63,0.003671248969858498,12.7774,7.1461,2.3501,6,0.0866,0.3287,1,1.0,578,0.172537,541,0.189758,2503.32,570.09,1.5038,4.6825,0.3868,2.0228,0.5475,0.0,0.9113,0.4622,yes,yes,no,partial,no,PASS,,3670126285
v2_osm_helsinki_disrupted_offset_n_1000m_200m_0836,1000,osm,helsinki_disrupted,industrial_disrupted,,856,1066,912496.0,805.43,1015.84,818191.02,0.8966516207025998,2851,3350,80280.63,0.003671248969858498,12.7774,7.1461,2.3501,6,0.0866,0.3287,1,1.0,578,0.172537,541,0.189758,2503.32,500.78,1.5684,4.6825,0.3868,2.0228,0.5475,0.0,0.9113,0.4622,yes,yes,no,partial,no,PASS,,2890422610
v2_osm_helsinki_disrupted_offset_n_1000m_500m_0241,400,osm,helsinki_disrupted,industrial_disrupted,,858,1046,897468.0,807.7,995.71,804231.6,0.8961117324023418,1982,2347,64037.97,0.0026151350243128445,14.4523,8.0686,2.3683,5,0.0979,0.3441,1,1.0,404,0.172135,377,0.190212,3017.36,559.64,1.3739,4.7251,0.3058,2.5571,0.5244,0.0,0.902,0.4633,yes,yes,no,partial,no,PASS,,3125337508
v2_osm_helsinki_disrupted_offset_n_1000m_500m_0581,800,osm,helsinki_disrupted,industrial_disrupted,,858,1046,897468.0,807.7,995.71,804231.6,0.8961117324023418,1982,2347,64037.97,0.0026151350243128445,14.4523,8.0686,2.3683,5,0.0979,0.3441,1,1.0,404,0.172135,377,0.190212,3017.36,596.11,1.4801,4.7251,0.3058,2.5571,0.5244,0.0,0.902,0.4633,yes,yes,no,partial,no,PASS,,389945163
v2_osm_helsinki_disrupted_offset_s_2500m_1000m_0258,400,osm,helsinki_disrupted,industrial_disrupted,,2612,2574,6723288.0,2561.66,2523.17,6463509.95,0.9613614570174354,14679,16907,349731.87,0.0025146922160704703,10.9325,6.227,2.3036,6,0.12,0.3291,1,1.0,3162,0.187023,2975,0.20267,8747.89,1606.82,1.3521,4.9955,0.3799,1.2541,0.6027,0.0,0.9519,0.4862,yes,yes,no,partial,no,PASS,,3767466479
v2_osm_helsinki_disrupted_offset_s_2500m_1000m_0598,800,osm,helsinki_disrupted,industrial_disrupted,,2612,2574,6723288.0,2561.66,2523.17,6463509.95,0.9613614570174354,14679,16907,349731.87,0.0025146922160704703,10.9325,6.227,2.3036,6,0.12,0.3291,1,1.0,3162,0.187023,2975,0.20267,8747.89,1803.95,1.3317,4.9955,0.3799,1.2541,0.6027,0.0,0.9519,0.4862,yes,yes,no,partial,no,PASS,,3685738448
v2_osm_helsinki_disrupted_offset_s_2500m_1500m_0003,100,osm,helsinki_disrupted,industrial_disrupted,,2610,2553,6663330.0,2559.06,2502.34,6403621.22,0.961024175647433,11885,13733,290377.95,0.002060981521251386,10.9515,6.2059,2.311,6,0.1242,0.3393,1,1.0,2528,0.184082,2350,0.197728,9249.41,2379.79,1.6514,4.9802,0.3518,1.9648,0.6887,0.0,0.9484,0.4864,yes,yes,no,partial,no,PASS,,500572467
v2_osm_helsinki_disrupted_offset_s_2500m_1500m_0343,400,osm,helsinki_disrupted,industrial_disrupted,,2610,2553,6663330.0,2559.06,2502.34,6403621.22,0.961024175647433,11885,13733,290377.95,0.002060981521251386,10.9515,6.2059,2.311,6,0.1242,0.3393,1,1.0,2528,0.184082,2350,0.197728,9249.41,1712.57,1.597,4.9802,0.3518,1.9648,0.6887,0.0,0.9484,0.4864,yes,yes,no,partial,no,PASS,,207548814
v2_osm_helsinki_disrupted_offset_s_2500m_1500m_0683,800,osm,helsinki_disrupted,industrial_disrupted,,2610,2553,6663330.0,2559.06,2502.34,6403621.22,0.961024175647433,11885,13733,290377.95,0.002060981521251386,10.9515,6.2059,2.311,6,0.1242,0.3393,1,1.0,2528,0.184082,2350,0.197728,9249.41,2077.94,1.6607,4.9802,0.3518,1.9648,0.6887,0.0,0.9484,0.4864,yes,yes,no,partial,no,PASS,,1604734577
v2_osm_helsinki_disrupted_offset_s_2500m_200m_0088,200,osm,helsinki_disrupted,industrial_disrupted,,2588,2599,6726212.0,2537.21,2548.34,6465654.59,0.9612623856449981,15192,17730,403232.91,0.002635956166710178,12.044,6.7295,2.3341,6,0.0966,0.329,1,1.0,2825,0.159334,2666,0.175487,4967.25,997.14,1.2996,5.0607,0.3361,1.7379,0.538,0.0,0.9508,0.4698,yes,yes,no,partial,no,PASS,,916052358
v2_osm_helsinki_disrupted_offset_s_2500m_200m_0428,600,osm,helsinki_disrupted,industrial_disrupted,,2588,2599,6726212.0,2537.21,2548.34,6465654.59,0.9612623856449981,15192,17730,403232.91,0.002635956166710178,12.044,6.7295,2.3341,6,0.0966,0.329,1,1.0,2825,0.159334,2666,0.175487,4967.25,1630.81,1.2738,5.0607,0.3361,1.7379,0.538,0.0,0.9508,0.4698,yes,yes,no,partial,no,PASS,,1523772278
v2_osm_helsinki_disrupted_offset_s_2500m_200m_0768,1000,osm,helsinki_disrupted,industrial_disrupted,,2588,2599,6726212.0,2537.21,2548.34,6465654.59,0.9612623856449981,15192,17730,403232.91,0.002635956166710178,12.044,6.7295,2.3341,6,0.0966,0.329,1,1.0,2825,0.159334,2666,0.175487,4967.25,1424.35,1.2438,5.0607,0.3361,1.7379,0.538,0.0,0.9508,0.4698,yes,yes,no,partial,no,PASS,,567773059
v2_osm_helsinki_disrupted_offset_s_2500m_500m_0173,400,osm,helsinki_disrupted,industrial_disrupted,,2596,2587,6715852.0,2545.66,2536.59,6457294.87,0.9615004728727254,15429,17888,388400.6,0.0026635488691531617,11.4701,6.5359,2.3188,6,0.1042,0.3258,1,1.0,3005,0.16799,2822,0.182902,6054.84,1271.33,1.3042,5.0376,0.361,1.3956,0.5736,0.0,0.9529,0.4762,yes,yes,no,partial,no,PASS,,3693716545
v2_osm_helsinki_disrupted_offset_s_2500m_500m_0513,600,osm,helsinki_disrupted,industrial_disrupted,,2596,2587,6715852.0,2545.66,2536.59,6457294.87,0.9615004728727254,15429,17888,388400.6,0.0026635488691531617,11.4701,6.5359,2.3188,6,0.1042,0.3258,1,1.0,3005,0.16799,2822,0.182902,6054.84,1383.24,1.3067,5.0376,0.361,1.3956,0.5736,0.0,0.9529,0.4762,yes,yes,no,partial,no,PASS,,2284711187
v2_osm_helsinki_disrupted_offset_s_2500m_500m_0853,1000,osm,helsinki_disrupted,industrial_disrupted,,2596,2587,6715852.0,2545.66,2536.59,6457294.87,0.9615004728727254,15429,17888,388400.6,0.0026635488691531617,11.4701,6.5359,2.3188,6,0.1042,0.3258,1,1.0,3005,0.16799,2822,0.182902,6054.84,1440.86,1.2887,5.0376,0.361,1.3956,0.5736,0.0,0.9529,0.4762,yes,yes,no,partial,no,PASS,,1699132538
v2_osm_helsinki_disrupted_offset_w_5000m_1000m_0054,100,osm,helsinki_disrupted,industrial_disrupted,,5142,5129,26373318.0,5091.51,5078.27,25856030.55,0.9803859547197542,78571,92348,2019273.42,0.0035015692754320864,11.6606,6.6898,2.3507,6,0.0969,0.3366,1,1.0,14109,0.152781,13267,0.168854,11099.37,2589.55,1.2225,5.0745,0.414,1.6624,0.5943,0.0,0.9689,0.4666,yes,yes,no,partial,no,PASS,,4022265621
v2_osm_helsinki_disrupted_offset_w_5000m_1000m_0394,600,osm,helsinki_disrupted,industrial_disrupted,,5142,5129,26373318.0,5091.51,5078.27,25856030.55,0.9803859547197542,78571,92348,2019273.42,0.0035015692754320864,11.6606,6.6898,2.3507,6,0.0969,0.3366,1,1.0,14109,0.152781,13267,0.168854,11099.37,2957.11,1.206,5.0745,0.414,1.6624,0.5943,0.0,0.9689,0.4666,yes,yes,no,partial,no,PASS,,1106706724
v2_osm_helsinki_disrupted_offset_w_5000m_1000m_0734,800,osm,helsinki_disrupted,industrial_disrupted,,5142,5129,26373318.0,5091.51,5078.27,25856030.55,0.9803859547197542,78571,92348,2019273.42,0.0035015692754320864,11.6606,6.6898,2.3507,6,0.0969,0.3366,1,1.0,14109,0.152781,13267,0.168854,11099.37,2999.99,1.2544,5.0745,0.414,1.6624,0.5943,0.0,0.9689,0.4666,yes,yes,no,partial,no,PASS,,670802618
v2_osm_helsinki_disrupted_offset_w_5000m_1500m_0139,200,osm,helsinki_disrupted,industrial_disrupted,,5102,5147,26259994.0,5051.87,5096.85,25748581.52,0.9805250343768352,84945,99958,2219660.75,0.00380647459401552,11.8279,6.8626,2.3535,6,0.0927,0.3351,1,1.0,14651,0.146572,13793,0.162376,10407.3,2776.2,1.2284,5.0837,0.4094,1.5308,0.612,0.0,0.9691,0.4643,yes,yes,no,partial,no,PASS,,3177614513
v2_osm_helsinki_disrupted_offset_w_5000m_1500m_0479,600,osm,helsinki_disrupted,industrial_disrupted,,5102,5147,26259994.0,5051.87,5096.85,25748581.52,0.9805250343768352,84945,99958,2219660.75,0.00380647459401552,11.8279,6.8626,2.3535,6,0.0927,0.3351,1,1.0,14651,0.146572,13793,0.162376,10407.3,2999.28,1.1979,5.0837,0.4094,1.5308,0.612,0.0,0.9691,0.4643,yes,yes,no,partial,no,PASS,,2228536443
v2_osm_helsinki_disrupted_offset_w_5000m_1500m_0819,1000,osm,helsinki_disrupted,industrial_disrupted,,5102,5147,26259994.0,5051.87,5096.85,25748581.52,0.9805250343768352,84945,99958,2219660.75,0.00380647459401552,11.8279,6.8626,2.3535,6,0.0927,0.3351,1,1.0,14651,0.146572,13793,0.162376,10407.3,2781.42,1.2024,5.0837,0.4094,1.5308,0.612,0.0,0.9691,0.4643,yes,yes,no,partial,no,PASS,,2617763920
v2_osm_helsinki_disrupted_offset_w_5000m_200m_0224,400,osm,helsinki_disrupted,industrial_disrupted,,5156,5177,26692612.0,5105.68,5126.85,26176087.41,0.9806491553475303,66278,77331,1701334.64,0.0028970937726139354,11.6343,6.702,2.3335,6,0.0957,0.3248,1,1.0,12405,0.160414,11621,0.175337,14194.33,2868.61,1.2914,5.0601,0.4065,1.2946,0.5287,0.0,0.9682,0.4696,yes,yes,no,partial,no,PASS,,1299509048
v2_osm_helsinki_disrupted_offset_w_5000m_200m_0564,800,osm,helsinki_disrupted,industrial_disrupted,,5156,5177,26692612.0,5105.68,5126.85,26176087.41,0.9806491553475303,66278,77331,1701334.64,0.0028970937726139354,11.6343,6.702,2.3335,6,0.0957,0.3248,1,1.0,12405,0.160414,11621,0.175337,14194.33,3045.59,1.3233,5.0601,0.4065,1.2946,0.5287,0.0,0.9682,0.4696,yes,yes,no,partial,no,PASS,,354635794
v2_osm_helsinki_disrupted_offset_w_5000m_500m_0309,400,osm,helsinki_disrupted,industrial_disrupted,,5131,5177,26563187.0,5080.6,5126.87,26047566.54,0.9805889082169793,70714,82779,1811643.31,0.00311630528369958,11.6423,6.6947,2.3412,6,0.0959,0.3294,1,1.0,12861,0.155365,12054,0.170461,13341.66,2823.24,1.2226,5.0677,0.4098,1.5095,0.5526,0.0,0.9685,0.4681,yes,yes,no,partial,no,PASS,,3963004800
v2_osm_helsinki_disrupted_offset_w_5000m_500m_0649,800,osm,helsinki_disrupted,industrial_disrupted,,5131,5177,26563187.0,5080.6,5126.87,26047566.54,0.9805889082169793,70714,82779,1811643.31,0.00311630528369958,11.6423,6.6947,2.3412,6,0.0959,0.3294,1,1.0,12861,0.155365,12054,0.170461,13341.66,2732.07,1.1964,5.0677,0.4098,1.5095,0.5526,0.0,0.9685,0.4681,yes,yes,no,partial,no,PASS,,1865484582
v2_osm_helsinki_downtown_exact_500m_0m_0055,100,osm,helsinki_downtown,dense_urban_irregular,,540,437,235980.0,489.47,386.54,189201.15,0.8017677152063818,282,301,3671.98,0.0012755318247309093,10.6126,6.2795,2.1348,5,0.0071,0.1028,1,1.0,14,0.046512,15,0.053191,1259.86,270.47,1.3237,4.0641,0.5,4.6564,0.5279,0.0,0.8638,0.4701,yes,yes,partial,yes,no,PASS,,3966987110
v2_osm_helsinki_downtown_exact_500m_0m_0140,200,osm,helsinki_downtown,dense_urban_irregular,,540,437,235980.0,489.47,386.54,189201.15,0.8017677152063818,282,301,3671.98,0.0012755318247309093,10.6126,6.2795,2.1348,5,0.0071,0.1028,1,1.0,14,0.046512,15,0.053191,1259.86,282.88,1.6521,4.0641,0.5,4.6564,0.5279,0.0,0.8638,0.4701,yes,yes,partial,yes,no,PASS,,127197302
v2_osm_helsinki_downtown_exact_500m_0m_0225,400,osm,helsinki_downtown,dense_urban_irregular,,540,437,235980.0,489.47,386.54,189201.15,0.8017677152063818,282,301,3671.98,0.0012755318247309093,10.6126,6.2795,2.1348,5,0.0071,0.1028,1,1.0,14,0.046512,15,0.053191,1259.86,255.84,1.2979,4.0641,0.5,4.6564,0.5279,0.0,0.8638,0.4701,yes,yes,partial,yes,no,PASS,,1861176231
v2_osm_helsinki_downtown_exact_500m_0m_0310,400,osm,helsinki_downtown,dense_urban_irregular,,540,437,235980.0,489.47,386.54,189201.15,0.8017677152063818,282,301,3671.98,0.0012755318247309093,10.6126,6.2795,2.1348,5,0.0071,0.1028,1,1.0,14,0.046512,15,0.053191,1259.86,287.27,1.2769,4.0641,0.5,4.6564,0.5279,0.0,0.8638,0.4701,yes,yes,partial,yes,no,PASS,,498017108
v2_osm_helsinki_downtown_exact_500m_0m_0395,600,osm,helsinki_downtown,dense_urban_irregular,,540,437,235980.0,489.47,386.54,189201.15,0.8017677152063818,282,301,3671.98,0.0012755318247309093,10.6126,6.2795,2.1348,5,0.0071,0.1028,1,1.0,14,0.046512,15,0.053191,1259.86,283.53,1.5602,4.0641,0.5,4.6564,0.5279,0.0,0.8638,0.4701,yes,yes,partial,yes,no,PASS,,485010334
v2_osm_helsinki_downtown_exact_500m_0m_0480,600,osm,helsinki_downtown,dense_urban_irregular,,540,437,235980.0,489.47,386.54,189201.15,0.8017677152063818,282,301,3671.98,0.0012755318247309093,10.6126,6.2795,2.1348,5,0.0071,0.1028,1,1.0,14,0.046512,15,0.053191,1259.86,273.67,1.3556,4.0641,0.5,4.6564,0.5279,0.0,0.8638,0.4701,yes,yes,partial,yes,no,PASS,,1768542363
v2_osm_helsinki_downtown_exact_500m_0m_0565,800,osm,helsinki_downtown,dense_urban_irregular,,540,437,235980.0,489.47,386.54,189201.15,0.8017677152063818,282,301,3671.98,0.0012755318247309093,10.6126,6.2795,2.1348,5,0.0071,0.1028,1,1.0,14,0.046512,15,0.053191,1259.86,264.22,1.3486,4.0641,0.5,4.6564,0.5279,0.0,0.8638,0.4701,yes,yes,partial,yes,no,PASS,,2194053786
v2_osm_helsinki_downtown_exact_500m_0m_0650,800,osm,helsinki_downtown,dense_urban_irregular,,540,437,235980.0,489.47,386.54,189201.15,0.8017677152063818,282,301,3671.98,0.0012755318247309093,10.6126,6.2795,2.1348,5,0.0071,0.1028,1,1.0,14,0.046512,15,0.053191,1259.86,273.02,1.2844,4.0641,0.5,4.6564,0.5279,0.0,0.8638,0.4701,yes,yes,partial,yes,no,PASS,,2416226281
v2_osm_helsinki_downtown_exact_500m_0m_0735,800,osm,helsinki_downtown,dense_urban_irregular,,540,437,235980.0,489.47,386.54,189201.15,0.8017677152063818,282,301,3671.98,0.0012755318247309093,10.6126,6.2795,2.1348,5,0.0071,0.1028,1,1.0,14,0.046512,15,0.053191,1259.86,261.62,1.3837,4.0641,0.5,4.6564,0.5279,0.0,0.8638,0.4701,yes,yes,partial,yes,no,PASS,,2832790483
v2_osm_helsinki_downtown_exact_500m_0m_0820,1000,osm,helsinki_downtown,dense_urban_irregular,,540,437,235980.0,489.47,386.54,189201.15,0.8017677152063818,282,301,3671.98,0.0012755318247309093,10.6126,6.2795,2.1348,5,0.0071,0.1028,1,1.0,14,0.046512,15,0.053191,1259.86,271.1,1.4239,4.0641,0.5,4.6564,0.5279,0.0,0.8638,0.4701,yes,yes,partial,yes,no,PASS,,3001011491
v2_osm_helsinki_downtown_exact_500m_0m_seed,100,osm,helsinki_downtown,dense_urban_irregular,,540,437,235980.0,489.47,386.54,189201.15,0.8017677152063818,282,301,3671.98,0.0012755318247309093,10.6126,6.2795,2.1348,5,0.0071,0.1028,1,1.0,14,0.046512,15,0.053191,1259.86,286.68,1.493,4.0641,0.5,4.6564,0.5279,0.0,0.8638,0.4701,yes,yes,partial,yes,no,PASS,,1627121691
v2_osm_helsinki_downtown_offset_e_1500m_1000m_0242,400,osm,helsinki_downtown,dense_urban_irregular,,1508,1568,2364544.0,1457.75,1517.18,2211661.86,0.9353439233637563,1959,2043,39254.13,0.0008640143723271802,12.1756,7.0052,2.0858,5,0.0138,0.0735,1,1.0,243,0.118943,237,0.12098,3310.73,853.09,1.3412,3.472,0.714,1.6895,0.5763,0.0,0.9227,0.4858,yes,yes,partial,yes,no,PASS,,2423217429
v2_osm_helsinki_downtown_offset_e_1500m_1000m_0582,800,osm,helsinki_downtown,dense_urban_irregular,,1508,1568,2364544.0,1457.75,1517.18,2211661.86,0.9353439233637563,1959,2043,39254.13,0.0008640143723271802,12.1756,7.0052,2.0858,5,0.0138,0.0735,1,1.0,243,0.118943,237,0.12098,3310.73,957.01,1.326,3.472,0.714,1.6895,0.5763,0.0,0.9227,0.4858,yes,yes,partial,yes,no,PASS,,3890286670
v2_osm_helsinki_downtown_offset_e_1500m_1500m_0327,400,osm,helsinki_downtown,dense_urban_irregular,,1442,1564,2255288.0,1391.19,1513.8,2105987.23,0.9337996865462936,1169,1222,27114.12,0.0005418376721731327,13.1622,7.329,2.0907,5,0.0103,0.0744,1,1.0,136,0.111293,137,0.117194,4344.1,763.37,1.4019,3.9981,0.5267,4.2348,0.5508,0.0,0.9034,0.4828,yes,yes,partial,yes,no,PASS,,3164213298
v2_osm_helsinki_downtown_offset_e_1500m_1500m_0667,800,osm,helsinki_downtown,dense_urban_irregular,,1442,1564,2255288.0,1391.19,1513.8,2105987.23,0.9337996865462936,1169,1222,27114.12,0.0005418376721731327,13.1622,7.329,2.0907,5,0.0103,0.0744,1,1.0,136,0.111293,137,0.117194,4344.1,825.06,1.4135,3.9981,0.5267,4.2348,0.5508,0.0,0.9034,0.4828,yes,yes,partial,yes,no,PASS,,812892717
v2_osm_helsinki_downtown_offset_e_1500m_200m_0072,200,osm,helsinki_downtown,dense_urban_irregular,,1559,1547,2411773.0,1508.71,1496.92,2258408.72,0.936410151797127,2311,2417,41561.65,0.00100216728522958,12.0608,7.0605,2.0917,5,0.016,0.0814,1,1.0,387,0.160116,381,0.164864,3159.74,1004.58,1.4313,3.9924,0.5781,1.5959,0.5908,0.0,0.9309,0.4855,yes,yes,partial,yes,no,PASS,,2255250471
v2_osm_helsinki_downtown_offset_e_1500m_200m_0412,600,osm,helsinki_downtown,dense_urban_irregular,,1559,1547,2411773.0,1508.71,1496.92,2258408.72,0.936410151797127,2311,2417,41561.65,0.00100216728522958,12.0608,7.0605,2.0917,5,0.016,0.0814,1,1.0,387,0.160116,381,0.164864,3159.74,1010.57,1.3837,3.9924,0.5781,1.5959,0.5908,0.0,0.9309,0.4855,yes,yes,partial,yes,no,PASS,,343117682
v2_osm_helsinki_downtown_offset_e_1500m_200m_0752,800,osm,helsinki_downtown,dense_urban_irregular,,1559,1547,2411773.0,1508.71,1496.92,2258408.72,0.936410151797127,2311,2417,41561.65,0.00100216728522958,12.0608,7.0605,2.0917,5,0.016,0.0814,1,1.0,387,0.160116,381,0.164864,3159.74,1031.27,1.3446,3.9924,0.5781,1.5959,0.5908,0.0,0.9309,0.4855,yes,yes,partial,yes,no,PASS,,992667744
v2_osm_helsinki_downtown_offset_e_1500m_500m_0157,200,osm,helsinki_downtown,dense_urban_irregular,,1549,1547,2396303.0,1498.63,1496.92,2243323.18,0.9361600701016453,2300,2412,41549.33,0.0010065505071770973,12.0783,7.0852,2.0974,5,0.0117,0.0778,1,1.0,249,0.103234,245,0.106522,4060.89,958.38,1.3217,3.7057,0.6721,2.0081,0.625,0.0,0.925,0.4822,yes,yes,partial,yes,no,PASS,,1642664222
v2_osm_helsinki_downtown_offset_e_1500m_500m_0497,600,osm,helsinki_downtown,dense_urban_irregular,,1549,1547,2396303.0,1498.63,1496.92,2243323.18,0.9361600701016453,2300,2412,41549.33,0.0010065505071770973,12.0783,7.0852,2.0974,5,0.0117,0.0778,1,1.0,249,0.103234,245,0.106522,4060.89,912.21,1.3658,3.7057,0.6721,2.0081,0.625,0.0,0.925,0.4822,yes,yes,partial,yes,no,PASS,,4219514015
