scenario,time_bin_end,cells_new_in_bin,cumulative_unique_cells,coverage_pct
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,300.0,88,88,3.52
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,600.0,20,108,4.32
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,900.0,53,161,6.44
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,1200.0,30,191,7.64
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,1500.0,23,214,8.56
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,1800.0,35,249,9.96
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,2100.0,37,286,11.44
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,2400.0,26,312,12.48
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,2700.0,10,322,12.88
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,3000.0,13,335,13.4
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,3300.0,10,345,13.8
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,3600.0,5,350,14.0
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,3900.0,10,360,14.4
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,4200.0,6,366,14.64
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,4500.0,3,369,14.76
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,4800.0,3,372,14.88
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,5100.0,6,378,15.12
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,5400.0,3,381,15.24
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,5700.0,3,384,15.36
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,6000.0,2,386,15.44
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,6300.0,2,388,15.52
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,6600.0,6,394,15.76
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,6900.0,2,396,15.84
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,7200.0,0,396,15.84
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,7500.0,1,397,15.88
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,7800.0,2,399,15.96
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,8100.0,3,402,16.08
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,8400.0,2,404,16.16
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,8700.0,2,406,16.24
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,9000.0,2,408,16.32
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,9300.0,3,411,16.44
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,9600.0,1,412,16.48
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,9900.0,2,414,16.56
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,10200.0,1,415,16.6
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,10500.0,3,418,16.72
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,10800.0,1,419,16.76
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,11100.0,1,420,16.8
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,11400.0,1,421,16.84
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,11700.0,1,422,16.88
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,12000.0,2,424,16.96
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,12300.0,0,424,16.96
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,12600.0,0,424,16.96
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,12900.0,0,424,16.96
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,13200.0,2,426,17.04
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,13500.0,0,426,17.04
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,13800.0,0,426,17.04
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,14100.0,0,426,17.04
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,14400.0,1,427,17.08
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,14700.0,2,429,17.16
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,15000.0,0,429,17.16
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,15300.0,3,432,17.28
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,15600.0,0,432,17.28
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,15900.0,1,433,17.32
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,16200.0,0,433,17.32
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,16500.0,1,434,17.36
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,16800.0,0,434,17.36
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,17100.0,1,435,17.4
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,17400.0,0,435,17.4
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,17700.0,0,435,17.4
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,18000.0,1,436,17.44
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,18300.0,0,436,17.44
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,18600.0,0,436,17.44
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,18900.0,0,436,17.44
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,19200.0,1,437,17.48
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,19500.0,1,438,17.52
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,19800.0,0,438,17.52
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,20100.0,0,438,17.52
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,20400.0,1,439,17.56
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,20700.0,1,440,17.6
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,21000.0,0,440,17.6
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,21300.0,0,440,17.6
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,21600.0,0,440,17.6
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,21900.0,1,441,17.64
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,22200.0,1,442,17.68
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,22500.0,2,444,17.76
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,22800.0,0,444,17.76
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,23100.0,0,444,17.76
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,23400.0,0,444,17.76
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,23700.0,3,447,17.88
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,24000.0,0,447,17.88
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,24300.0,0,447,17.88
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,24600.0,0,447,17.88
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,24900.0,0,447,17.88
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,25200.0,1,448,17.92
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,25500.0,0,448,17.92
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,25800.0,0,448,17.92
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,26100.0,0,448,17.92
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,26400.0,1,449,17.96
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,26700.0,2,451,18.04
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,27000.0,0,451,18.04
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,27300.0,0,451,18.04
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,27600.0,0,451,18.04
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,27900.0,1,452,18.08
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,28200.0,1,453,18.12
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,28500.0,1,454,18.16
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,28800.0,1,455,18.2
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,29100.0,0,455,18.2
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,29400.0,0,455,18.2
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,29700.0,1,456,18.24
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,30000.0,1,457,18.28
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,30300.0,0,457,18.28
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,30600.0,2,459,18.36
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,30900.0,3,462,18.48
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,31200.0,3,465,18.6
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,31500.0,14,479,19.16
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,31800.0,6,485,19.4
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,32100.0,11,496,19.84
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,32400.0,9,505,20.2
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,32700.0,6,511,20.44
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,33000.0,1,512,20.48
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,33300.0,6,518,20.72
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,33600.0,4,522,20.88
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,33900.0,8,530,21.2
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,34200.0,7,537,21.48
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,34500.0,2,539,21.56
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,34800.0,3,542,21.68
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,35100.0,0,542,21.68
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,35400.0,1,543,21.72
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,35700.0,1,544,21.76
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,36000.0,0,544,21.76
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,36300.0,1,545,21.8
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,36600.0,0,545,21.8
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,36900.0,1,546,21.84
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,37200.0,0,546,21.84
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,37500.0,0,546,21.84
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,37800.0,0,546,21.84
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,38100.0,1,547,21.88
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,38400.0,0,547,21.88
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,38700.0,1,548,21.92
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,39000.0,1,549,21.96
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,39300.0,0,549,21.96
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,39600.0,0,549,21.96
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,39900.0,0,549,21.96
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,40200.0,0,549,21.96
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,40500.0,0,549,21.96
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,40800.0,0,549,21.96
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,41100.0,2,551,22.04
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,41400.0,0,551,22.04
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,41700.0,0,551,22.04
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,42000.0,0,551,22.04
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,42300.0,0,551,22.04
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,42600.0,0,551,22.04
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,42900.0,0,551,22.04
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,43200.0,0,551,22.04
U1_CBD_Commuting_HelsinkiDowntown__TP01_Baseline,43200.1,0,551,22.04
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,300.0,88,88,3.52
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,600.0,20,108,4.32
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,900.0,53,161,6.44
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,1200.0,30,191,7.64
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,1500.0,23,214,8.56
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,1800.0,35,249,9.96
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,2100.0,37,286,11.44
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,2400.0,26,312,12.48
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,2700.0,10,322,12.88
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,3000.0,13,335,13.4
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,3300.0,10,345,13.8
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,3600.0,5,350,14.0
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,3900.0,10,360,14.4
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,4200.0,6,366,14.64
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,4500.0,3,369,14.76
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,4800.0,3,372,14.88
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,5100.0,6,378,15.12
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,5400.0,3,381,15.24
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,5700.0,3,384,15.36
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,6000.0,2,386,15.44
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,6300.0,2,388,15.52
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,6600.0,6,394,15.76
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,6900.0,2,396,15.84
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,7200.0,0,396,15.84
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,7500.0,1,397,15.88
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,7800.0,2,399,15.96
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,8100.0,3,402,16.08
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,8400.0,2,404,16.16
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,8700.0,2,406,16.24
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,9000.0,2,408,16.32
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,9300.0,3,411,16.44
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,9600.0,1,412,16.48
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,9900.0,2,414,16.56
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,10200.0,1,415,16.6
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,10500.0,3,418,16.72
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,10800.0,1,419,16.76
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,11100.0,1,420,16.8
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,11400.0,1,421,16.84
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,11700.0,1,422,16.88
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,12000.0,2,424,16.96
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,12300.0,0,424,16.96
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,12600.0,0,424,16.96
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,12900.0,0,424,16.96
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,13200.0,2,426,17.04
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,13500.0,0,426,17.04
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,13800.0,0,426,17.04
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,14100.0,0,426,17.04
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,14400.0,1,427,17.08
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,14700.0,2,429,17.16
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,15000.0,0,429,17.16
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,15300.0,3,432,17.28
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,15600.0,0,432,17.28
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,15900.0,1,433,17.32
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,16200.0,0,433,17.32
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,16500.0,1,434,17.36
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,16800.0,0,434,17.36
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,17100.0,1,435,17.4
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,17400.0,0,435,17.4
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,17700.0,0,435,17.4
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,18000.0,1,436,17.44
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,18300.0,0,436,17.44
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,18600.0,0,436,17.44
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,18900.0,0,436,17.44
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,19200.0,2,438,17.52
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,19500.0,0,438,17.52
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,19800.0,0,438,17.52
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,20100.0,0,438,17.52
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,20400.0,1,439,17.56
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,20700.0,1,440,17.6
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,21000.0,0,440,17.6
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,21300.0,0,440,17.6
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,21600.0,1,441,17.64
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,21900.0,0,441,17.64
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,22200.0,0,441,17.64
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,22500.0,0,441,17.64
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,22800.0,0,441,17.64
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,23100.0,1,442,17.68
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,23400.0,2,444,17.76
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,23700.0,0,444,17.76
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,24000.0,0,444,17.76
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,24300.0,1,445,17.8
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,24600.0,1,446,17.84
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,24900.0,2,448,17.92
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,25200.0,1,449,17.96
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,25500.0,0,449,17.96
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,25800.0,0,449,17.96
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,26100.0,0,449,17.96
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,26400.0,0,449,17.96
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,26700.0,1,450,18.0
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,27000.0,1,451,18.04
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,27300.0,1,452,18.08
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,27600.0,0,452,18.08
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,27900.0,1,453,18.12
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,28200.0,0,453,18.12
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,28500.0,0,453,18.12
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,28800.0,0,453,18.12
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,29100.0,0,453,18.12
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,29400.0,1,454,18.16
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,29700.0,0,454,18.16
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,30000.0,0,454,18.16
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,30300.0,0,454,18.16
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,30600.0,3,457,18.28
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,30900.0,3,460,18.4
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,31200.0,3,463,18.52
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,31500.0,3,466,18.64
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,31800.0,5,471,18.84
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,32100.0,4,475,19.0
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,32400.0,6,481,19.24
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,32700.0,2,483,19.32
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,33000.0,1,484,19.36
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,33300.0,2,486,19.44
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,33600.0,3,489,19.56
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,33900.0,4,493,19.72
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,34200.0,5,498,19.92
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,34500.0,9,507,20.28
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,34800.0,1,508,20.32
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,35100.0,3,511,20.44
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,35400.0,4,515,20.6
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,35700.0,0,515,20.6
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,36000.0,2,517,20.68
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,36300.0,0,517,20.68
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,36600.0,0,517,20.68
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,36900.0,1,518,20.72
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,37200.0,0,518,20.72
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,37500.0,0,518,20.72
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,37800.0,0,518,20.72
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,38100.0,0,518,20.72
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,38400.0,0,518,20.72
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,38700.0,1,519,20.76
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,39000.0,1,520,20.8
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,39300.0,0,520,20.8
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,39600.0,0,520,20.8
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,39900.0,0,520,20.8
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,40200.0,0,520,20.8
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,40500.0,0,520,20.8
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,40800.0,0,520,20.8
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,41100.0,0,520,20.8
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,41400.0,0,520,20.8
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,41700.0,0,520,20.8
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,42000.0,1,521,20.84
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,42300.0,0,521,20.84
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,42600.0,0,521,20.84
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,42900.0,0,521,20.84
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,43200.0,0,521,20.84
U1_CBD_Commuting_HelsinkiDowntown__TP02_LowLoad,43200.1,0,521,20.84
U1_CBD_Commuting_HelsinkiDowntown__TP03_ManySmall,300.0,88,88,3.52
U1_CBD_Commuting_HelsinkiDowntown__TP03_ManySmall,600.0,20,108,4.32
U1_CBD_Commuting_HelsinkiDowntown__TP03_ManySmall,900.0,53,161,6.44
U1_CBD_Commuting_HelsinkiDowntown__TP03_ManySmall,1200.0,30,191,7.64
U1_CBD_Commuting_HelsinkiDowntown__TP03_ManySmall,1500.0,23,214,8.56
U1_CBD_Commuting_HelsinkiDowntown__TP03_ManySmall,1800.0,35,249,9.96
U1_CBD_Commuting_HelsinkiDowntown__TP03_ManySmall,2100.0,37,286,11.44
U1_CBD_Commuting_HelsinkiDowntown__TP03_ManySmall,2400.0,26,312,12.48
U1_CBD_Commuting_HelsinkiDowntown__TP03_ManySmall,2700.0,10,322,12.88
U1_CBD_Commuting_HelsinkiDowntown__TP03_ManySmall,3000.0,13,335,13.4
U1_CBD_Commuting_HelsinkiDowntown__TP03_ManySmall,3300.0,10,345,13.8
U1_CBD_Commuting_HelsinkiDowntown__TP03_ManySmall,3600.0,5,350,14.0
U1_CBD_Commuting_HelsinkiDowntown__TP03_ManySmall,3900.0,10,360,14.4
U1_CBD_Commuting_HelsinkiDowntown__TP03_ManySmall,4200.0,6,366,14.64
U1_CBD_Commuting_HelsinkiDowntown__TP03_ManySmall,4500.0,3,369,14.76
U1_CBD_Commuting_HelsinkiDowntown__TP03_ManySmall,4800.0,3,372,14.88
