scenario,N_hosts,contact_time_mean_s,inter_contact_time_mean_s,contact_time_per_min,total_encounters,inter_contact_time_proxy_s,betweenness_centrality,ratio_contact_nodes,popularity_top10_ratio,window_centrality_mean,encounters_top10_mean,sociability_top10_mean,availability_note,contact_hist_rows,intercontact_hist_rows,trace_nodes,scenario_end_time_s
C4_CampusEvent_IngressEgress__TP11_ManyToOne,80,18.227236842105278,3010.089377845221,12.666666666666666,2280.0,4.7368421052631575,19.2375,0.5129746835443039,0.6376582278481012,32.85,76.25,0.016721491228070175,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,10800.0
C4_CampusEvent_IngressEgress__TP12_GroupToGroup,80,18.227280701754417,3010.0892261001527,12.666666666666666,2280.0,4.7368421052631575,19.2375,0.5129746835443039,0.6376582278481012,32.85,76.25,0.016721491228070175,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,10800.0
C5_Library_Quiet__TP01_Baseline,42,80.05985663082427,10516.686666666666,0.3875,279.0,154.83870967741936,15.761904761904763,0.27177700348432055,0.40975609756097564,4.094535573648361,20.4,0.03655913978494623,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,42,43200.0
C5_Library_Quiet__TP02_LowLoad,42,80.05985663082427,10516.686666666666,0.3875,279.0,154.83870967741936,15.761904761904763,0.27177700348432055,0.40975609756097564,4.094535573648361,20.4,0.03655913978494623,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,42,43200.0
C5_Library_Quiet__TP03_ManySmall,42,80.05913978494615,10516.686666666666,0.3875,279.0,154.83870967741936,15.761904761904763,0.27177700348432055,0.40975609756097564,4.094535573648361,20.4,0.03655913978494623,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,42,43200.0
C5_Library_Quiet__TP04_FewLarge,42,80.0602150537634,10516.691111111111,0.3875,279.0,154.83870967741936,15.761904761904763,0.27177700348432055,0.40975609756097564,4.094535573648361,20.4,0.03655913978494623,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,42,43200.0
C5_Library_Quiet__TP05_CriticalTTL,42,80.05985663082427,10516.686666666666,0.3875,279.0,154.83870967741936,15.761904761904763,0.27177700348432055,0.40975609756097564,4.094535573648361,20.4,0.03655913978494623,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,42,43200.0
C5_Library_Quiet__TP06_OneToMany,42,80.05985663082427,10516.686666666666,0.3875,279.0,154.83870967741936,15.761904761904763,0.27177700348432055,0.40975609756097564,4.094535573648361,20.4,0.03655913978494623,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,42,43200.0
C5_Library_Quiet__TP07_BurstWindow,42,80.06021505376336,10516.688888888886,0.3875,279.0,154.83870967741936,15.761904761904763,0.27177700348432055,0.40975609756097564,4.094535573648361,20.4,0.03655913978494623,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,42,43200.0
C5_Library_Quiet__TP08_HubTarget,42,80.05985663082427,10516.686666666666,0.3875,279.0,154.83870967741936,15.761904761904763,0.27177700348432055,0.40975609756097564,4.094535573648361,20.4,0.03655913978494623,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,42,43200.0
C5_Library_Quiet__TP09_Bimodal,42,80.05985663082427,10516.686666666666,0.3875,279.0,154.83870967741936,15.761904761904763,0.27177700348432055,0.40975609756097564,4.094535573648361,20.4,0.03655913978494623,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,42,43200.0
C5_Library_Quiet__TP10_Storm,42,80.0573476702508,10516.7,0.3875,279.0,154.83870967741936,15.761904761904763,0.27177700348432055,0.40975609756097564,4.094535573648361,20.4,0.03655913978494623,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,42,43200.0
C5_Library_Quiet__TP11_ManyToOne,42,80.05985663082427,10516.686666666666,0.3875,279.0,154.83870967741936,15.761904761904763,0.27177700348432055,0.40975609756097564,4.094535573648361,20.4,0.03655913978494623,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,42,43200.0
C5_Library_Quiet__TP12_GroupToGroup,42,80.05985663082427,10516.686666666666,0.3875,279.0,154.83870967741936,15.761904761904763,0.27177700348432055,0.40975609756097564,4.094535573648361,20.4,0.03655913978494623,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,42,43200.0
C6_EmergencyDrill_Evacuation__TP01_Baseline,80,5.4439188026836405,1724.9515007898895,48.44166666666667,5813.0,1.2386031309134697,6.4,0.8379746835443038,0.9161392405063291,15.6375,174.375,0.014998709788405298,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,7200.0
C6_EmergencyDrill_Evacuation__TP02_LowLoad,80,5.437393526405452,1697.9951653150342,48.916666666666664,5870.0,1.2265758091993186,6.2,0.8430379746835444,0.9113924050632911,15.84375,172.875,0.014725298126064735,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,7200.0
C6_EmergencyDrill_Evacuation__TP03_ManySmall,80,5.274655084312723,1782.2719737253676,48.925,5871.0,1.2263668880940215,6.074999999999999,0.8462025316455696,0.9161392405063291,10.2875,179.125,0.01525506727985011,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,7200.0
C6_EmergencyDrill_Evacuation__TP04_FewLarge,80,5.301369863013699,1690.4517374517375,50.49166666666667,6059.0,1.188314903449414,5.85,0.8518987341772153,0.9177215189873418,15.25625,183.375,0.015132447598613633,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,7200.0
C6_EmergencyDrill_Evacuation__TP05_CriticalTTL,80,5.4439188026836405,1724.9515007898895,48.44166666666667,5813.0,1.2386031309134697,6.4,0.8379746835443038,0.9161392405063291,15.6375,174.375,0.014998709788405298,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,7200.0
C6_EmergencyDrill_Evacuation__TP06_OneToMany,80,5.395534821726091,1715.631919374248,50.016666666666666,6002.0,1.1996001332889037,6.025,0.8474683544303797,0.9193037974683544,15.368749999999999,176.125,0.014672192602465845,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,7200.0
C6_EmergencyDrill_Evacuation__TP07_BurstWindow,80,5.482641252552757,1749.2861145703612,48.96666666666667,5876.0,1.2253233492171545,6.2,0.8430379746835441,0.9066455696202531,10.354166666666664,171.25,0.014571987746766508,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,7200.0
C6_EmergencyDrill_Evacuation__TP08_HubTarget,80,5.395534821726091,1715.631919374248,50.016666666666666,6002.0,1.1996001332889037,6.025,0.8474683544303797,0.9193037974683544,15.368749999999999,176.125,0.014672192602465845,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,7200.0
C6_EmergencyDrill_Evacuation__TP09_Bimodal,80,5.425058744545149,1730.9112829845315,49.65,5958.0,1.2084592145015105,6.237499999999999,0.8420886075949365,0.9240506329113924,10.429166666666665,175.75,0.014749076871433366,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,7200.0
C6_EmergencyDrill_Evacuation__TP10_Storm,80,5.426403394255875,1755.720023282887,51.06666666666667,6128.0,1.174934725848564,5.85,0.8518987341772153,0.9193037974683544,14.85,179.5,0.014645887728459529,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,7200.0
C6_EmergencyDrill_Evacuation__TP11_ManyToOne,80,5.395534821726091,1715.631919374248,50.016666666666666,6002.0,1.1996001332889037,6.025,0.8474683544303797,0.9193037974683544,15.368749999999999,176.125,0.014672192602465845,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,7200.0
C6_EmergencyDrill_Evacuation__TP12_GroupToGroup,80,5.392202627939143,1730.9105511811024,48.2,5784.0,1.2448132780082988,6.8875,0.825632911392405,0.9018987341772151,16.143749999999997,173.125,0.0149658540802213,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,7200.0
D1_ShelterHotspots_EmergencyMobility__TP01_Baseline,80,36.429804651162726,9359.915376951174,7.465277777777778,5375.0,8.037209302325582,6.175,0.7474683544303797,0.8686708860759493,41.857871835443035,197.875,0.018406976744186048,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D1_ShelterHotspots_EmergencyMobility__TP02_LowLoad,80,36.43067906976737,9359.913384257716,7.465277777777778,5375.0,8.037209302325582,6.175,0.7474683544303797,0.8686708860759493,41.857871835443035,197.875,0.018406976744186048,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D1_ShelterHotspots_EmergencyMobility__TP03_ManySmall,80,35.90604014256237,9545.139471041193,7.404166666666667,5331.0,8.103545301069218,6.425,0.7411392405063291,0.8591772151898733,41.826489978902956,191.625,0.017972706809229036,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D1_ShelterHotspots_EmergencyMobility__TP04_FewLarge,80,36.43067906976738,9359.913384257716,7.465277777777778,5375.0,8.037209302325582,6.175,0.7474683544303797,0.8686708860759493,41.857871835443035,197.875,0.018406976744186048,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D1_ShelterHotspots_EmergencyMobility__TP05_CriticalTTL,80,36.429804651162726,9359.915376951174,7.465277777777778,5375.0,8.037209302325582,6.175,0.7474683544303797,0.8686708860759493,41.857871835443035,197.875,0.018406976744186048,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D1_ShelterHotspots_EmergencyMobility__TP06_OneToMany,80,41.774579222286675,9623.153375527436,7.179166666666666,5169.0,8.357515960533952,6.6625,0.7351265822784809,0.8813291139240506,42.303349156118145,193.0,0.018668988198877925,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D1_ShelterHotspots_EmergencyMobility__TP07_BurstWindow,80,38.71415094339619,9665.352103786816,7.213888888888889,5194.0,8.317289179822872,6.45,0.7405063291139241,0.8892405063291139,39.347760467380716,189.0,0.018194070080862535,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D1_ShelterHotspots_EmergencyMobility__TP08_HubTarget,80,41.774579222286675,9623.153375527436,7.179166666666666,5169.0,8.357515960533952,6.6625,0.7351265822784809,0.8813291139240506,42.303349156118145,193.0,0.018668988198877925,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D1_ShelterHotspots_EmergencyMobility__TP09_Bimodal,80,41.74571790693457,9272.15795381653,7.670833333333333,5523.0,7.821835958718088,5.6625,0.7604430379746836,0.8734177215189873,41.51979166666667,198.0,0.017925040738728953,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D1_ShelterHotspots_EmergencyMobility__TP10_Storm,80,35.852691432903804,9629.00194274029,7.3277777777777775,5276.0,8.188021228203183,6.45,0.7405063291139241,0.8686708860759493,42.70861023206751,197.125,0.018681292645943898,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D1_ShelterHotspots_EmergencyMobility__TP11_ManyToOne,80,41.774579222286675,9623.153375527436,7.179166666666666,5169.0,8.357515960533952,6.6625,0.7351265822784809,0.8813291139240506,42.303349156118145,193.0,0.018668988198877925,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D1_ShelterHotspots_EmergencyMobility__TP12_GroupToGroup,80,35.74001483404419,9390.969007989364,7.490277777777778,5393.0,8.010383830891897,5.862499999999999,0.7553797468354431,0.8686708860759493,41.766205168776374,195.0,0.018078991284999076,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,80,43200.0
D2_PartitionedCity_MuleBridge__TP01_Baseline,71,22.831278339034185,3721.4543876652037,17.459722222222222,12571.0,3.4364807891178106,0.05633802816901408,0.49134808853118733,0.5,7.208132126089872,393.5,0.015651101742104843,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,71,43200.0
D2_PartitionedCity_MuleBridge__TP02_LowLoad,71,23.234306454158155,3705.3780144940392,17.602777777777778,12674.0,3.408552943032981,0.05633802816901408,0.49134808853118733,0.5,7.15984238765929,394.0,0.015543632633738362,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,71,43200.0
D2_PartitionedCity_MuleBridge__TP03_ManySmall,71,22.74983816215354,3675.670601083347,17.593055555555555,12667.0,3.410436567458751,0.05633802816901408,0.49134808853118733,0.5,7.1511234071093215,399.75,0.015779190021315226,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,71,43200.0
D2_PartitionedCity_MuleBridge__TP04_FewLarge,71,22.75029312905495,3665.5163887689077,17.768055555555556,12793.0,3.376846713046197,0.09859154929577463,0.4901408450704226,0.5,7.067806841046278,405.125,0.01583385445165325,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,71,43200.0
D2_PartitionedCity_MuleBridge__TP05_CriticalTTL,71,22.831278339034185,3721.4543876652037,17.459722222222222,12571.0,3.4364807891178106,0.05633802816901408,0.49134808853118733,0.5,7.208132126089872,393.5,0.015651101742104843,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,71,43200.0
D2_PartitionedCity_MuleBridge__TP06_OneToMany,71,23.09581306324276,3715.78773418169,17.415277777777778,12539.0,3.4452508174495575,0.028169014084507043,0.49215291750503026,0.5,7.16066398390342,399.25,0.01592032857484648,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,71,43200.0
D2_PartitionedCity_MuleBridge__TP07_BurstWindow,71,22.805834836483392,3653.8708423700955,17.709722222222222,12751.0,3.3879695710140383,0.014084507042253521,0.49255533199195184,0.5,7.140710932260227,405.125,0.015886008940475257,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,71,43200.0
D2_PartitionedCity_MuleBridge__TP08_HubTarget,71,23.09581306324276,3715.78773418169,17.415277777777778,12539.0,3.4452508174495575,0.028169014084507043,0.49215291750503026,0.5,7.16066398390342,399.25,0.01592032857484648,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,71,43200.0
D2_PartitionedCity_MuleBridge__TP09_Bimodal,71,23.165055461096337,3771.3679931728243,17.154166666666665,12351.0,3.4976924945348555,0.08450704225352114,0.49054325955734407,0.5,7.161435278336689,386.75,0.015656626993765688,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,71,43200.0
D2_PartitionedCity_MuleBridge__TP10_Storm,71,22.74347408060247,3759.3651691378795,17.334722222222222,12481.0,3.4612611168976843,0.09859154929577463,0.4901408450704226,0.5,6.712381984212972,385.375,0.01543846646903293,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,71,43200.0
D2_PartitionedCity_MuleBridge__TP11_ManyToOne,71,23.09581306324276,3715.78773418169,17.415277777777778,12539.0,3.4452508174495575,0.028169014084507043,0.49215291750503026,0.5,7.16066398390342,399.25,0.01592032857484648,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,71,43200.0
D2_PartitionedCity_MuleBridge__TP12_GroupToGroup,71,23.005916971528563,3688.2420496566265,17.46388888888889,12574.0,3.4356608875457293,0.1267605633802817,0.4893360160965796,0.5,7.184523809523809,392.25,0.015597661841895975,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,71,43200.0
D3_Aftershock_ErraticMobility__TP01_Baseline,54,12.503824730783546,9325.32606978276,3.7402777777777776,2693.0,16.04158930560713,4.7592592592592595,0.8204053109713489,0.9182389937106917,34.95877009084557,134.0,0.02487931674712217,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,43200.0
D3_Aftershock_ErraticMobility__TP02_LowLoad,54,12.503824730783546,9325.32606978276,3.7402777777777776,2693.0,16.04158930560713,4.7592592592592595,0.8204053109713489,0.9182389937106917,34.95877009084557,134.0,0.02487931674712217,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,43200.0
D3_Aftershock_ErraticMobility__TP03_ManySmall,54,12.50319346453772,9325.325411454907,3.7402777777777776,2693.0,16.04158930560713,4.7592592592592595,0.8204053109713489,0.9182389937106917,34.95877009084557,134.0,0.02487931674712217,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,43200.0
D3_Aftershock_ErraticMobility__TP04_FewLarge,54,12.503750464166403,9325.327254772885,3.7402777777777776,2693.0,16.04158930560713,4.7592592592592595,0.8204053109713489,0.9182389937106917,34.95877009084557,134.0,0.02487931674712217,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,43200.0
D3_Aftershock_ErraticMobility__TP05_CriticalTTL,54,12.503824730783546,9325.32606978276,3.7402777777777776,2693.0,16.04158930560713,4.7592592592592595,0.8204053109713489,0.9182389937106917,34.95877009084557,134.0,0.02487931674712217,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,43200.0
D3_Aftershock_ErraticMobility__TP06_OneToMany,54,12.504233197177909,9325.325016458206,3.7402777777777776,2693.0,16.04158930560713,4.7592592592592595,0.8204053109713489,0.9182389937106917,34.95877009084557,134.0,0.02487931674712217,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,43200.0
D3_Aftershock_ErraticMobility__TP07_BurstWindow,54,12.604009252120308,9525.35293711128,3.602777777777778,2594.0,16.653816499614496,5.2592592592592595,0.8015373864430467,0.9150943396226415,35.24813426149905,127.0,0.024479568234387045,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,43200.0
D3_Aftershock_ErraticMobility__TP08_HubTarget,54,12.504233197177909,9325.325016458206,3.7402777777777776,2693.0,16.04158930560713,4.7592592592592595,0.8204053109713489,0.9182389937106917,34.95877009084557,134.0,0.02487931674712217,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,43200.0
D3_Aftershock_ErraticMobility__TP09_Bimodal,54,12.503824730783546,9325.32606978276,3.7402777777777776,2693.0,16.04158930560713,4.7592592592592595,0.8204053109713489,0.9182389937106917,34.95877009084557,134.0,0.02487931674712217,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,43200.0
D3_Aftershock_ErraticMobility__TP10_Storm,54,12.45207943049833,9407.489480692402,3.7069444444444444,2669.0,16.185837392281755,4.888888888888889,0.8155136268343816,0.9088050314465409,35.013597717214076,127.66666666666667,0.023916572998626203,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,43200.0
D3_Aftershock_ErraticMobility__TP11_ManyToOne,54,12.504233197177909,9325.325016458206,3.7402777777777776,2693.0,16.04158930560713,4.7592592592592595,0.8204053109713489,0.9182389937106917,34.95877009084557,134.0,0.02487931674712217,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,43200.0
D3_Aftershock_ErraticMobility__TP12_GroupToGroup,54,12.627052384675576,9460.133119658114,3.5527777777777776,2558.0,16.888193901485536,5.129629629629629,0.806429070580014,0.9119496855345911,35.74583624505008,123.5,0.024139953088350277,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,43200.0
D4_MedicalTriage_TwoClasses__TP01_Baseline,50,19.88861754966891,9521.749389806164,3.3555555555555556,2416.0,17.880794701986755,4.04,0.8351020408163263,0.963265306122449,30.781938775510202,137.0,0.028352649006622516,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,50,43200.0
D4_MedicalTriage_TwoClasses__TP02_LowLoad,50,20.251428571428608,9730.437905604713,3.3055555555555554,2380.0,18.15126050420168,4.02,0.8359183673469387,0.9510204081632653,30.80078231292517,130.4,0.02739495798319328,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,50,43200.0
D4_MedicalTriage_TwoClasses__TP03_ManySmall,50,20.251428571428598,9730.438274336275,3.3055555555555554,2380.0,18.15126050420168,4.02,0.8359183673469387,0.9510204081632653,30.80078231292517,130.4,0.02739495798319328,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,50,43200.0
D4_MedicalTriage_TwoClasses__TP04_FewLarge,50,20.250252100840367,9730.437979351025,3.3055555555555554,2380.0,18.15126050420168,4.02,0.8359183673469387,0.9510204081632653,30.80078231292517,130.4,0.02739495798319328,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,50,43200.0
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,50,19.88861754966891,9521.749389806164,3.3555555555555556,2416.0,17.880794701986755,4.04,0.8351020408163263,0.963265306122449,30.781938775510202,137.0,0.028352649006622516,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,50,43200.0
D4_MedicalTriage_TwoClasses__TP06_OneToMany,50,19.920498960498996,9701.398036363646,3.3402777777777777,2405.0,17.962577962577964,3.8999999999999995,0.8408163265306121,0.963265306122449,30.94360544217687,134.0,0.02785862785862786,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,50,43200.0
D4_MedicalTriage_TwoClasses__TP07_BurstWindow,50,20.518282208588957,9961.631766381764,3.3958333333333335,2445.0,17.66871165644172,3.6799999999999993,0.8497959183673468,0.9510204081632653,29.9721768707483,130.0,0.026584867075664625,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,50,43200.0
D4_MedicalTriage_TwoClasses__TP08_HubTarget,50,19.920498960498996,9701.398036363646,3.3402777777777777,2405.0,17.962577962577964,3.8999999999999995,0.8408163265306121,0.963265306122449,30.94360544217687,134.0,0.02785862785862786,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,50,43200.0
D4_MedicalTriage_TwoClasses__TP09_Bimodal,50,19.88861754966891,9521.749389806164,3.3555555555555556,2416.0,17.880794701986755,4.04,0.8351020408163263,0.963265306122449,30.781938775510202,137.0,0.028352649006622516,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,50,43200.0
D4_MedicalTriage_TwoClasses__TP10_Storm,50,19.480859049207726,9563.406796818517,3.3305555555555557,2398.0,18.015012510425354,4.199999999999999,0.8285714285714285,0.9428571428571428,30.82462585034013,138.0,0.028773978315262717,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,50,43200.0
D4_MedicalTriage_TwoClasses__TP11_ManyToOne,50,19.920498960498996,9701.398036363646,3.3402777777777777,2405.0,17.962577962577964,3.8999999999999995,0.8408163265306121,0.963265306122449,30.94360544217687,134.0,0.02785862785862786,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,50,43200.0
D4_MedicalTriage_TwoClasses__TP12_GroupToGroup,50,20.252142857142886,9730.436061946897,3.3055555555555554,2380.0,18.15126050420168,4.02,0.8359183673469387,0.9510204081632653,30.80078231292517,130.4,0.02739495798319328,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,50,43200.0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP01_Baseline,62,9.788438520130567,6494.973751577444,10.21111111111111,7352.0,5.8759521218716,1.3870967741935476,0.9545214172395557,1.0,23.557795698924732,479.42857142857144,0.032605316337634076,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,62,43200.0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP02_LowLoad,62,9.482302062541583,6452.68477842004,10.4375,7515.0,5.748502994011976,1.3709677419354838,0.9550502379693283,0.9929742388758783,23.245967741935488,478.0,0.03180306054557551,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,62,43200.0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP03_ManySmall,62,9.883302063789888,6674.038848538549,10.363888888888889,7462.0,5.789332618600911,1.1935483870967745,0.960867265996827,0.9976580796252927,23.157258064516128,457.85714285714283,0.03067925106252633,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,62,43200.0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP04_FewLarge,62,9.451233421750636,6491.117233560092,10.472222222222221,7540.0,5.729442970822281,1.3548387096774188,0.955579058699101,0.9953161592505856,23.22715053763441,476.42857142857144,0.0315934065934066,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,62,43200.0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP05_CriticalTTL,62,9.788438520130567,6494.973751577444,10.21111111111111,7352.0,5.8759521218716,1.3870967741935476,0.9545214172395557,1.0,23.557795698924732,479.42857142857144,0.032605316337634076,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,62,43200.0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP06_OneToMany,62,9.522568196939435,6350.706290520391,10.4375,7515.0,5.748502994011976,1.3387096774193545,0.9561078794288735,1.0,23.330645161290324,509.14285714285717,0.033875106928999144,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,62,43200.0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP07_BurstWindow,62,9.42806597499335,6418.95944999123,10.441666666666666,7518.0,5.746209098164406,1.32258064516129,0.9566367001586463,0.9953161592505856,23.38440860215054,497.14285714285717,0.03306350473150154,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,62,43200.0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP08_HubTarget,62,9.522568196939435,6350.706290520391,10.4375,7515.0,5.748502994011976,1.3387096774193545,0.9561078794288735,1.0,23.330645161290324,509.14285714285717,0.033875106928999144,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,62,43200.0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP09_Bimodal,62,10.079598308668107,6471.958441783817,10.511111111111111,7568.0,5.708245243128964,1.3870967741935485,0.9545214172395557,1.0,23.254032258064516,481.42857142857144,0.031806855934762915,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,62,43200.0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP10_Storm,62,9.732312551496824,6614.102172722295,10.113888888888889,7282.0,5.932436143916506,1.3870967741935487,0.9545214172395559,0.9976580796252927,23.231182795698928,449.85714285714283,0.03088829599403617,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,62,43200.0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP11_ManyToOne,62,9.522568196939435,6350.706290520391,10.4375,7515.0,5.748502994011976,1.3387096774193545,0.9561078794288735,1.0,23.330645161290324,509.14285714285717,0.033875106928999144,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,62,43200.0
D5_UAVMule_FastRoute_HelsinkiDisrupted__TP12_GroupToGroup,62,9.224749029581018,6535.742202970313,10.376388888888888,7471.0,5.78235845268371,1.225806451612903,0.9598096245372819,1.0,23.145161290322587,465.2857142857143,0.031139453505937244,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,62,43200.0
D6_ShortTtlCritical_5to10min__TP01_Baseline,54,29.40581173260569,3114.1716059957153,15.270833333333334,3665.0,3.9290586630286493,1.8703703703703705,0.9294199860237599,0.9811320754716982,13.944444444444445,162.66666666666666,0.022191905411550708,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,14400.0
D6_ShortTtlCritical_5to10min__TP02_LowLoad,54,29.405238744883974,3114.1712633832976,15.270833333333334,3665.0,3.9290586630286493,1.8703703703703705,0.9294199860237599,0.9811320754716982,13.944444444444445,162.66666666666666,0.022191905411550708,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,14400.0
D6_ShortTtlCritical_5to10min__TP03_ManySmall,54,29.142106757524115,3093.6513074842205,14.675,3522.0,4.088586030664395,2.3518518518518516,0.9112508735150245,0.9654088050314465,14.37962962962963,155.16666666666666,0.02202820367215597,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,14400.0
D6_ShortTtlCritical_5to10min__TP04_FewLarge,54,29.405238744883988,3114.17147751606,15.270833333333334,3665.0,3.9290586630286493,1.8703703703703705,0.9294199860237599,0.9811320754716982,13.944444444444445,162.66666666666666,0.022191905411550708,Indirectas calculadas desde ConnectivityONEReport (traza por evento).,0,0,54,14400.0
