,world_area,aspect_ratio,N,nrofHostGroups,density,mm_WDM,mm_RWP,mm_MapRoute,speed_mean,wait_mean,contact_rate_proxy,event_interval_mean,nrof_event_generators,pattern_burst,pattern_hub_target,transmitRange,Scenario.endTime
C6_EmergencyDrill_Evacuation__TP11_ManyToOne,-1.2766487729190308,-0.05876992228033092,1.1016280424295144,-0.380823462922654,6.367029007616016,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,0.043977191248555154,-0.5978912415848766,7.1129496513652395,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.19134591386045557,-3.2195025922927933
C6_EmergencyDrill_Evacuation__TP12_GroupToGroup,-1.2766487729190308,-0.05876992228033092,1.1016280424295144,-0.380823462922654,6.367029007616016,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,0.043977191248555154,-0.5978912415848766,7.1129496513652395,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.19134591386045557,-3.2195025922927933
V1_TaxiLow_HelsinkiMedium__TP01_Baseline,0.6516367734996389,0.9101922949535424,-1.804190357882804,-0.380823462922654,-0.29919494091620863,-0.4197921988270845,-1.4679569683130065,3.739058110748689,2.2257913307117576,-0.5706749230274439,-0.23160508001822178,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.24977214710028933,0.19943821368185446
V1_TaxiLow_HelsinkiMedium__TP02_LowLoad,0.6516367734996389,0.9101922949535424,-1.804190357882804,-0.380823462922654,-0.29919494091620863,-0.4197921988270845,-1.4679569683130065,3.739058110748689,2.2257913307117576,-0.5706749230274439,-0.23160508001822178,2.8841345428566094,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.24977214710028933,0.19943821368185446
V1_TaxiLow_HelsinkiMedium__TP03_ManySmall,0.6516367734996389,0.9101922949535424,-1.804190357882804,-0.380823462922654,-0.29919494091620863,-0.4197921988270845,-1.4679569683130065,3.739058110748689,2.2257913307117576,-0.5706749230274439,-0.23160508001822178,-0.6783153054115186,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.24977214710028933,0.19943821368185446
V1_TaxiLow_HelsinkiMedium__TP04_FewLarge,0.6516367734996389,0.9101922949535424,-1.804190357882804,-0.380823462922654,-0.29919494091620863,-0.4197921988270845,-1.4679569683130065,3.739058110748689,2.2257913307117576,-0.5706749230274439,-0.23160508001822178,1.1443334541675236,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.24977214710028933,0.19943821368185446
V1_TaxiLow_HelsinkiMedium__TP05_CriticalTTL,0.6516367734996389,0.9101922949535424,-1.804190357882804,-0.380823462922654,-0.29919494091620863,-0.4197921988270845,-1.4679569683130065,3.739058110748689,2.2257913307117576,-0.5706749230274439,-0.23160508001822178,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.24977214710028933,0.19943821368185446
V1_TaxiLow_HelsinkiMedium__TP06_OneToMany,0.6516367734996389,0.9101922949535424,-1.804190357882804,-0.380823462922654,-0.29919494091620863,-0.4197921988270845,-1.4679569683130065,3.739058110748689,2.2257913307117576,-0.5706749230274439,-0.23160508001822178,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.24977214710028933,0.19943821368185446
V1_TaxiLow_HelsinkiMedium__TP07_BurstWindow,0.6516367734996389,0.9101922949535424,-1.804190357882804,-0.380823462922654,-0.29919494091620863,-0.4197921988270845,-1.4679569683130065,3.739058110748689,2.2257913307117576,-0.5706749230274439,-0.23160508001822178,-0.761162976301475,-0.30130188894666443,3.3143207784133115,-0.704408534652572,-0.24977214710028933,0.19943821368185446
V1_TaxiLow_HelsinkiMedium__TP08_HubTarget,0.6516367734996389,0.9101922949535424,-1.804190357882804,-0.380823462922654,-0.29919494091620863,-0.4197921988270845,-1.4679569683130065,3.739058110748689,2.2257913307117576,-0.5706749230274439,-0.23160508001822178,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.24977214710028933,0.19943821368185446
V1_TaxiLow_HelsinkiMedium__TP09_Bimodal,0.6516367734996389,0.9101922949535424,-1.804190357882804,-0.380823462922654,-0.29919494091620863,-0.4197921988270845,-1.4679569683130065,3.739058110748689,2.2257913307117576,-0.5706749230274439,-0.23160508001822178,-0.0983816091818233,3.314320778413312,-0.3013018889466647,-0.704408534652572,-0.24977214710028933,0.19943821368185446
V1_TaxiLow_HelsinkiMedium__TP10_Storm,0.6516367734996389,0.9101922949535424,-1.804190357882804,-0.380823462922654,-0.29919494091620863,-0.4197921988270845,-1.4679569683130065,3.739058110748689,2.2257913307117576,-0.5706749230274439,-0.23160508001822178,-0.7818748940239642,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.24977214710028933,0.19943821368185446
V1_TaxiLow_HelsinkiMedium__TP11_ManyToOne,0.6516367734996389,0.9101922949535424,-1.804190357882804,-0.380823462922654,-0.29919494091620863,-0.4197921988270845,-1.4679569683130065,3.739058110748689,2.2257913307117576,-0.5706749230274439,-0.23160508001822178,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.24977214710028933,0.19943821368185446
V1_TaxiLow_HelsinkiMedium__TP12_GroupToGroup,0.6516367734996389,0.9101922949535424,-1.804190357882804,-0.380823462922654,-0.29919494091620863,-0.4197921988270845,-1.4679569683130065,3.739058110748689,2.2257913307117576,-0.5706749230274439,-0.23160508001822178,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.24977214710028933,0.19943821368185446
V2_TaxiHigh_HelsinkiMedium__TP01_Baseline,0.6516367734996389,0.9101922949535424,-0.9905612057953549,-0.380823462922654,-0.2936416142161361,-0.4197921988270845,-1.4679569683130065,3.739058110748689,3.0439716330104587,-0.5943412869904289,-0.14450222832844786,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.016067214140954304,0.19943821368185446
V2_TaxiHigh_HelsinkiMedium__TP02_LowLoad,0.6516367734996389,0.9101922949535424,-0.9905612057953549,-0.380823462922654,-0.2936416142161361,-0.4197921988270845,-1.4679569683130065,3.739058110748689,3.0439716330104587,-0.5943412869904289,-0.14450222832844786,2.8841345428566094,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.016067214140954304,0.19943821368185446
V2_TaxiHigh_HelsinkiMedium__TP03_ManySmall,0.6516367734996389,0.9101922949535424,-0.9905612057953549,-0.380823462922654,-0.2936416142161361,-0.4197921988270845,-1.4679569683130065,3.739058110748689,3.0439716330104587,-0.5943412869904289,-0.14450222832844786,-0.6783153054115186,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.016067214140954304,0.19943821368185446
V2_TaxiHigh_HelsinkiMedium__TP04_FewLarge,0.6516367734996389,0.9101922949535424,-0.9905612057953549,-0.380823462922654,-0.2936416142161361,-0.4197921988270845,-1.4679569683130065,3.739058110748689,3.0439716330104587,-0.5943412869904289,-0.14450222832844786,1.1443334541675236,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.016067214140954304,0.19943821368185446
V2_TaxiHigh_HelsinkiMedium__TP05_CriticalTTL,0.6516367734996389,0.9101922949535424,-0.9905612057953549,-0.380823462922654,-0.2936416142161361,-0.4197921988270845,-1.4679569683130065,3.739058110748689,3.0439716330104587,-0.5943412869904289,-0.14450222832844786,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.016067214140954304,0.19943821368185446
V2_TaxiHigh_HelsinkiMedium__TP06_OneToMany,0.6516367734996389,0.9101922949535424,-0.9905612057953549,-0.380823462922654,-0.2936416142161361,-0.4197921988270845,-1.4679569683130065,3.739058110748689,3.0439716330104587,-0.5943412869904289,-0.14450222832844786,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.016067214140954304,0.19943821368185446
V2_TaxiHigh_HelsinkiMedium__TP07_BurstWindow,0.6516367734996389,0.9101922949535424,-0.9905612057953549,-0.380823462922654,-0.2936416142161361,-0.4197921988270845,-1.4679569683130065,3.739058110748689,3.0439716330104587,-0.5943412869904289,-0.14450222832844786,-0.761162976301475,-0.30130188894666443,3.3143207784133115,-0.704408534652572,-0.016067214140954304,0.19943821368185446
V2_TaxiHigh_HelsinkiMedium__TP08_HubTarget,0.6516367734996389,0.9101922949535424,-0.9905612057953549,-0.380823462922654,-0.2936416142161361,-0.4197921988270845,-1.4679569683130065,3.739058110748689,3.0439716330104587,-0.5943412869904289,-0.14450222832844786,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.016067214140954304,0.19943821368185446
V2_TaxiHigh_HelsinkiMedium__TP09_Bimodal,0.6516367734996389,0.9101922949535424,-0.9905612057953549,-0.380823462922654,-0.2936416142161361,-0.4197921988270845,-1.4679569683130065,3.739058110748689,3.0439716330104587,-0.5943412869904289,-0.14450222832844786,-0.0983816091818233,3.314320778413312,-0.3013018889466647,-0.704408534652572,-0.016067214140954304,0.19943821368185446
V2_TaxiHigh_HelsinkiMedium__TP10_Storm,0.6516367734996389,0.9101922949535424,-0.9905612057953549,-0.380823462922654,-0.2936416142161361,-0.4197921988270845,-1.4679569683130065,3.739058110748689,3.0439716330104587,-0.5943412869904289,-0.14450222832844786,-0.7818748940239642,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.016067214140954304,0.19943821368185446
V2_TaxiHigh_HelsinkiMedium__TP11_ManyToOne,0.6516367734996389,0.9101922949535424,-0.9905612057953549,-0.380823462922654,-0.2936416142161361,-0.4197921988270845,-1.4679569683130065,3.739058110748689,3.0439716330104587,-0.5943412869904289,-0.14450222832844786,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.016067214140954304,0.19943821368185446
V2_TaxiHigh_HelsinkiMedium__TP12_GroupToGroup,0.6516367734996389,0.9101922949535424,-0.9905612057953549,-0.380823462922654,-0.2936416142161361,-0.4197921988270845,-1.4679569683130065,3.739058110748689,3.0439716330104587,-0.5943412869904289,-0.14450222832844786,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.016067214140954304,0.19943821368185446
V3_BusOnlyCarriers_HelsinkiMedium__TP01_Baseline,0.6516367734996389,0.9101922949535424,-1.6492133765328136,0.27201675923046725,-0.2981371644019091,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.22759304868481786,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
V3_BusOnlyCarriers_HelsinkiMedium__TP02_LowLoad,0.6516367734996389,0.9101922949535424,-1.6492133765328136,0.27201675923046725,-0.2981371644019091,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.22759304868481786,2.8841345428566094,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
V3_BusOnlyCarriers_HelsinkiMedium__TP03_ManySmall,0.6516367734996389,0.9101922949535424,-1.6492133765328136,0.27201675923046725,-0.2981371644019091,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.22759304868481786,-0.6783153054115186,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
V3_BusOnlyCarriers_HelsinkiMedium__TP04_FewLarge,0.6516367734996389,0.9101922949535424,-1.6492133765328136,0.27201675923046725,-0.2981371644019091,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.22759304868481786,1.1443334541675236,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
V3_BusOnlyCarriers_HelsinkiMedium__TP05_CriticalTTL,0.6516367734996389,0.9101922949535424,-1.6492133765328136,0.27201675923046725,-0.2981371644019091,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.22759304868481786,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
V3_BusOnlyCarriers_HelsinkiMedium__TP06_OneToMany,0.6516367734996389,0.9101922949535424,-1.6492133765328136,0.27201675923046725,-0.2981371644019091,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.22759304868481786,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.19134591386045557,0.19943821368185446
V3_BusOnlyCarriers_HelsinkiMedium__TP07_BurstWindow,0.6516367734996389,0.9101922949535424,-1.6492133765328136,0.27201675923046725,-0.2981371644019091,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.22759304868481786,-0.761162976301475,-0.30130188894666443,3.3143207784133115,-0.704408534652572,-0.19134591386045557,0.19943821368185446
V3_BusOnlyCarriers_HelsinkiMedium__TP08_HubTarget,0.6516367734996389,0.9101922949535424,-1.6492133765328136,0.27201675923046725,-0.2981371644019091,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.22759304868481786,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.19134591386045557,0.19943821368185446
V3_BusOnlyCarriers_HelsinkiMedium__TP09_Bimodal,0.6516367734996389,0.9101922949535424,-1.6492133765328136,0.27201675923046725,-0.2981371644019091,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.22759304868481786,-0.0983816091818233,3.314320778413312,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
V3_BusOnlyCarriers_HelsinkiMedium__TP10_Storm,0.6516367734996389,0.9101922949535424,-1.6492133765328136,0.27201675923046725,-0.2981371644019091,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.22759304868481786,-0.7818748940239642,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.19134591386045557,0.19943821368185446
V3_BusOnlyCarriers_HelsinkiMedium__TP11_ManyToOne,0.6516367734996389,0.9101922949535424,-1.6492133765328136,0.27201675923046725,-0.2981371644019091,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.22759304868481786,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.19134591386045557,0.19943821368185446
V3_BusOnlyCarriers_HelsinkiMedium__TP12_GroupToGroup,0.6516367734996389,0.9101922949535424,-1.6492133765328136,0.27201675923046725,-0.2981371644019091,-0.4197921988270845,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.22759304868481786,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.19134591386045557,0.19943821368185446
V4_CarOwnership_0_HelsinkiMedium__TP01_Baseline,0.6516367734996389,0.9101922949535424,1.140372287767012,0.27201675923046725,-0.27909718714451753,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.04173156856097806,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,0.013145902478962574,0.19943821368185446
V4_CarOwnership_0_HelsinkiMedium__TP02_LowLoad,0.6516367734996389,0.9101922949535424,1.140372287767012,0.27201675923046725,-0.27909718714451753,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.04173156856097806,2.8841345428566094,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,0.013145902478962574,0.19943821368185446
V4_CarOwnership_0_HelsinkiMedium__TP03_ManySmall,0.6516367734996389,0.9101922949535424,1.140372287767012,0.27201675923046725,-0.27909718714451753,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.04173156856097806,-0.6783153054115186,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,0.013145902478962574,0.19943821368185446
V4_CarOwnership_0_HelsinkiMedium__TP04_FewLarge,0.6516367734996389,0.9101922949535424,1.140372287767012,0.27201675923046725,-0.27909718714451753,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.04173156856097806,1.1443334541675236,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,0.013145902478962574,0.19943821368185446
V4_CarOwnership_0_HelsinkiMedium__TP05_CriticalTTL,0.6516367734996389,0.9101922949535424,1.140372287767012,0.27201675923046725,-0.27909718714451753,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.04173156856097806,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,0.013145902478962574,0.19943821368185446
V4_CarOwnership_0_HelsinkiMedium__TP06_OneToMany,0.6516367734996389,0.9101922949535424,1.140372287767012,0.27201675923046725,-0.27909718714451753,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.04173156856097806,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,0.013145902478962574,0.19943821368185446
V4_CarOwnership_0_HelsinkiMedium__TP07_BurstWindow,0.6516367734996389,0.9101922949535424,1.140372287767012,0.27201675923046725,-0.27909718714451753,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.04173156856097806,-0.761162976301475,-0.30130188894666443,3.3143207784133115,-0.704408534652572,0.013145902478962574,0.19943821368185446
V4_CarOwnership_0_HelsinkiMedium__TP08_HubTarget,0.6516367734996389,0.9101922949535424,1.140372287767012,0.27201675923046725,-0.27909718714451753,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.04173156856097806,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,0.013145902478962574,0.19943821368185446
V4_CarOwnership_0_HelsinkiMedium__TP09_Bimodal,0.6516367734996389,0.9101922949535424,1.140372287767012,0.27201675923046725,-0.27909718714451753,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.04173156856097806,-0.0983816091818233,3.314320778413312,-0.3013018889466647,-0.704408534652572,0.013145902478962574,0.19943821368185446
V4_CarOwnership_0_HelsinkiMedium__TP10_Storm,0.6516367734996389,0.9101922949535424,1.140372287767012,0.27201675923046725,-0.27909718714451753,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.04173156856097806,-0.7818748940239642,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,0.013145902478962574,0.19943821368185446
V4_CarOwnership_0_HelsinkiMedium__TP11_ManyToOne,0.6516367734996389,0.9101922949535424,1.140372287767012,0.27201675923046725,-0.27909718714451753,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.04173156856097806,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,0.013145902478962574,0.19943821368185446
V4_CarOwnership_0_HelsinkiMedium__TP12_GroupToGroup,0.6516367734996389,0.9101922949535424,1.140372287767012,0.27201675923046725,-0.27909718714451753,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.04173156856097806,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,0.013145902478962574,0.19943821368185446
V5_CarOwnership_100_HelsinkiMedium__TP01_Baseline,0.624827068925154,0.7816564906265999,1.1791165331045095,0.27201675923046725,-0.2785279890256066,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.10044958763478024,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.07449344738078806,0.19943821368185446
V5_CarOwnership_100_HelsinkiMedium__TP02_LowLoad,0.624827068925154,0.7816564906265999,1.1791165331045095,0.27201675923046725,-0.2785279890256066,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.10044958763478024,2.8841345428566094,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.07449344738078806,0.19943821368185446
V5_CarOwnership_100_HelsinkiMedium__TP03_ManySmall,0.624827068925154,0.7816564906265999,1.1791165331045095,0.27201675923046725,-0.2785279890256066,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.10044958763478024,-0.6783153054115186,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.07449344738078806,0.19943821368185446
V5_CarOwnership_100_HelsinkiMedium__TP04_FewLarge,0.624827068925154,0.7816564906265999,1.1791165331045095,0.27201675923046725,-0.2785279890256066,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.10044958763478024,1.1443334541675236,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.07449344738078806,0.19943821368185446
V5_CarOwnership_100_HelsinkiMedium__TP05_CriticalTTL,0.624827068925154,0.7816564906265999,1.1791165331045095,0.27201675923046725,-0.2785279890256066,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.10044958763478024,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.07449344738078806,0.19943821368185446
V5_CarOwnership_100_HelsinkiMedium__TP06_OneToMany,0.624827068925154,0.7816564906265999,1.1791165331045095,0.27201675923046725,-0.2785279890256066,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.10044958763478024,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.07449344738078806,0.19943821368185446
V5_CarOwnership_100_HelsinkiMedium__TP07_BurstWindow,0.624827068925154,0.7816564906265999,1.1791165331045095,0.27201675923046725,-0.2785279890256066,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.10044958763478024,-0.761162976301475,-0.30130188894666443,3.3143207784133115,-0.704408534652572,-0.07449344738078806,0.19943821368185446
V5_CarOwnership_100_HelsinkiMedium__TP08_HubTarget,0.624827068925154,0.7816564906265999,1.1791165331045095,0.27201675923046725,-0.2785279890256066,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.10044958763478024,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.07449344738078806,0.19943821368185446
V5_CarOwnership_100_HelsinkiMedium__TP09_Bimodal,0.624827068925154,0.7816564906265999,1.1791165331045095,0.27201675923046725,-0.2785279890256066,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.10044958763478024,-0.0983816091818233,3.314320778413312,-0.3013018889466647,-0.704408534652572,-0.07449344738078806,0.19943821368185446
V5_CarOwnership_100_HelsinkiMedium__TP10_Storm,0.624827068925154,0.7816564906265999,1.1791165331045095,0.27201675923046725,-0.2785279890256066,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.10044958763478024,-0.7818748940239642,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.07449344738078806,0.19943821368185446
V5_CarOwnership_100_HelsinkiMedium__TP11_ManyToOne,0.624827068925154,0.7816564906265999,1.1791165331045095,0.27201675923046725,-0.2785279890256066,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.10044958763478024,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.07449344738078806,0.19943821368185446
V5_CarOwnership_100_HelsinkiMedium__TP12_GroupToGroup,0.624827068925154,0.7816564906265999,1.1791165331045095,0.27201675923046725,-0.2785279890256066,2.3788224600201455,-1.4679569683130065,-0.26707557933919207,1.5439744121295071,-0.5623916956403991,-0.10044958763478024,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.07449344738078806,0.19943821368185446
R10_TinyRange_5m__TP01_Baseline,0.02332728680530222,-0.7144586407092691,-0.7580957337703694,-0.380823462922654,-0.2879841800380772,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.6787487424486307,0.3132637709900442,-0.23462168583313434,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.33741149696003997,0.19943821368185446
R10_TinyRange_5m__TP02_LowLoad,0.02332728680530222,-0.7144586407092691,-0.7580957337703694,-0.380823462922654,-0.2879841800380772,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.6787487424486307,0.3132637709900442,-0.23462168583313434,2.8841345428566094,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.33741149696003997,0.19943821368185446
R10_TinyRange_5m__TP03_ManySmall,0.02332728680530222,-0.7144586407092691,-0.7580957337703694,-0.380823462922654,-0.2879841800380772,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.6787487424486307,0.3132637709900442,-0.23462168583313434,-0.6783153054115186,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.33741149696003997,0.19943821368185446
R10_TinyRange_5m__TP04_FewLarge,0.02332728680530222,-0.7144586407092691,-0.7580957337703694,-0.380823462922654,-0.2879841800380772,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.6787487424486307,0.3132637709900442,-0.23462168583313434,1.1443334541675236,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.33741149696003997,0.19943821368185446
R10_TinyRange_5m__TP05_CriticalTTL,0.02332728680530222,-0.7144586407092691,-0.7580957337703694,-0.380823462922654,-0.2879841800380772,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.6787487424486307,0.3132637709900442,-0.23462168583313434,-0.0983816091818233,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.33741149696003997,0.19943821368185446
R10_TinyRange_5m__TP06_OneToMany,0.02332728680530222,-0.7144586407092691,-0.7580957337703694,-0.380823462922654,-0.2879841800380772,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.6787487424486307,0.3132637709900442,-0.23462168583313434,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.33741149696003997,0.19943821368185446
R10_TinyRange_5m__TP07_BurstWindow,0.02332728680530222,-0.7144586407092691,-0.7580957337703694,-0.380823462922654,-0.2879841800380772,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.6787487424486307,0.3132637709900442,-0.23462168583313434,-0.761162976301475,-0.30130188894666443,3.3143207784133115,-0.704408534652572,-0.33741149696003997,0.19943821368185446
R10_TinyRange_5m__TP08_HubTarget,0.02332728680530222,-0.7144586407092691,-0.7580957337703694,-0.380823462922654,-0.2879841800380772,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.6787487424486307,0.3132637709900442,-0.23462168583313434,-0.4711961281866274,-0.30130188894666443,-0.3013018889466647,1.4176590174388586,-0.33741149696003997,0.19943821368185446
R10_TinyRange_5m__TP09_Bimodal,0.02332728680530222,-0.7144586407092691,-0.7580957337703694,-0.380823462922654,-0.2879841800380772,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.6787487424486307,0.3132637709900442,-0.23462168583313434,-0.0983816091818233,3.314320778413312,-0.3013018889466647,-0.704408534652572,-0.33741149696003997,0.19943821368185446
R10_TinyRange_5m__TP10_Storm,0.02332728680530222,-0.7144586407092691,-0.7580957337703694,-0.380823462922654,-0.2879841800380772,-0.4197921988270845,0.6802727414133445,-0.26707557933919207,-0.6787487424486307,0.3132637709900442,-0.23462168583313434,-0.7818748940239642,-0.30130188894666443,-0.3013018889466647,-0.704408534652572,-0.33741149696003997,0.19943821368185446
