scenario,delivery_ratio,latency_mean,overhead_ratio,drop_ratio
C6_EmergencyDrill_Evacuation__TP09_Bimodal,0.9632218957336897,-1.406683399293223,-0.09731298829289602,-0.1888342039557479
C6_EmergencyDrill_Evacuation__TP10_Storm,0.6935736077426057,-1.403413979537574,1.037040696154118,2.549244460529377
C6_EmergencyDrill_Evacuation__TP11_ManyToOne,0.5472032590570635,-1.4066864064560187,-0.05850438689130208,-0.1888342039557479
C6_EmergencyDrill_Evacuation__TP12_GroupToGroup,0.9781431448715362,-1.4067063912778275,-0.0949804954071451,-0.1888342039557479
D1_ShelterHotspots_Clusters__TP01_Baseline,0.22426479557367074,-1.3353784046370412,-0.08647737896007776,-0.1888342039557479
D1_ShelterHotspots_Clusters__TP02_LowLoad,-0.03579126082879748,-1.3457632300586793,-0.05068867110860322,-0.1888342039557479
D1_ShelterHotspots_Clusters__TP03_ManySmall,0.19513283297120831,-1.3341198867794575,-0.08498725351714541,-0.1888342039557479
D1_ShelterHotspots_Clusters__TP04_FewLarge,-0.05355465265956718,-1.3226072943991947,2.841322501526777,3.3394700406351565
D1_ShelterHotspots_Clusters__TP05_CriticalTTL,-0.6457861362974284,-1.3848776527589708,-0.11492968687847806,-0.1475598279097217
D1_ShelterHotspots_Clusters__TP06_OneToMany,0.6878893223567595,-1.341547106908795,0.14605191735315434,0.368746133592897
D1_ShelterHotspots_Clusters__TP07_BurstWindow,0.19619863648105457,-1.3384128341735013,-0.08335689019078249,-0.1888342039557479
D1_ShelterHotspots_Clusters__TP08_HubTarget,0.4352938905232144,-1.3471887465891905,-0.11327425309250745,-0.1888342039557479
D1_ShelterHotspots_Clusters__TP09_Bimodal,0.10809221300043698,-1.3132147248198824,2.428187651174554,3.4506820371937925
D1_ShelterHotspots_Clusters__TP10_Storm,0.19086961893182366,-1.3230001134675395,0.17180758396000195,0.3980878283929296
D1_ShelterHotspots_Clusters__TP11_ManyToOne,0.6402834322502966,-1.341062697483011,-0.12262757150102076,-0.1888342039557479
D1_ShelterHotspots_Clusters__TP12_GroupToGroup,-0.8870129973592807,-0.03346082297382817,-0.1433965670015253,-0.1888342039557479
D2_PartitionedCity_MuleBridge__TP01_Baseline,0.7031658393312213,-0.8877647441876747,-0.1049887795729094,-0.1888342039557479
D2_PartitionedCity_MuleBridge__TP02_LowLoad,1.581032663607859,0.03980648699946288,-0.10946934077592213,-0.1888342039557479
D2_PartitionedCity_MuleBridge__TP03_ManySmall,0.7628508358826074,-0.751775462033843,-0.10642092957799898,-0.1888342039557479
D2_PartitionedCity_MuleBridge__TP04_FewLarge,0.4402676402358299,-0.8149157265137653,0.227314364983301,0.5389168217801575
D2_PartitionedCity_MuleBridge__TP05_CriticalTTL,-0.8724470160580496,-1.3994999211707628,-0.08938445544196252,-0.17834034512690192
D2_PartitionedCity_MuleBridge__TP06_OneToMany,0.6843366439906056,-0.9554745610987119,-0.1022264849952591,-0.18077107840465237
D2_PartitionedCity_MuleBridge__TP07_BurstWindow,1.060210015129692,-0.41568452404615985,-0.10658216397135098,-0.1888342039557479
D2_PartitionedCity_MuleBridge__TP08_HubTarget,0.5486243304035251,-0.8532361908107979,-0.07980315254139175,-0.16580374748870433
D2_PartitionedCity_MuleBridge__TP09_Bimodal,0.2970947020798263,-0.7989037173692073,0.21442532831824002,0.4365032379096296
D2_PartitionedCity_MuleBridge__TP10_Storm,-0.18571428788049366,-1.1091136098928267,-0.11146667295479266,-0.08429458885471906
D2_PartitionedCity_MuleBridge__TP11_ManyToOne,0.662310038120451,-0.8818527160713237,-0.09863404482384897,-0.1888342039557479
D2_PartitionedCity_MuleBridge__TP12_GroupToGroup,-0.8870129973592807,-0.03346082297382817,-0.1433965670015253,-0.1888342039557479
D3_Aftershock_ErraticMobility__TP01_Baseline,-0.8070777341208172,1.8776112129573626,-0.11929805777474634,-0.1888342039557479
D3_Aftershock_ErraticMobility__TP02_LowLoad,-0.777235235845124,3.055092586921952,-0.14579298955927586,-0.1888342039557479
D3_Aftershock_ErraticMobility__TP03_ManySmall,-0.8084988054672787,1.0334926465280463,-0.1568891749816416,-0.1888342039557479
D3_Aftershock_ErraticMobility__TP04_FewLarge,-0.7889590744534322,0.9281303869817565,-0.15801483861802706,-0.1888342039557479
D3_Aftershock_ErraticMobility__TP05_CriticalTTL,-0.8870129973592807,-0.03346082297382817,-0.1433965670015253,-0.18086149061776352
D3_Aftershock_ErraticMobility__TP06_OneToMany,-0.7697746112762008,1.1511699928849863,-0.2101828611830714,-0.18820131846396976
D3_Aftershock_ErraticMobility__TP07_BurstWindow,-0.7701298791128162,1.7636802385575232,-0.11654406778684107,-0.1888342039557479
D3_Aftershock_ErraticMobility__TP08_HubTarget,-0.7552086299749697,0.6502804519381421,-0.16167966974155443,-0.1888342039557479
D3_Aftershock_ErraticMobility__TP09_Bimodal,-0.8326570183571255,1.4285321607291124,-0.13186493903384844,-0.1888342039557479
D3_Aftershock_ErraticMobility__TP10_Storm,-0.8813287119734344,-1.182407040378833,-0.10129292375561755,-0.18064583632183628
D3_Aftershock_ErraticMobility__TP11_ManyToOne,-0.7367347024709692,1.3556959808084834,-0.16780610661781228,-0.1888342039557479
D3_Aftershock_ErraticMobility__TP12_GroupToGroup,-0.7999723773885092,1.526432395270836,-0.12307288553980243,-0.1888342039557479
D4_MedicalTriage_TwoClasses__TP01_Baseline,-0.5960486391712733,1.3065396301554817,-0.1455519997662969,-0.1888342039557479
D4_MedicalTriage_TwoClasses__TP02_LowLoad,-0.5910748894586577,0.919781127587123,-0.14814334514749725,-0.1888342039557479
D4_MedicalTriage_TwoClasses__TP03_ManySmall,-0.655378367886044,1.1182730747979632,-0.15555354624604162,-0.1888342039557479
D4_MedicalTriage_TwoClasses__TP04_FewLarge,-0.5338767677635794,0.6640955061573109,-0.1695577482925274,-0.1888342039557479
D4_MedicalTriage_TwoClasses__TP05_CriticalTTL,-0.8870129973592807,-0.03346082297382817,-0.1433965670015253,-0.1807442448333814
D4_MedicalTriage_TwoClasses__TP06_OneToMany,-0.4439940050998848,1.3816677266176784,-0.16177274382284798,-0.18820131846396976
D4_MedicalTriage_TwoClasses__TP07_BurstWindow,-0.42019106004665346,1.363832918327693,-0.1394913728465092,-0.1888342039557479
D4_MedicalTriage_TwoClasses__TP08_HubTarget,-0.5647850695491187,1.459283205203169,-0.15446439146645982,-0.1888342039557479
D4_MedicalTriage_TwoClasses__TP09_Bimodal,-0.6070619421063504,1.3444682597917212,-0.15933793212382316,-0.1888342039557479
