map_id,world_size_x,world_size_y,world_area,bbox_width,bbox_height,useful_area,useful_area_ratio,n_nodes,n_edges,total_road_length_m,road_density,avg_edge_length_m,median_edge_length_m,avg_degree,max_degree,dead_end_ratio,intersection_ratio,n_components,largest_component_ratio,bridge_edges_count,bridge_edges_ratio,articulation_points_count,articulation_points_ratio,graph_diameter_approx,avg_shortest_path_approx,circuity_approx,orientation_entropy,gridness_score,corridor_score,radial_score,partition_score,community_score,tree_like_score,source_type_osm,source_type_synthetic,source_type_trace_reference_synthetic
SYN_disrupted_grid_none_0068,-0.397399793258557,-0.22004242368200255,-0.35868679475903587,-0.39714504724264466,-0.21978195390107105,-0.3586824208569585,0.4092967903562232,-0.33223850549748674,-0.3214284779835489,-0.3195577051822275,-0.5519417934602793,0.18670893439652664,0.27726293743646535,-0.04132162857253217,-0.5615011240559221,-0.47592013885562245,1.1816729775809571,-0.22721023660759615,0.23748430435980666,-0.32476579012619694,-0.6244903137290295,-0.32285876402523445,-0.7215181984950081,-0.3555859602418284,-0.3009216488351453,-0.29604495827526967,-1.4967152171003673,1.6242678436331162,-0.15508802289062432,0.3603747929105831,-0.2399155645792876,-0.16048245839478967,-0.623439544844019,0,1,0
SYN_disrupted_grid_none_0099,-0.5944260594003801,-0.5216878028633711,-0.4417717993470408,-0.5941755432251122,-0.5214457889752594,-0.4384253154504075,0.15300671966136517,-0.329310837938659,-0.31683746835630133,-0.34648918606596657,-0.4104335307063757,-0.13013929036986202,-0.04600015303566135,-0.032924569962360616,-0.5615011240559221,-0.4835607797143395,1.1331030886955558,-0.22721023660759615,0.23748430435980666,-0.32476579012619694,-0.6268430408749324,-0.32285876402523445,-0.7276824704752105,-0.6156344457626084,-0.5746240415808617,-0.3231632961976719,-1.4962322275501319,1.6242678436331162,-0.15411200176997097,0.31888352308828777,-0.2399155645792876,-0.005597334766703874,-0.636383714602324,0,1,0
SYN_disrupted_grid_none_0128,-0.42554640270738886,-0.37086511327268684,-0.39236244445915747,-0.42529226095442574,-0.3706138714381652,-0.3912534623106208,0.33662485690455896,-0.329310837938659,-0.31683746835630133,-0.32398603593156716,-0.5057708824600963,0.028284822013332312,0.115631392200402,-0.032924569962360616,-0.5615011240559221,-0.4835607797143395,1.1331030886955558,-0.22721023660759615,0.23748430435980666,-0.32476579012619694,-0.6268430408749324,-0.32285876402523445,-0.7276824704752105,-0.18222030322797514,-0.3929556326555148,-0.26614149375543145,-1.4962322275501319,1.6242678436331162,-0.15411200176997097,0.31888352308828777,-0.2399155645792876,0.05514192940117271,-0.636383714602324,0,1,0
SYN_disrupted_grid_none_0163,-0.2566667460143977,-0.22004242368200255,-0.3297036536236853,-0.2564089786837392,-0.21978195390107105,-0.3306039368451807,0.4516661315231183,-0.329310837938659,-0.31683746835630133,-0.3014828857971677,-0.5518751025759625,0.18670893439652664,0.27726293743646535,-0.032924569962360616,-0.5615011240559221,-0.524702692030508,1.0949020524935544,-0.22721023660759615,0.23748430435980666,-0.3256007072343208,-0.6391298447994388,-0.32374066622657716,-0.7615980912128626,0.02365141447597567,-0.1628815801896608,-0.3089444919897096,-1.4962322275501319,1.6242678436331162,-0.15411200176997097,0.31888352308828777,-0.2399155645792876,-0.09746547182061713,-0.647170522734245,0,1,0
SYN_disrupted_grid_none_0185,-0.4677663168806367,-0.5216878028633711,-0.4256240492859169,-0.46751308152209736,-0.5214457889752594,-0.4232629340840475,0.2193208982819851,-0.32491933660041744,-0.30995095391543004,-0.3302218486194128,-0.4090997743844909,-0.13013929036986202,-0.04600015303566135,-0.024257605896862086,-0.5615011240559221,-0.524702692030508,1.1759428221506572,-0.22721023660759615,0.23748430435980666,-0.3256007072343208,-0.6391298447994388,-0.32374066622657716,-0.7615980912128626,-0.42059808162202345,-0.5439533183641183,-0.2868100648206138,-1.4963529749376907,1.6242678436331162,-0.1523429634887868,0.1731816220844123,-0.2399155645792876,0.1022148591312769,-0.6574179904595701,0,1,0
SYN_disrupted_grid_none_0215,-0.2566667460143977,-0.37086511327268684,-0.36420739307053124,-0.2564089786837392,-0.3706138714381652,-0.3642981176593141,0.38885981402866177,-0.32491933660041744,-0.30995095391543004,-0.3022962526694954,-0.505411171173167,0.028284822013332312,0.115631392200402,-0.024257605896862086,-0.5615011240559221,-0.4912014205730565,1.1451091286447561,-0.22721023660759615,0.23748430435980666,-0.32476579012619694,-0.6292294221152499,-0.32285876402523445,-0.73404074000003,-0.1388788889745118,-0.30024540956080736,-0.35995628440590444,-1.4963529749376907,1.6242678436331162,-0.1523429634887868,0.1731816220844123,-0.2399155645792876,-0.02078215080867302,-0.6487885439540333,0,1,0
SYN_disrupted_grid_none_0243,-0.0455671751481587,-0.22004242368200255,-0.2862289419206595,-0.04530487584538104,-0.21978195390107105,-0.28848621082751397,0.49471884916044784,-0.32491933660041744,-0.30995095391543004,-0.274370656719578,-0.5518073360322213,0.18670893439652664,0.27726293743646535,-0.024257605896862086,-0.5615011240559221,-0.4912014205730565,1.1759428221506572,-0.22721023660759615,0.23748430435980666,-0.32476579012619694,-0.6292294221152499,-0.32285876402523445,-0.73404074000003,0.13200495010963398,-0.035072357339804176,-0.3540928599902499,-1.4967755907941467,1.6242678436331162,-0.1523429634887868,0.1731816220844123,-0.2399155645792876,0.2252118690712268,-0.6487885439540333,0,1,0
SYN_disrupted_grid_none_0265,-0.3411065743608933,-0.5216878028633711,-0.40947629922479306,-0.34085061981908243,-0.5214457889752594,-0.40810055271768747,0.2645084359261237,-0.3205278352621758,-0.30306443947455874,-0.31395451117285894,-0.40819093158108266,-0.13013929036986202,-0.04600015303566135,-0.018349675374705728,-0.5615011240559221,-0.4682794979969055,1.205412192935058,-0.22721023660759615,0.23748430435980666,-0.3239308730180731,-0.6225475546423609,-0.32197686182389174,-0.7151890286018813,-0.3555859602418284,-0.43964886384003743,-0.351747490223988,-1.4965944697128084,1.6242678436331162,-0.1502079172873576,-0.018836115000165556,-0.2399155645792876,0.13410297281941194,-0.6504065651738216,0,1,0
SYN_disrupted_grid_none_0292,-0.0877870893214065,-0.37086511327268684,-0.33605234168190495,-0.08752569641305268,-0.3706138714381652,-0.33734277300800736,0.4242674024147983,-0.3205278352621758,-0.30306443947455874,-0.2806064694074236,-0.5051673400323627,0.028284822013332312,0.115631392200402,-0.018349675374705728,-0.5615011240559221,-0.49649109501370675,1.2316071891878593,-0.22721023660759615,0.23748430435980666,-0.32476579012619694,-0.6308386997208999,-0.32285876402523445,-0.7383911349380642,-0.09553747472104848,-0.15163637548252634,-0.36655263687351575,-1.4964133486314701,1.6242678436331162,-0.1502079172873576,-0.018836115000165556,-0.2399155645792876,0.1751019761327283,-0.6574179904595701,0,1,0
SYN_disrupted_grid_none_0329,0.1655323957180803,-0.22004242368200255,-0.24275423021763365,0.1657992269929771,-0.21978195390107105,-0.24636848480984727,0.5238085232397246,-0.3205278352621758,-0.30306443947455874,-0.24725842764198833,-0.5517615478269907,0.18670893439652664,0.27726293743646535,-0.018349675374705728,-0.5615011240559221,-0.524702692030508,1.1530222004294564,-0.22721023660759615,0.23748430435980666,-0.3256007072343208,-0.6391298447994388,-0.32374066622657716,-0.7615980912128626,0.02365141447597567,0.02969391380565144,-0.37578753032817164,-1.4965944697128084,1.6242678436331162,-0.1502079172873576,-0.018836115000165556,-0.2399155645792876,0.19560147778938689,-0.6649687561519149,0,1,0
