,C1_Campus_ClassChange,C2_ExamDay_LongStays,C3_Hackathon_24h,C4_Stadium_IngressEgress,C5_Festival_MultiHotspots_HelsinkiMedium,C6_Conference_Networking_HelsinkiMedium,C7_Library_Quiet,C8_EmergencyDrill_Evacuation,D1_ShelterHotspots_Clusters,D2_PartitionedCity_MuleBridge,D3_Aftershock_ErraticMobility,D4_MedicalTriage_TwoClasses,D5_UAVMule_FastRoute_HelsinkiMedium,D6_ShortTtlCritical_5to10min,D7_HighLoad_TrafficStorm,D8_InfrastructureReturns_BackboneLinks,R1_Rural_RandomWaypoint,R2_VillagesTrails_ThreeClusters,R3_WildlifeTracking,R4_ParkRangers_HelsinkiMedium,R5_MountainRescue,R6_SparseLongRange,R7_SparseTinyBuffer,R8_IntermittentPower,S01A_Urban_WorkingDay_HelsinkiMedium,S01A_Urban_WorkingDay,S1_StrongCommunities_SeparateClusters,S2_WeakCommunities_HighMixing,S3_PeriodicMeetings_RegularRhythm,S4_RandomMixing_NoHotspots,S5_TwoLayer_StudentsStaff,S6_FamilyGroups_SmallPersistent,T10_HighRateLowSpeed_Congestion,T1_ManySmallMsgs_HighRate,T2_FewHugeMsgs_LowRate,T3_MixedBimodal_SmallAndLarge,T4_VeryShortTtl_5to10min,T5_VeryLongTtl_6to24h,T6_UniformSources_RandomFromTo,T7_TargetedToHubs_FewDestinations,T8_BurstTraffic_TimeWindows,T9_BufferStress_SmallBufferHighTraffic,U10_WorkdayLong_HelsinkiMedium,U11_OfficeWaitHeavyTail_HelsinkiMedium,U12_HighTimeVariance_HelsinkiMedium,U1_CBD_Commuting_HelsinkiMedium,U2_RetailHeavy_HelsinkiMedium,U3_NightlifeClusters_HelsinkiMedium,U4_RainyDay_SlowMobility_HelsinkiMedium,U5_SparseSuburb_HelsinkiMedium,U6_DenseDowntown_HelsinkiMedium,U7_MicroMobility_HelsinkiMedium,U8_CongestionHotspot_HelsinkiMedium,U9_WorkdayShort_HelsinkiMedium,V1_TaxiLow_HelsinkiMedium,V2_TaxiHigh_HelsinkiMedium,V3_BusOnlyCarriers_HelsinkiMedium,V4_MixedBusPed_HelsinkiMedium,V5_RushHourBusDensity_HelsinkiMedium,V6_CarOwnership_0_HelsinkiMedium,V7_CarOwnership_100_HelsinkiMedium,V8_RoadClosure_HelsinkiMedium,default_scenario
R8_IntermittentPower,4.392260576070685,3.4093286068763713,2.1747228418554174,4.584463173539916,1.4652274129875698,1.35537957699054,3.186036399282001,3.6762185920016037,3.302380113082896,2.7912734735290234,0.7831539981637903,2.5859591376698874,2.7846465559431497,2.7833377838560036,1.3159228832832846,3.277335852598238,1.1745322571707217,1.2729011800176862,1.1747516613542164,2.6084169778624986,1.1745137212704733,0.7076791832125716,2.091557460509056,0.0,1.28320854651157,1.28320854651157,3.5334181755454566,3.172183236740352,0.6302641729869976,0.7204940996982545,1.3850024309763433,2.403462018741772,0.3821664559941926,0.7857906788412591,1.1746828246151975,0.6979085902670784,1.1745164651830449,2.576559126069189,0.6011681682908958,1.4024373141878643,0.5930710720990945,0.8091895016411812,1.28320854651157,1.7950917986195016,1.749137581605421,1.6710802583489244,1.7483190166704399,1.6735307362893073,1.6115001404879923,1.0544760780553772,2.5281489687022054,3.222199726541503,1.622173194195464,1.8248505979143608,3.900036723429315,11.420306021482274,2.1119286264957418,1.794868291481758,1.701483877911554,1.7725398242080086,1.3077727689388332,1.6276360532290985,1.28320854651157
S01A_Urban_WorkingDay_HelsinkiMedium,3.4353397246819717,2.661551220378387,1.8287849692639335,3.5712715193085196,0.418414962528607,0.13183479790654315,2.505993671298585,2.4961079168334694,2.100095917709755,1.6288871016777184,1.1465249246419138,3.4703021006313506,2.0543453476366027,2.2492474629057297,0.8352087248874702,2.07807930518397,0.569274401930063,0.45112971044216543,0.5717705999881796,2.1158836241213685,0.5678122237056645,0.932122455493533,1.5525687970882809,1.28320854651157,0.0,0.0,2.29135078972171,2.428368060712292,0.7140895077403597,0.8172113151996679,0.8612350795978639,1.656402443735574,1.0409948860186344,0.6359266619509075,0.5660824990250712,0.7046420723047153,0.5677201406720863,3.3783535718711835,0.7572804370056097,0.8047431834349098,0.7450335458609553,0.645765264315933,0.0,0.6460498812011157,0.5740091738449609,0.5710121510467515,0.66382643505258,0.604793110311904,0.48765187814629074,0.5497338718982431,1.553915638419673,2.20195782428579,0.4529840466248209,0.7151776438162046,3.2657601801111054,10.56152927513158,1.6963317994449072,0.6370337114984833,0.5556861831447449,0.5738731242842459,0.19599678942365617,0.5308104108557595,0.0
S01A_Urban_WorkingDay,3.4353397246819717,2.661551220378387,1.8287849692639335,3.5712715193085196,0.418414962528607,0.13183479790654315,2.505993671298585,2.4961079168334694,2.100095917709755,1.6288871016777184,1.1465249246419138,3.4703021006313506,2.0543453476366027,2.2492474629057297,0.8352087248874702,2.07807930518397,0.569274401930063,0.45112971044216543,0.5717705999881796,2.1158836241213685,0.5678122237056645,0.932122455493533,1.5525687970882809,1.28320854651157,0.0,0.0,2.29135078972171,2.428368060712292,0.7140895077403597,0.8172113151996679,0.8612350795978639,1.656402443735574,1.0409948860186344,0.6359266619509075,0.5660824990250712,0.7046420723047153,0.5677201406720863,3.3783535718711835,0.7572804370056097,0.8047431834349098,0.7450335458609553,0.645765264315933,0.0,0.6460498812011157,0.5740091738449609,0.5710121510467515,0.66382643505258,0.604793110311904,0.48765187814629074,0.5497338718982431,1.553915638419673,2.20195782428579,0.4529840466248209,0.7151776438162046,3.2657601801111054,10.56152927513158,1.6963317994449072,0.6370337114984833,0.5556861831447449,0.5738731242842459,0.19599678942365617,0.5308104108557595,0.0
S1_StrongCommunities_SeparateClusters,2.97996833125421,3.1200685055552597,3.3284251132541938,3.060952201066984,2.2740556015501374,2.207079100795889,3.1705353087981702,1.4153266753731233,0.762538984678481,1.5005720558583,3.290657755219839,5.582177980239212,2.047950100333487,2.526052604815553,2.46944154080953,1.2043406707527395,2.445854759746667,2.436301400902753,2.448758306258427,3.070488203599015,2.443901833044723,3.0110065723240083,2.3467784631741764,3.5334181755454566,2.29135078972171,2.29135078972171,0.0,3.009879535404881,2.937230884011119,2.982297965178374,2.626915146825719,2.029496274094091,3.2324733140684248,2.7786334963855808,2.4411484889961903,2.8888532426651894,2.44376980729233,5.44989698614296,2.949761374039822,2.3536134194430613,2.9520386886258736,2.7617128410982503,2.29135078972171,1.945956257930095,1.9633685606083664,2.1404685025671846,2.0880805281457984,2.180141572934297,2.068511911807969,2.6179107867347757,1.9732992320310514,1.9685961279109578,2.0645152933320654,1.9418006815397646,3.590875955718738,9.305188348669706,2.768810902013611,1.9524135121617625,1.989556923841611,1.9549111380848374,2.2943810752174154,2.1323933701860955,2.29135078972171
S2_WeakCommunities_HighMixing,2.1256556882294513,1.0591002706634804,1.2463620522821468,2.4217830946202574,2.190488887659767,2.4568168379445505,1.0434227241324499,2.7478586511239667,2.806191981783766,1.816573513624743,2.9361247575846936,4.273158279874905,3.7894068142960067,3.969705892272109,3.106146223697444,2.1417959942974893,2.959392126048104,2.334621029628766,2.96572736325562,2.529496094988174,2.955040388214461,3.0830334418240692,3.518251514848828,3.172183236740352,2.428368060712292,2.428368060712292,3.009879535404881,0.0,2.8661954173126603,2.9105875239368135,2.65978991183471,3.3960733439285753,3.112014998917107,2.9388948034223614,2.9487676567431507,2.914321862686171,2.9547433819116717,4.111649439219585,2.966528599086074,3.0583019407968455,2.928369900843361,2.9667728080200155,2.428368060712292,2.26135171727555,2.2122433830311037,2.029476564648835,2.1351764635943535,1.972221066380167,2.3907114804387457,2.6171052403138364,2.476360591757708,2.5316837438243227,2.215732994440444,2.215994320402357,2.7275545966099473,9.155830987516334,3.109027766365917,2.2080180744974736,2.335521655995941,2.067398023407197,2.4092905624869125,2.1955647446630704,2.428368060712292
S3_PeriodicMeetings_RegularRhythm,4.049584048854568,3.1540971573542222,2.04966632559541,4.208178770929926,0.8948033958025722,0.7595725455859257,2.9610769694771246,3.1887303906391513,2.7683165986124654,2.313117619770073,0.6080499369919452,2.91969512245489,2.4194086555670102,2.524862534907089,0.9513566930212318,2.7733162505693323,0.5947374236643634,0.8716493973994527,0.5960170072173709,2.4854471750036278,0.5941122033240246,0.6063178509437379,1.793430999455021,0.6302641729869976,0.7140895077403597,0.7140895077403597,2.937230884011119,2.8661954173126603,0.0,0.24121218619777254,0.8471140456048538,2.0427981545772567,0.4862396319949048,0.2447658480087434,0.5935884186030852,0.10160612543098448,0.5940772498185637,2.8628627434483556,0.176168058276985,0.999802335438986,0.1310221151418064,0.3006063377360687,0.7140895077403597,1.185745061588845,1.1468485207971093,1.1103621284820073,1.1635898507695308,1.127513644954941,0.9937522821370662,0.7118095242386691,1.9401276381464765,2.6397174747408063,1.0269848859488109,1.2230276654358028,3.734709843882635,10.984316264503027,1.9651614986564774,1.1917278936661235,1.0861380335896322,1.1933765496199675,0.7077037027147592,1.0380144125314836,0.7140895077403597
S4_RandomMixing_NoHotspots,4.180282639766635,3.266109370049366,2.1274798574295315,4.313134198202058,0.9018871604937355,0.8367387090268465,3.0759295681212544,3.3069487547920127,2.8716662138737066,2.426459849130209,0.41871985378327314,2.79086819903381,2.5771495577270698,2.7110355754257647,1.134604761640186,2.8786570918325443,0.6481986358027594,1.0553478488266903,0.6489102729024676,2.69481140744228,0.6479467717423462,0.8326207122012269,1.974887897739274,0.7204940996982545,0.8172113151996679,0.8172113151996679,2.982297965178374,2.9105875239368135,0.24121218619777254,0.0,0.6841018744059967,2.2175995655437477,0.6757573534695488,0.40761767196802684,0.6479352963675409,0.2225647278341772,0.6479367773059762,2.7244984540695167,0.3886344078973935,1.1737283000760816,0.35405242622830063,0.46599327298570187,0.8172113151996679,1.1683146768728314,1.1469922102804435,1.1175127919491559,1.1374580396168399,1.1354702565923223,0.9816796673053755,0.9316793028527588,1.8320008906376277,2.538096935905771,1.0404892473798726,1.2028221256087008,3.9191111724527583,10.949351757483816,2.1960034559719928,1.1803431691825903,1.075008753114949,1.2186139346421505,0.7552787196855248,1.025865159412299,0.8172113151996679
S5_TwoLayer_StudentsStaff,4.030433016484834,3.161294703782362,2.1377089561804072,4.104150837152115,0.6519195930909419,0.8053024685848928,3.0068557939618827,3.1212438610655053,2.6634102855351673,2.2389737872202913,0.7616646312559268,2.9882008254812287,2.714100124920985,2.960507437226061,1.4721730812994132,2.6461484672283464,0.8304800444809798,1.261734485851284,0.8327578859595028,2.9262965554990044,0.8290849542549372,1.4092784604953048,2.2414646859752883,1.3850024309763433,0.8612350795978639,0.8612350795978639,2.626915146825719,2.65978991183471,0.8471140456048538,0.6841018744059967,0.0,2.3837139898333652,1.3318498911528758,0.9043351597679934,0.8273269232334802,0.8071775152490517,0.8289949050916418,2.8702490167654697,0.9946130356211954,1.4579206713183905,0.962425541996247,0.9511719168035944,0.8612350795978639,0.7506174010026258,0.7810759699917774,0.7938682730753369,0.7060923873346672,0.8193308303770256,0.6399558828708398,1.2901543436600111,1.1752877080385862,1.8790104892974284,0.7421041813148319,0.7727032053620534,4.017644040561284,10.457757827904409,2.5361453794297177,0.77492280133886,0.7020111919170046,0.9068107773198341,0.6805688535185016,0.6626214642808058,0.8612350795978639
S6_FamilyGroups_SmallPersistent,3.4089784928716034,3.217515671210701,2.9991114566070878,3.66282476189179,1.9985580724814402,1.6509352312683812,3.1360066489802896,2.0190704480042676,1.546811488720512,1.7908006007695279,2.630907344582909,4.943758758143523,0.4699047452857461,0.6603982330449275,1.1190762787473743,1.9383030182791894,1.654116193883693,1.5436425900762785,1.6546062828930073,2.0097794292142157,1.6538709575200277,1.6993923275827856,0.4368860178914088,2.403462018741772,1.656402443735574,1.656402443735574,2.029496274094091,3.3960733439285753,2.0427981545772567,2.2175995655437477,2.3837139898333652,0.0,2.0224087068247347,1.824292715897287,1.6536529458425753,2.0112572153800383,1.6538569932700067,4.894951856825737,1.9342861781247054,1.053581805548892,1.9661323673182145,1.772191316341186,1.656402443735574,1.9610834066332077,1.9128557757551137,2.0355805074831435,2.0952094970113335,2.0786687740963914,1.8876569062669786,1.512905924593345,2.6976259572781953,3.180715322453305,1.8842395874699986,2.000708292322748,3.0831436776849355,10.855406361391053,1.0690681207567125,1.9651146047967663,1.895903961939067,1.8886644487083435,1.801498908084083,2.0090947049783727,1.656402443735574
T10_HighRateLowSpeed_Congestion,4.18143473507504,3.2885741206104067,2.1794741324987186,4.385357953503129,1.3104597719104036,1.113367780217156,3.0797084824461467,3.3676757176009064,2.974556652170543,2.5269154905953743,0.9269033949550537,2.9590837196033224,2.4030395927577053,2.407051861750923,0.9395183643641354,2.9932310628228356,0.9104399964677554,1.0047160852737598,0.9107209003360854,2.3816958015037306,0.9104175594321322,0.3281987607889444,1.710591707703075,0.3821664559941926,1.0409948860186344,1.0409948860186344,3.2324733140684248,3.112014998917107,0.4862396319949048,0.6757573534695488,1.3318498911528758,2.0224087068247347,0.0,0.5312653921298884,0.9106378554790528,0.5374607455306355,0.910421200481725,2.940915302442037,0.3628465369323765,1.0299353431906664,0.38125222360572264,0.5311684287045148,1.0409948860186344,1.6121720811503637,1.5599611037920025,1.5145180536524532,1.597557002270001,1.5269567580339138,1.4210090138367304,0.7429186609161795,2.413098528765321,3.1074949749486733,1.4331640130464718,1.6479811442247607,3.697802355288656,11.313862719605636,1.784438549716333,1.6134919968795793,1.5094501402201037,1.5794266111622042,1.1036314562209135,1.465684132602056,1.0409948860186344
