,C1_Campus_ClassChange,C2_ExamDay_LongStays,C3_Hackathon_24h,C4_Stadium_IngressEgress,C5_Festival_MultiHotspots_HelsinkiMedium,C6_Conference_Networking_HelsinkiMedium,C7_Library_Quiet,C8_EmergencyDrill_Evacuation,D1_ShelterHotspots_Clusters,D2_PartitionedCity_MuleBridge,D3_Aftershock_ErraticMobility,D4_MedicalTriage_TwoClasses,D5_UAVMule_FastRoute_HelsinkiMedium,D6_ShortTtlCritical_5to10min,D7_HighLoad_TrafficStorm,D8_InfrastructureReturns_BackboneLinks,R1_Rural_RandomWaypoint,R2_VillagesTrails_ThreeClusters,R3_WildlifeTracking,R4_ParkRangers_HelsinkiMedium,R5_MountainRescue,R6_SparseLongRange,R7_SparseTinyBuffer,R8_IntermittentPower,S01A_Urban_WorkingDay_HelsinkiMedium,S01A_Urban_WorkingDay,S1_StrongCommunities_SeparateClusters,S2_WeakCommunities_HighMixing,S3_PeriodicMeetings_RegularRhythm,S4_RandomMixing_NoHotspots,S5_TwoLayer_StudentsStaff,S6_FamilyGroups_SmallPersistent,T10_HighRateLowSpeed_Congestion,T1_ManySmallMsgs_HighRate,T2_FewHugeMsgs_LowRate,T3_MixedBimodal_SmallAndLarge,T4_VeryShortTtl_5to10min,T5_VeryLongTtl_6to24h,T6_UniformSources_RandomFromTo,T7_TargetedToHubs_FewDestinations,T8_BurstTraffic_TimeWindows,T9_BufferStress_SmallBufferHighTraffic,U10_WorkdayLong_HelsinkiMedium,U11_OfficeWaitHeavyTail_HelsinkiMedium,U12_HighTimeVariance_HelsinkiMedium,U1_CBD_Commuting_HelsinkiMedium,U2_RetailHeavy_HelsinkiMedium,U3_NightlifeClusters_HelsinkiMedium,U4_RainyDay_SlowMobility_HelsinkiMedium,U5_SparseSuburb_HelsinkiMedium,U6_DenseDowntown_HelsinkiMedium,U7_MicroMobility_HelsinkiMedium,U8_CongestionHotspot_HelsinkiMedium,U9_WorkdayShort_HelsinkiMedium,V1_TaxiLow_HelsinkiMedium,V2_TaxiHigh_HelsinkiMedium,V3_BusOnlyCarriers_HelsinkiMedium,V4_MixedBusPed_HelsinkiMedium,V5_RushHourBusDensity_HelsinkiMedium,V6_CarOwnership_0_HelsinkiMedium,V7_CarOwnership_100_HelsinkiMedium,V8_RoadClosure_HelsinkiMedium,default_scenario
C1_Campus_ClassChange,0.0,0.09176755277028892,0.5518104125665368,0.05879717845068644,1.6645752996629104,1.9470667805757247,0.13335585026102958,0.2290880372337556,0.4181221050689027,0.0686638102970647,1.8528933751836298,1.6270662678677992,0.9783517075549499,0.9783406830821976,1.5457988541964172,0.1546277713301345,1.9409466532117698,1.1780641302538408,1.9388063667820767,0.3583230561633278,1.9422864905569732,1.6515842405221064,1.1629856343426728,1.7324839602837727,1.8667603428364539,1.8667603428364539,0.6158745033691584,0.27377439886454924,1.877855762906247,1.9259486659286034,1.852818615359454,0.938797867360873,1.7261429951643597,1.9013924895595165,1.9440160269460334,1.9161266459984647,1.9423738668613106,1.6059712059872635,1.8526542533101327,1.5154832573218187,1.854323968264672,1.889628799843246,1.8667603428364539,1.43732955462583,1.4233806479985571,1.2803099728386866,1.3830234284362128,1.2003328916617964,1.7175942745831567,1.4345088806434383,1.2473020658835157,1.0061327933016073,1.5928940296324945,1.401989188604077,0.1430440486986616,0.5604757442936175,0.7667436797048641,1.381562812291621,1.5978458976954628,1.1365993024470247,1.9581013191104792,1.549994934163616,1.8667603428364539
C2_ExamDay_LongStays,0.09176755277028892,-2.220446049250313e-16,0.2200616481203057,0.14117812285733733,1.4124789990832554,1.9104662483350114,0.005346465024457681,0.5365559002732739,0.8092268454870802,0.3007657333576308,1.5568236209402164,1.243784546617454,1.337511359376453,1.282604683408314,1.6665567549251403,0.4445861807916113,1.952992499338074,1.0432257763741069,1.9507554649467842,0.3628615680372551,1.954398124992699,1.5420231427963798,1.4325697875290953,1.4718485957235545,1.748831275620363,1.748831275620363,0.9969491423506496,0.1071007220268746,1.659560932951015,1.697971866821229,1.6673577006545293,1.2710812745918292,1.535160482456381,1.7719871144275865,1.9562213572628777,1.7273754880643863,1.9544899691904951,1.2193488552957388,1.6767596694349767,1.675370549728246,1.6627477698496678,1.7816233975121842,1.748831275620363,1.4653893674311471,1.437662030184556,1.086154451329881,1.2789284144970696,0.9668944625927283,1.7109843379569738,1.3286177735948184,1.281794262856312,1.0744570285882284,1.5273688140281068,1.4273554637701387,0.16987508730161038,0.6590363224884567,0.8941500767437041,1.393108358361296,1.6281097605485355,1.1280275940223738,1.801360330531144,1.4223592957600943,1.748831275620363
C3_Hackathon_24h,0.5518104125665368,0.2200616481203057,0.0,0.5889085038974247,0.9324533771704558,1.5365466731747013,0.16676386000449395,1.171380360066527,1.465465638160808,0.9005217047712695,0.9191356401971869,0.5884983404617533,1.7215990870808557,1.592922771713055,1.5677914637455084,1.0826212379655313,1.6223732223992724,0.7766993305263225,1.6213856626229002,0.560575564935907,1.6229591992213193,1.1413017405479389,1.6369769157346044,0.8859775847410061,1.3012617899498258,1.3012617899498258,1.5904081062432855,0.19228363964662976,1.080951599856305,1.1033361924604481,1.1840441237309451,1.6333236444611323,1.0234173159627127,1.2819235223192342,1.62366145572224,1.1711224373154399,1.6229963170348294,0.572130296855402,1.147496582500475,1.6328701729507336,1.1160086147395736,1.317655527013232,1.3012617899498258,1.400551412977209,1.3633466867591262,0.825763253632825,1.0856080346293702,0.6876582495811407,1.4957421125877004,1.005260361339664,1.2924137820725883,1.2090486277791546,1.2970431356584489,1.3630737060366567,0.48674029356228676,0.9434971569586103,1.0686592498213898,1.3317200884559899,1.501661712421491,1.1356226616154466,1.2966061756179559,1.1376815489982974,1.3012617899498258
C4_Stadium_IngressEgress,0.05879717845068644,0.14117812285733733,0.5889085038974247,0.0,1.4899339185495362,1.8146436622785247,0.1829346372162599,0.18430422496735743,0.4358911041183726,0.11755782170941631,1.787154771648209,1.5840197157519662,1.0309788912102504,1.0606423786711414,1.5747923983095182,0.1959570562335129,1.8780509089922242,1.2276811681754503,1.870807761732189,0.41451385332676205,1.8829802995493228,1.6948821690487437,1.2328600536481935,1.745128081571845,1.7361677736531655,1.7361677736531655,0.5871858824153697,0.3276354994969156,1.849534156303923,1.8692338871958063,1.7236430378808953,1.0006965879922807,1.7508185386349355,1.8759961307034194,1.8900070483487448,1.878621545149337,1.8833151976261258,1.5504471421859178,1.8425718008187415,1.5483999430933264,1.8456412443682801,1.8707484574294289,1.7361677736531655,1.254830780552643,1.2360433205002632,1.1003792046852747,1.1988245170529377,1.0362158321110313,1.5239481303244728,1.4745017817892316,1.1071721887865715,0.8928185882469286,1.4018832596535025,1.3077682177871146,0.17566585315377148,0.7014709278332462,0.8591405701077559,1.195946004756001,1.420874968203305,0.9568979853006293,1.8210568515645198,1.360147837303867,1.7361677736531655
C5_Festival_MultiHotspots_HelsinkiMedium,1.6645752996629104,1.4124789990832554,0.9324533771704558,1.4899339185495362,0.0,0.41981936342028914,1.377158476789978,1.6944778559268796,1.6958306202378215,1.7258891798251788,0.19494843784573868,0.2161718456629812,1.6789087539710041,1.7218150340758371,1.2069331273297346,1.7061666846257615,0.5785969930034744,1.2365192885935643,0.5766150181229106,1.7258369423625348,0.58005920255107,0.923543540130066,1.5900278746187306,0.5795461989152129,0.4837323196394234,0.4837323196394234,1.3985106989520317,1.068969086749573,0.44783755310543394,0.3013635257373908,0.052221365333619874,1.724774960037024,0.7229427246349568,0.5656578545416451,0.5823186820990858,0.43596025622297874,0.5801620884365086,0.18800620024564385,0.5762435496576499,1.2529742792295904,0.5486174918132161,0.615763163136725,0.4837323196394234,0.26724266314287437,0.2517611006394428,0.11980765300200424,0.14022675647655425,0.14562707519777507,0.18447450775876562,1.101673692886752,0.35853082274742754,0.5263612882597954,0.12051608549599757,0.3264804439630695,1.7158878664948665,1.1205777382297726,1.7647700596348797,0.2613142620785618,0.24123169324726979,0.3369131367230107,0.1932262337534456,0.07170835268048359,0.4837323196394234
C6_Conference_Networking_HelsinkiMedium,1.9470667805757247,1.9104662483350114,1.5365466731747013,1.8146436622785247,0.41981936342028914,0.0,1.8726182781777363,1.5826550010300897,1.4509299908675135,1.8515564951166832,0.2426373367733422,0.5060639995783723,0.8524269814844266,0.8609505998588457,0.3390902063239355,1.7610665791577884,0.0283742989179675,0.7344060498383302,0.025685267280941115,1.4949379890722734,0.030426652230894913,0.3204619189852608,0.6854731078372976,0.3150115220009577,0.055212644889129026,0.055212644889129026,1.2941603038537157,1.8411977779643829,0.1624369635974855,0.13457754568311653,0.24506728472106898,0.8852632456721501,0.2860266208451666,0.10220697169341253,0.033695688019702685,0.11721793720073082,0.03057303883077145,0.5270443527580246,0.1646379206011812,0.36470581660473167,0.17372100000607538,0.10528617119480899,0.055212644889129026,0.5992308137550361,0.6140670070577374,0.8117104785606678,0.6936692979733036,0.9051339778807009,0.29503606529839466,0.49059058723028337,0.8288114554053834,1.0705078056177433,0.45930059033355075,0.7174673712261088,1.721449317224823,1.6317600361908844,1.0710320555397335,0.6595422764908687,0.433135998880285,0.9121765879516406,0.05997693507246438,0.5212857923997458,0.055212644889129026
C7_Library_Quiet,0.13335585026102958,0.005346465024457681,0.16676386000449395,0.1829346372162599,1.377158476789978,1.8726182781777363,0.0,0.6112174429239764,0.9004650411503441,0.3720180384631715,1.479934293899443,1.1589172193136026,1.3762882894215096,1.3022433981028712,1.6357375759912811,0.5281215057916095,1.9194329118120597,0.9626192426400685,1.9170334242237774,0.3385965866178545,1.9209582198940214,1.4654098878156678,1.4398857449163918,1.3788234175935403,1.6849284917836829,1.6849284917836829,1.0986257687265588,0.1149664715169928,1.57864081524537,1.6243588442247971,1.6353925856636575,1.3003421868764138,1.4486307355748442,1.703100275095156,1.922966151973967,1.652850912835022,1.921058480494741,1.1372744193926587,1.597885560883371,1.654337193316938,1.5822778886324331,1.715158413590967,1.6849284917836829,1.5045918026534562,1.475076638107268,1.0871597199900442,1.296416075135728,0.9610902895630874,1.7238893997938527,1.2501284568837887,1.3330345875537817,1.1398625579677604,1.540497997590266,1.4712396194608028,0.16977912354966807,0.7286563063042046,0.8724970028592403,1.4323081898427747,1.6578967467464836,1.1735943146639913,1.7515640698370374,1.4256869161374877,1.6849284917836829
C8_EmergencyDrill_Evacuation,0.2290880372337556,0.5365559002732739,1.171380360066527,0.18430422496735743,1.6944778559268796,1.5826550010300897,0.6112174429239764,0.0,0.080049067228816,0.08328392425671283,1.9410566153131823,1.9270056458676876,0.4985455921626327,0.5872554325962398,1.1839311435197506,0.0623586537972014,1.5658884997111864,1.2802510122611817,1.559766428827205,0.5383582217968071,1.5700851286130477,1.585400069202628,0.7506300262933968,1.8412119501326853,1.6215664309350681,1.6215664309350681,0.2149843904064459,0.7995025782096146,1.8594740414703415,1.8958293054249569,1.7680266802443478,0.5082227337982863,1.7425533692047557,1.7510660033854117,1.5761139922062868,1.8401717520521985,1.5703711878450204,1.9100098416697016,1.790706090709547,1.1151133587254454,1.8165178884577307,1.7166551257438658,1.6215664309350681,1.1690072596585932,1.1745319858257341,1.365428079632133,1.312981219519525,1.3753757875012267,1.383693188591188,1.4150737792953252,1.0737493655142656,0.8856644142458401,1.3913465076735483,1.2317617086587314,0.35790200379368053,0.7397844817255892,0.6719152640449275,1.1524471020859715,1.2743757533641542,1.0203222660745492,1.7660237200660145,1.4485978225462641,1.6215664309350681
D1_ShelterHotspots_Clusters,0.4181221050689027,0.8092268454870802,1.465465638160808,0.4358911041183726,1.6958306202378215,1.4509299908675135,0.9004650411503441,0.080049067228816,1.1102230246251565e-16,0.1665754461407991,1.915921653261869,1.9912491810744744,0.3435647085572735,0.46667631592969006,1.0507545995555774,0.0842241911386663,1.3728538629263691,1.411010152662521,1.3715339352031441,0.7891006930481013,1.3737156867631093,1.5428925560486075,0.6099231772714993,1.8451030361705896,1.5923211245259483,1.5923211245259483,0.07059284876126182,1.002528886700383,1.8060881251549175,1.8261915501509423,1.6587533370752752,0.38801562566777836,1.7186552596264189,1.6496868698980807,1.3748878641434379,1.7608049006072526,1.3737730979677432,1.9829631437097333,1.7253781995123734,0.9608631419912659,1.754825497776023,1.6070084570433605,1.5923211245259483,1.0362122529612758,1.0556602668040387,1.4021681066742475,1.266893927263754,1.4496384766009474,1.2347425972220787,1.4556884509980077,0.9441007856156631,0.7807276319733075,1.2866290963931695,1.0362812965468111,0.6331053139807223,0.5977800863125814,0.7406844327731255,1.0422258322113274,1.1072711291481547,0.9751396453985739,1.672843624927824,1.3882094942661132,1.5923211245259483
D2_PartitionedCity_MuleBridge,0.0686638102970647,0.3007657333576308,0.9005217047712695,0.11755782170941631,1.7258891798251788,1.8515564951166832,0.3720180384631715,0.08328392425671283,0.1665754461407991,1.1102230246251565e-16,1.9783507883563292,1.8540872889948208,0.7323279631224047,0.7951519662408367,1.4377153178923905,0.018330252554752402,1.816199108448639,1.358173329058454,1.8146544649958711,0.5212999720779472,1.8171425768588525,1.7226659849675325,0.9843590683696448,1.8935126168978715,1.8741224966677859,1.8741224966677859,0.312386100543541,0.482304016342202,1.9673520638359734,1.9975120686636267,1.840248508909892,0.7310728276965262,1.8417392397143018,1.9199484157523938,1.81832100351388,1.9717719606182018,1.8172033057144668,1.8333196471800148,1.9222094958518752,1.3758846253218975,1.9344165928608152,1.8953893507315278,1.8741224966677859,1.2659531116704548,1.264671757797602,1.3194471687381948,1.327631085875277,1.2870242964891394,1.5577597246965365,1.547724389835431,1.0880834339515337,0.8505190459728277,1.4860791230021175,1.2327779742539566,0.29137622175560696,0.47286227288571747,0.7869944996158206,1.2289622076283617,1.412149414589271,1.0290292797676126,1.9427209851637546,1.5002882511260383,1.8741224966677859
