,U1_CBD_Commuting_HelsinkiMedium,U2_SparseSuburb_HelsinkiMedium,U3_MicroMobility_HelsinkiMedium,U4_CongestionHotspot_HelsinkiMedium,U5_WorkdayShort_HelsinkiMedium,U6_OfficeWaitHeavyTail_HelsinkiMedium,U7_HighTimeVariance_HelsinkiMedium,C1_Campus_ClassChange,C2_ExamDay_LongStays,C3_Hackathon_24h,C4_Stadium_IngressEgress,C5_Library_Quiet,C6_EmergencyDrill_Evacuation,V1_TaxiLow_HelsinkiMedium,V2_TaxiHigh_HelsinkiMedium,V3_BusOnlyCarriers_HelsinkiMedium,V4_CarOwnership_0_HelsinkiMedium,V5_CarOwnership_100_HelsinkiMedium,R10_TinyRange_5m,R11_SpeedExtremeLow,R12_SpeedExtremeHigh,R1_Rural_RandomWaypoint,R2_VillagesTrails_ThreeClusters,R3_WildlifeTracking,R4_ParkRangers_HelsinkiMedium,R5_MountainRescue,R6_SparseLongRange,R7_SparseTinyBuffer,R8_IntermittentPower,R9_ExtremeRange_200m,D1_ShelterHotspots_Clusters,D2_PartitionedCity_MuleBridge,D3_Aftershock_ErraticMobility,D4_MedicalTriage_TwoClasses,D5_UAVMule_FastRoute_HelsinkiMedium,D6_ShortTtlCritical_5to10min,D7_HighLoad_TrafficStorm,D8_InfrastructureReturns_BackboneLinks,D9_Critical_1minTTL,S1_StrongCommunities_SeparateClusters,S2_WeakCommunities_HighMixing,S3_PeriodicMeetings_RegularRhythm,S4_RandomMixing_NoHotspots,S5_TwoLayer_StudentsStaff,S6_FamilyGroups_SmallPersistent,T10_HighRateLowSpeed_Congestion,T11_TTL_1min,T12_TTL_Infinite_Buffer200M,T13_Buffer_256k,T14_Buffer_200M,T15_TransmitSpeed_256k,T1_ManySmallMsgs_HighRate,T2_FewHugeMsgs_LowRate,T3_MixedBimodal_SmallAndLarge,T4_VeryShortTtl_5to10min,T5_VeryLongTtl_6to24h,T6_UniformSources_RandomFromTo,T7_TargetedToHubs_FewDestinations,T8_BurstTraffic_TimeWindows,T9_BufferStress_SmallBufferHighTraffic
R8_IntermittentPower,-0.3918053170923378,-0.17689905629938368,-0.5477835043618305,-0.6364097665138465,-0.5173652837691817,-0.6055209199253098,-0.6354203975492599,0.12350962711171566,-0.010064144091994597,-0.05497925771456052,-0.030323087010807135,0.318842687877481,0.024056922398836705,0.037074461310931,-0.0558814399630872,-0.21336412878158934,-0.5738705539412667,-0.16975868904256736,0.7332812987099435,0.5822452853548176,0.23807804950924208,0.2544006930431189,0.14091731490581344,0.3605951564247284,0.14548223265779842,-0.039042817404479215,0.25793187192495537,0.4502440171544283,1.0,0.28235721117784485,0.16394409243445437,-0.08469441349534673,0.022025059629311134,-0.25762214911771875,0.007122811249963663,-0.1355506740762821,-0.05959712566242279,-0.35088947440127133,-0.0915164946878354,-0.2285412273288908,0.48597872682054866,0.022064252668543945,0.6476024523813844,0.21925941058534437,-0.08227389202480294,0.3840741491717782,-0.05244212827696065,0.0603442991504176,-0.06184051821219292,-0.15264247001573492,0.5171980173096047,0.6908989162356287,0.2744023384196749,0.40635149113476177,-0.037524184858485396,0.23168228979066688,0.8474000799809652,0.40471914374514595,-0.06431924713481847,0.7074708507422629
R9_ExtremeRange_200m,-0.19886504744397585,-0.1397674345673638,-0.21838233999863818,-0.35201347527831284,-0.19964543148860955,-0.3413087711305832,-0.31929756222716155,0.009861629643466895,0.039502677909147646,-0.06989519100076491,-0.06573035442122092,0.0366875137744263,-0.0249070765129624,-0.05350106023948696,-0.04594664841903158,-0.16228613582757265,-0.27136464190908544,-0.14640046730486106,0.13989809261074493,0.1158201802667489,0.03981883484632193,0.021876979098018112,-0.01540021245055147,0.04050686747975472,0.0021403961242665824,0.08987444625559275,0.7997327662967996,0.14299100102841047,0.28235721117784485,1.0,-0.022652730987584496,-0.03639776219920125,-0.0045907173708794975,-0.11893199723520799,-0.0511809866874111,0.013503718278210657,-0.019697336583315034,-0.11236167508715557,0.09755261085873526,-0.11353336460532842,0.14849009281432615,0.08440275978128986,0.22441454272154976,0.003164406615177124,-0.08930337166842278,0.09517520310304,0.08517571104401474,-0.058803772990432275,-0.06051336760875996,-0.08688287588594458,0.12068610794928245,0.25391473563630446,0.02090813366913721,0.06804466226148745,0.010439736165032517,0.1716907794116589,0.21823863522408135,0.06395210563969796,-0.06181504351514889,0.17067355532405717
D1_ShelterHotspots_Clusters,-0.15974620427846156,-0.2622017923531242,-0.0373247588565442,-0.36861197969570686,-0.15105110752448825,-0.3593871712365815,-0.36927651200012573,-0.014964621934655154,-0.07220751759138433,-0.21235971351729954,-0.0023396567886052625,-0.03628927729721427,0.004031525111141528,-0.226378950759343,-0.22388179722715543,-0.3501191965389034,-0.34681700734118875,-0.134272626531781,0.06020018330876682,-0.08948907308236141,-0.027706903140729714,-0.13009659335138726,0.6623491667867241,-0.1713071022514665,-0.19999053650153975,-0.13056191006392914,-0.12442702632175129,-0.025072278902831875,0.16394409243445437,-0.022652730987584496,1.0,0.6225484276689671,-0.04582047594123735,-0.12277833991154727,-0.013307903490502829,0.039716254016803426,0.1185476330538504,0.43488628412258845,-0.050163969644378185,0.8173489939464514,0.3584892834935858,0.028811548005454064,0.23244324515539513,0.17572310124094428,0.6485957690260343,0.13560973256462033,-0.04701458797919181,-0.1476689290375173,-0.18087019381454186,-0.17503318316680813,0.11954763869071769,0.1767583030533285,-0.05242873826482786,-0.0036194082371945636,-0.021890155499494704,-0.029038495144894972,0.19230705204369017,-0.0073616561897185675,-0.18545409464351356,0.21667570394599975
D2_PartitionedCity_MuleBridge,-0.23514772273999787,-0.28601367204597455,-0.1523751682828397,-0.31402120189692956,-0.24238962435249736,-0.3150051201847294,-0.3230320399014608,0.074077834082117,0.07711577869470035,-0.03826542492366399,-0.014654026732800862,-0.055968690417955616,-0.000484983777130087,-0.26792810052730853,-0.25032442739357974,-0.3455705894988478,-0.32284269149672823,-0.17189729085090158,0.31985932487872026,-0.0004584981729448151,-0.10889303324965884,0.017910570177943706,0.0863161905770618,-0.017954283696519305,-0.25535162020105523,0.20333378974227978,-0.06208390144769608,0.03330859947522241,-0.08469441349534673,-0.03639776219920125,0.6225484276689671,1.0,-0.25729088241760434,-0.1498316387775388,-0.16598190494512627,0.19383109655164024,-0.14000921690923263,0.8353332344101512,0.09546941497816738,0.6259984823470733,0.16258905163219625,-0.07535605733703905,0.21772960634974292,0.007955927825588105,0.3576520677584449,0.4687138466146258,-0.05431119247864872,-0.07538373069198114,-0.08125504306510395,-0.07470724107577273,0.04418419256744226,0.211011748684967,-0.010509091072103228,-0.10187506263804452,0.1317566382609429,-0.1777049526439825,0.013560415701674877,-0.09208741543006273,-0.19503868175761296,0.18616527567917324
D3_Aftershock_ErraticMobility,-0.1645816097349575,-0.267469870246921,0.0792420412650562,-0.2652524470370763,-0.033660543714434284,-0.3057356176751524,-0.2319331459850654,-0.05500584795577394,0.6547826583266029,0.3105929154855937,-0.0010467102908820185,0.41398689527511695,-0.07262896800057027,-0.2502575732063286,-0.1909120163363923,-0.42979955836919637,-0.3791873726448225,-0.18906493431339796,-0.02283586774688504,0.13015672902411402,-0.04050031734981997,0.036962996093609354,-0.11390606382614488,0.19106401083095204,-0.18828833738595885,0.5834081768215498,-0.03167211751585417,0.13723118203559126,0.022025059629311134,-0.0045907173708794975,-0.04582047594123735,-0.25729088241760434,1.0,0.25491694202296944,-0.16334995807373487,0.769734980636761,0.7684105450431723,-0.43458675815524284,0.5599879070823351,-0.22645241221798015,0.028873767336226586,0.8569975338505637,0.015367486868191985,-0.07069390397843793,-0.17321330966371762,-0.27254716129222734,0.34627598054552866,-0.05536641386449357,0.20650724371380794,0.14472063548337094,-0.16057352581554105,-0.10818845735571869,0.033090369901514156,-0.08737537324171778,0.6326483510076987,0.8200553927492187,0.1060601065233181,-0.06844605241756563,0.16889019461800675,-0.1169466944649887
D4_MedicalTriage_TwoClasses,-0.32309227524859746,-0.38983768366172944,-0.11963754150434357,0.267469802882395,-0.16206554404821302,0.25249725667484757,0.2888755436280333,-0.14707876153625346,0.11993728357874303,0.12507265711912696,0.269730971495809,-0.10159457447610105,-0.11590327899102028,-0.275836386573836,-0.2864463631978454,0.3079765422684105,0.2079856237751247,-0.33867580459584395,-0.30322783991623725,-0.31371230762974744,-0.18485118068819778,-0.23687116434429897,-0.22207065666006887,-0.2828120390163686,-0.2618858330997505,0.25436475149037,-0.17883044201683926,-0.19547007985255763,-0.25762214911771875,-0.11893199723520799,-0.12277833991154727,-0.1498316387775388,0.25491694202296944,1.0,-0.2572824058708517,0.33155173882831407,0.2933386697143764,-0.0015832686349620587,0.18036938921029894,-0.2364130424698535,-0.1786768378164372,0.3223895396787813,-0.30986860151407075,0.4107125626599072,-0.08373465054091758,-0.2051512553600427,0.1344101870748675,0.3839020777794743,0.579035393262546,0.5080556279508767,-0.16827600928949074,-0.20140479380565426,-0.1464111747069177,0.3523160556231447,0.27751585571183235,0.261714699694986,-0.21849316742967037,0.41138905638048995,0.3789810863618655,-0.25906641513025486
D5_UAVMule_FastRoute_HelsinkiMedium,0.06278431596879915,0.11679795115006358,0.03726183148741455,-0.13999204862512454,0.01775850807333441,-0.13510638418088727,-0.15341266041419999,-0.08346605753760608,-0.2810976099875342,-0.27519576929176137,-0.19188641555016236,-0.1630186811093813,0.04522025095367123,0.7194966742756423,0.7240479854335276,-0.03102926126478441,-0.1231672436703101,0.06395687273127355,-0.09682012257494814,0.028652022988477417,-0.10736731152948163,0.10247667572004715,0.18156592060239043,-0.07996579504036455,0.8720411043162262,-0.24630151102013456,-0.012396797053249862,-0.023126920372898457,0.007122811249963663,-0.0511809866874111,-0.013307903490502829,-0.16598190494512627,-0.16334995807373487,-0.2572824058708517,1.0,-0.23519444480325255,-0.1019788867059226,-0.08436145769585558,-0.13078800414891864,0.14954286084414134,-0.0038423060426798737,-0.23280548998882336,-0.025990942195540562,-0.05127046303375224,0.09201346600960343,-0.12410630402544194,-0.09869284848291475,-0.15149203057758073,-0.2227163262059027,-0.2126538342305908,-0.05973814838711136,-0.08356895773910798,-0.04884875395870246,-0.10273783240644337,-0.27894745628559414,-0.21600855235578093,-0.002894042590757964,-0.09724035977889306,-0.23297719711292833,-0.03678278731567158
D6_ShortTtlCritical_5to10min,-0.19484637335491659,-0.3574826739145171,0.08360318381939212,-0.21601069555267408,-0.10489638916662704,-0.27876150887698015,-0.19991523324483504,-0.021801156348547537,0.4955178385922872,0.09296674335143729,0.10953576922677812,0.04674138376280092,-0.013934342861955933,-0.370852110123163,-0.2815071359199334,-0.5032347441635665,-0.3563694165061412,-0.16839176153187396,0.02888245605075473,-0.04764338625950319,-0.09344313752182391,0.0016548605901039542,-0.3962073398087773,-0.09479695797929456,-0.31887769161516055,0.8187185003956685,-0.08874158462884676,0.1216830563544117,-0.1355506740762821,0.013503718278210657,0.039716254016803426,0.19383109655164024,0.769734980636761,0.33155173882831407,-0.23519444480325255,1.0,0.7581014894962012,-0.03406892283650709,0.6849655380767345,-0.11566091106813826,0.08442260820710716,0.8322467959985762,0.03180153879580341,-0.020708985527420017,-0.2023759224213414,-0.03908610366012565,0.4137007427406293,-0.026026955742779707,0.30042864179726947,0.19968432780820936,-0.19020512982157575,-0.009613833791380082,-0.01151596516004396,-0.12335846660598696,0.7743824013427124,0.7321423175793262,0.0329752968807671,-0.09852954326637213,0.17492970716209122,-0.06983948646972434
D7_HighLoad_TrafficStorm,-0.039174419341659904,-0.2779949031166108,0.3830730338343824,-0.07384492632916986,0.03799681830280598,-0.16984428451054592,-0.0754663265515608,-0.061469418745108084,0.32192523495843306,0.0028477414092953146,0.19500692301139053,0.006240222534072742,0.023989782879191714,-0.28885949895348895,-0.22236271033296032,-0.4568842811701375,-0.14359547247578652,-0.037473833094953515,-0.2575264478834841,-0.18098967731394033,-0.05350562920175284,-0.12399434910345404,-0.17268233464072705,-0.22484823925609002,-0.3053554072139178,0.43012159750801254,-0.16212870079184033,0.2611940242595564,-0.05959712566242279,-0.019697336583315034,0.1185476330538504,-0.14000921690923263,0.7684105450431723,0.2933386697143764,-0.1019788867059226,0.7581014894962012,1.0,-0.2966184430053565,0.40447299153921024,-0.03626220375042788,0.3601697909948709,0.7938398229101199,0.21877654738566005,0.10832495053138026,-0.1852736315552069,-0.14784473767742884,0.4061509549278525,-0.34878595328525985,0.33203140367439216,-0.1359735627110343,-0.1900300702917397,0.06312996399710027,0.05003647334526052,-0.08626918793658706,0.7349056041169556,0.6047865644015928,-0.02383857523721086,-0.06491878340275059,0.13810811820356536,0.16962505119337715
D8_InfrastructureReturns_BackboneLinks,-0.134638799570552,-0.2141708247965736,-0.05563750426470374,-0.03164536573077975,-0.1560627403854091,-0.03314530362430812,-0.0493020268866174,0.011445564388799977,-0.056546629155794434,0.05116559520666995,0.1532820256153239,-0.1647297457348672,0.05187845887684395,-0.20226464246015982,-0.1759356440925908,-0.07025101793353522,-0.042074192950206486,-0.08565800973639577,0.04834233385065952,-0.18533912264591929,-0.22323918759542197,-0.08531396937952829,0.12123247035221957,-0.13407098108664275,-0.1859627838489278,-0.03145232741506402,-0.12973161126797292,-0.18449615694199023,-0.35088947440127133,-0.11236167508715557,0.43488628412258845,0.8353332344101512,-0.43458675815524284,-0.0015832686349620587,-0.08436145769585558,-0.03406892283650709,-0.2966184430053565,1.0,-0.0335825308451823,0.6415184617513174,-0.010144228690031775,-0.2736817265831673,-0.019421842938355513,-0.14565697523526347,0.2739340139578719,0.28871434039412386,-0.13409473305475256,0.0242568215066851,-0.22186641384819022,0.016479996134834404,-0.1058024597976278,-0.03172523521364719,-0.07324282965699248,0.12285778702684338,-0.09444702544162953,-0.41829636212536,-0.23415106884017112,-0.2447536953585592,-0.02512630670616287,-0.05230276032743307
