,U1_CBD_Commuting_HelsinkiMedium,U2_SparseSuburb_HelsinkiMedium,U3_MicroMobility_HelsinkiMedium,U4_CongestionHotspot_HelsinkiMedium,U5_WorkdayShort_HelsinkiMedium,U6_OfficeWaitHeavyTail_HelsinkiMedium,U7_HighTimeVariance_HelsinkiMedium,C1_Campus_ClassChange,C2_ExamDay_LongStays,C3_Hackathon_24h,C4_Stadium_IngressEgress,C5_Library_Quiet,C6_EmergencyDrill_Evacuation,V1_TaxiLow_HelsinkiMedium,V2_TaxiHigh_HelsinkiMedium,V3_BusOnlyCarriers_HelsinkiMedium,V4_CarOwnership_0_HelsinkiMedium,V5_CarOwnership_100_HelsinkiMedium,R10_TinyRange_5m,R11_SpeedExtremeLow,R12_SpeedExtremeHigh,R1_Rural_RandomWaypoint,R2_VillagesTrails_ThreeClusters,R3_WildlifeTracking,R4_ParkRangers_HelsinkiMedium,R5_MountainRescue,R6_SparseLongRange,R7_SparseTinyBuffer,R8_IntermittentPower,R9_ExtremeRange_200m,D1_ShelterHotspots_Clusters,D2_PartitionedCity_MuleBridge,D3_Aftershock_ErraticMobility,D4_MedicalTriage_TwoClasses,D5_UAVMule_FastRoute_HelsinkiMedium,D6_ShortTtlCritical_5to10min,D7_HighLoad_TrafficStorm,D8_InfrastructureReturns_BackboneLinks,D9_Critical_1minTTL,S1_StrongCommunities_SeparateClusters,S2_WeakCommunities_HighMixing,S3_PeriodicMeetings_RegularRhythm,S4_RandomMixing_NoHotspots,S5_TwoLayer_StudentsStaff,S6_FamilyGroups_SmallPersistent,T10_HighRateLowSpeed_Congestion,T11_TTL_1min,T12_TTL_Infinite_Buffer200M,T13_Buffer_256k,T14_Buffer_200M,T15_TransmitSpeed_256k,T1_ManySmallMsgs_HighRate,T2_FewHugeMsgs_LowRate,T3_MixedBimodal_SmallAndLarge,T4_VeryShortTtl_5to10min,T5_VeryLongTtl_6to24h,T6_UniformSources_RandomFromTo,T7_TargetedToHubs_FewDestinations,T8_BurstTraffic_TimeWindows,T9_BufferStress_SmallBufferHighTraffic
U1_CBD_Commuting_HelsinkiMedium,-2.220446049250313e-16,0.1729022119318081,0.23395359014514094,0.03260270565356582,0.26704818248494544,0.09889925858106396,0.17283889515585182,1.16937376050122,1.4837420341669034,1.3043651026254905,1.1197432476698705,1.4850625230123897,0.9702716256277217,0.9757859858241201,0.7825820215367876,0.47408648019945543,0.041448776117141484,0.21215999377532624,1.5270268307344397,1.3206383879359413,0.8729704520819264,1.0632429402999655,1.000200387832608,1.3134780447427707,1.0589513333635854,1.4843175163229252,1.2607553174189372,1.3625140492839671,1.5113851553835183,1.1653598176591542,1.1099805965823668,1.2321146613603056,1.371691713053542,1.196200018604667,0.918469402757454,1.4138223557645646,1.151704860823222,1.1222153130930768,1.3707517658611135,0.8982712554655713,1.15097807466842,1.3885670499122842,1.3291402885290193,1.1229852721259534,0.99665694381535,1.4326323977555282,1.4235984068015934,1.1659948608040809,1.3691418596124751,1.2286331296617765,1.4766441357196014,1.3131350855882862,1.1083328796921843,1.2375595793751781,1.505789582022443,1.5988603384309732,1.3115923418370345,1.1551717845061171,1.2335414058707692,1.383463824812515
U2_SparseSuburb_HelsinkiMedium,0.1729022119318081,0.0,0.4954196578552712,0.22301184119767548,0.3759383396660462,0.19681159529095127,0.24920390065249398,1.2487322701212473,1.5887405773387648,1.3739529919267948,1.2654477081619961,1.5272152642946284,1.0869917536166975,0.7512328347565085,0.6914177526960235,0.309752200157307,0.17838927666835547,0.32322509337887784,1.3690168767943263,0.9305459716021205,0.9698021262269044,0.6138520694096606,0.9773062728958044,1.0798460203544602,0.8561645373090316,1.3196280047183202,0.931156734167549,1.156656578735351,1.3655651284100703,1.13585032817223,1.244169917709058,1.3085544332265602,1.3945711589691978,1.2129817108602379,0.8905820390533323,1.4810476071476177,1.355790536546467,1.2148827062867882,1.3756450577911243,1.0733016997477667,1.508644181308691,1.5694479129813008,1.442997803228479,1.3638076404404145,1.001285556105305,1.2919914011534226,1.4473574594606373,1.1201610449833006,1.3218098915464431,1.2294724599350209,1.2816518570884154,1.4033920895850236,1.1057000512325654,1.2288476834171405,1.5060603292766341,1.5416692548116937,1.3751926060752213,1.1496268717829143,1.1995404305989819,1.3914992027106496
U3_MicroMobility_HelsinkiMedium,0.23395359014514094,0.4954196578552712,5.551115123125783e-16,0.19853146393711907,0.26867899248373994,0.1816759807746856,0.15123534494983104,1.1549869317601487,1.2141340853879163,1.2422822696217972,1.0479971916721955,1.394522898124446,0.9565071139455041,1.0723364289623811,0.9771483800949587,0.8850561863303675,0.17120211357816395,0.3757496939142194,1.7341597404494071,1.5317516267426678,1.0511895022762157,1.2150452742541202,1.1361571141037692,1.4364323863248907,1.2874291741490647,1.3004071801468955,1.2073331788191932,1.0278042080002305,1.6316145019772206,1.2210924195855222,1.0395224218238488,1.1716604551282936,1.017603058177104,1.0709730721457202,0.9707341334725254,1.0458462823551993,1.0446949369777265,1.06593305994336,1.0915287734629924,0.7752688247313464,1.0338990353160298,1.104041925727662,1.2535873114711964,1.0458500892601126,1.058443311708356,1.1819703312355188,1.1592802280127592,1.415384939080632,1.1372732340678038,1.2775995173898709,1.3360350282815863,1.428142313745858,1.177003799387388,1.292424221294147,1.0925946577031165,1.2939616862475531,1.5848063915808852,1.192580716523633,1.1314331699256646,1.2717336503241952
U4_CongestionHotspot_HelsinkiMedium,0.03260270565356582,0.22301184119767548,0.19853146393711907,3.3306690738754696e-16,0.21054205904784562,0.11117605733016833,0.17161550281330917,1.1881792725837146,1.364415703711307,1.2451046559584973,1.1035510437020293,1.4836060901376746,0.9882650661886022,1.04167181677178,0.8140380800155996,0.522375049433488,0.05928910434139023,0.2660499854302737,1.5872081275250762,1.370261085218798,0.9161424445167117,1.0922694736700147,1.0329614987902185,1.3414781753293876,1.0875414710316111,1.3192723863446472,1.3375602627794039,1.2252445653868576,1.6129753970557026,1.1990281378209182,1.142718456791862,1.2514994942547648,1.1775204875024579,1.1310686888920956,0.9525338476880032,1.2288104701559126,1.224340517946651,1.1407738804723135,1.1806438027977189,0.9316261717235256,1.213467310763788,1.1923485737570114,1.407972971458352,1.198667190699885,1.0147831537042356,1.5411422552432126,1.265900513219539,1.1841018101970107,1.203720431282589,1.1416512589562873,1.5919429553607944,1.3455304328214077,1.124253299485348,1.2699817149862054,1.3649122671921905,1.4511643453833054,1.3487164121026718,1.1765488832907796,1.2030404636774223,1.4704476499825994
U5_WorkdayShort_HelsinkiMedium,0.26704818248494544,0.3759383396660462,0.26867899248373994,0.21054205904784562,0.0,0.1518174356798584,0.21288607187980102,1.1936276751430712,1.2557945254537501,1.2514858042641022,1.140904558276765,1.384539852635901,1.0092583637902837,0.9487165635185696,0.8675070313708513,0.6165418885942925,0.12899036098505867,0.4776463459993693,1.623840730981638,1.4170712329694797,0.9716239589851985,1.1356429367537888,1.0728978359369408,1.356620779476807,1.1207094890988414,1.2261464783960736,1.1689975620040136,1.1224797445075645,1.5584485068473746,1.217636300617312,1.1731798886192706,1.2550691611210398,1.083027339115048,1.0922839530507542,1.0014107318802077,1.131351920836547,1.3047006160765569,1.1509381653772692,1.1740535071797382,0.977303608580994,1.2713687839332162,1.1774937699309314,1.4847466965537677,1.278626674873654,1.0359387473033157,1.253042848467563,1.1840907518843744,1.1796368689578016,1.1870319559642302,1.0729062128984665,1.2845021284539277,1.4749800103800697,1.1350881152293497,1.2927007933629895,1.206094731294768,1.2564935889504663,1.502824003805379,1.1915703353194484,1.134828780907873,1.4398792178981636
U6_OfficeWaitHeavyTail_HelsinkiMedium,0.09889925858106396,0.19681159529095127,0.1816759807746856,0.11117605733016833,0.1518174356798584,1.1102230246251565e-16,0.028931425675896905,1.2137481140512996,1.3972409801809886,1.345772206199822,1.1826083074311722,1.4334224155120054,0.9963405908505072,0.8818573091653876,0.8181828914870655,0.5146405803265663,0.03293819968027889,0.24756061736269674,1.6586065769563407,1.4221931998057813,0.9321699785191792,1.1141806506580005,1.0527882313650059,1.3795041070780587,1.1090069576000583,1.4035936036346541,1.1206667875394876,1.3023259769411213,1.5566326568675406,1.2372357186141512,1.1690637469039082,1.2791928922096534,1.250433602736131,1.1583977481622263,0.9667947440902052,1.3075434085561093,1.3164130513638548,1.1600994979163795,1.3956160493321685,0.9441606459875806,1.2601656996470347,1.3906563848172193,1.5333117811070147,1.2512151547291523,1.0250437347199424,1.1989811899591987,1.3896859053670245,1.0923232897675241,1.4088995504497457,1.064833292010065,1.2054552749849572,1.5750707742963042,1.168073467735968,1.3041694858443629,1.3986712514128699,1.4065936072406509,1.5356012130616825,1.1997240208066902,1.1714119714387385,1.492421033021755
U7_HighTimeVariance_HelsinkiMedium,0.17283889515585182,0.24920390065249398,0.15123534494983104,0.17161550281330917,0.21288607187980102,0.028931425675896905,-4.440892098500626e-16,1.2178176195576693,1.3226974124751876,1.3348870110507853,1.1954301668150678,1.4071418170436127,1.013930855168087,0.8523190675952652,0.8512455025832036,0.5704359660880503,0.08550241346292642,0.27899345791430163,1.7109637524866035,1.467562136503986,0.975185325248379,1.1456964468949167,1.0847905250918424,1.3990585408306042,1.1362990234865844,1.3157650545609303,1.0448263911522975,1.1642674414868937,1.5635482579379838,1.2220958871269203,1.1993625986500793,1.2915448140741481,1.1684210442180254,1.1287655926795939,1.0025289127010406,1.2208702587786946,1.3518386505060371,1.1738744111465216,1.3113639038134495,0.9775175706744276,1.3165217537502276,1.3228751467312025,1.5530853169035461,1.3220926956926164,1.0424118928176538,1.0898016446233283,1.2706231823127574,1.2053172585769798,1.306165205422646,1.113537563416671,1.1134512738231472,1.5993476258231247,1.152955536836946,1.3335784994598057,1.2479950926882253,1.2945907627590498,1.6451188672849724,1.2182768070163708,1.1423393346994213,1.4441843869094506
C1_Campus_ClassChange,1.16937376050122,1.2487322701212473,1.1549869317601487,1.1881792725837146,1.1936276751430712,1.2137481140512996,1.2178176195576693,0.0,0.9705315046071592,0.9330978580049542,1.0163724724118834,0.9656436520198725,1.0144102809400541,1.1450365391288584,1.1508520625990146,1.1984161661000852,1.2046896172112374,1.1526917225155673,0.8281167057161825,0.9567057740563555,0.9977133620639265,1.1249430580995634,1.0479834887568327,0.595087188150111,1.043521191549377,1.0813136833087784,1.0402060083900295,1.1635199439961943,0.9382152696971515,0.9852293359193794,1.0058165152482277,0.9351423742209443,1.0848750811786576,1.0727302456943706,1.0808600279279854,1.06735223980393,1.0036787679363812,0.9922615648091059,1.0857433625283461,1.027928641311537,0.8296825965250585,0.9383704105791909,0.8427205638245416,0.8866062671606603,1.0381312470043462,0.9914002354779611,1.0229547704353243,0.9251078796198927,1.0301742201927075,0.9725283776018876,0.9096579218935641,0.9655587824685633,0.7458043968954455,1.015013502765381,0.9486123302010141,0.8123543973006163,0.8399539979388713,0.9938280137154542,1.0761903281235605,0.9964481349363188
C2_ExamDay_LongStays,1.4837420341669034,1.5887405773387648,1.2141340853879163,1.364415703711307,1.2557945254537501,1.3972409801809886,1.3226974124751876,0.9705315046071592,-2.220446049250313e-16,0.12484934372669532,0.9930659903198027,0.16145173788486045,1.078175210549373,1.32943946873842,1.3767170712086179,1.4619078414417932,1.447727994240345,1.4254753566381453,0.6981500249470163,0.8976258057543589,1.155774047167215,1.2487400209089639,1.187990995147355,0.5752849612256101,1.2346056721117384,0.5432073526038694,1.067232676313532,0.6508502957539612,0.9272651454854113,1.0084739517486014,1.1445608510297318,0.9304902114475475,0.3126542422013108,0.9392748169011922,1.3248521341550699,0.48055154844051373,1.0760440089471965,1.0422680247623393,0.4569112988317493,1.2051259096987832,0.958024162498997,0.33443201162467995,0.8789556447497303,1.094223328679675,1.0873807897009347,0.8805204795800757,0.4972605040936362,0.963559499253452,0.5306182545053783,0.7379130808563568,0.9026576715354035,0.8216260003320689,1.0137729915718074,1.0527885218071988,0.4304850356339096,0.43904377565257036,0.8979662207663017,1.032989407447427,0.9570967416098272,0.8893553231869041
C3_Hackathon_24h,1.3043651026254905,1.3739529919267948,1.2422822696217972,1.2451046559584973,1.2514858042641022,1.345772206199822,1.3348870110507853,0.9330978580049542,0.12484934372669532,-2.220446049250313e-16,1.0069925231375514,0.1335711419067921,1.0787370405770853,1.2782615581404648,1.2493467445495865,1.2924920881402517,1.335479178795941,1.2960534318888257,0.6484917329595477,0.6833283354052619,1.139310139631665,1.0787211024086085,1.0367762801068545,0.3087779531692514,1.1033629826736362,0.8530720967302978,1.0693631504936068,0.866622747329848,0.9705811820794725,1.0028682759267047,1.1267712247786092,0.9912752754585984,0.5532524531870273,1.0269731569939533,1.2172291126190957,0.8755043569445198,1.1271302656118931,1.0560569156950477,0.7122629773323089,1.1432796184451544,1.0659600799667437,0.6212797663889661,0.8795824694947463,1.1127613425765317,0.9741742429496869,1.0861799174032587,0.8046115025058541,0.9750356175400733,0.7482720248066821,0.9178145320366022,1.084892813790685,0.8288796890624739,0.9888146733536097,1.0178639238766582,0.7834303810115092,0.8053332972615881,0.854353896000763,1.0099501013182628,1.0213820499121569,0.9640536060693895
