map_id,validation_status,reason,source_type,archetype
OSM_manhattan_midtown_exact_2500m_0m_1702,FAIL,osm_download_failed,osm,urban_grid
OSM_manhattan_midtown_exact_2500m_0m_1842,FAIL,osm_download_failed,osm,urban_grid
OSM_manhattan_midtown_exact_2500m_0m_1980,FAIL,osm_download_failed,osm,urban_grid
OSM_manhattan_midtown_exact_5000m_0m_1295,FAIL,osm_download_failed,osm,urban_grid
OSM_manhattan_midtown_exact_5000m_0m_1446,FAIL,osm_download_failed,osm,urban_grid
OSM_manhattan_midtown_exact_5000m_0m_1591,FAIL,osm_download_failed,osm,urban_grid
OSM_manhattan_midtown_exact_5000m_0m_1765,FAIL,osm_download_failed,osm,urban_grid
OSM_manhattan_midtown_exact_5000m_0m_1895,FAIL,osm_download_failed,osm,urban_grid
OSM_manhattan_midtown_exact_500m_0m_0042,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,osm,urban_grid
OSM_manhattan_midtown_exact_500m_0m_0180,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,osm,urban_grid
OSM_manhattan_midtown_exact_500m_0m_0320,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,osm,urban_grid
OSM_manhattan_midtown_exact_500m_0m_0469,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,osm,urban_grid
OSM_manhattan_midtown_exact_500m_0m_0614,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,osm,urban_grid
OSM_manhattan_midtown_exact_500m_0m_0759,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,osm,urban_grid
OSM_manhattan_midtown_exact_500m_0m_0906,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,osm,urban_grid
OSM_manhattan_midtown_exact_500m_0m_1059,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,osm,urban_grid
OSM_manhattan_midtown_exact_500m_0m_1214,FAIL,osm_download_failed,osm,urban_grid
OSM_manhattan_midtown_exact_500m_0m_1356,FAIL,osm_download_failed,osm,urban_grid
OSM_manhattan_midtown_exact_500m_0m_1504,FAIL,osm_download_failed,osm,urban_grid
OSM_manhattan_midtown_exact_500m_0m_1675,FAIL,osm_download_failed,osm,urban_grid
OSM_manhattan_midtown_exact_500m_0m_1810,FAIL,osm_download_failed,osm,urban_grid
OSM_manhattan_midtown_exact_500m_0m_1950,FAIL,osm_download_failed,osm,urban_grid
OSM_mit_campus_reality_offset_n_1500m_1000m_1245,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_1000m_1357,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_1000m_1478,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_1000m_1597,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_1000m_1732,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_1000m_1843,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_1000m_1952,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_1500m_1272,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_1500m_1393,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_1500m_1505,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_1500m_1634,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_1500m_1767,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_1500m_1872,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_1500m_1983,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_200m_1297,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_200m_1420,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_200m_1532,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_200m_1677,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_200m_1790,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_200m_1896,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_500m_1215,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_500m_1319,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_500m_1447,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_500m_1555,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_500m_1704,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_500m_1812,FAIL,osm_download_failed,osm,campus_compact
OSM_mit_campus_reality_offset_n_1500m_500m_1925,FAIL,osm_download_failed,osm,campus_compact
OSM_nuuksio_sparse_trails_offset_e_2500m_1000m_1359,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_2500m_1000m_1598,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_2500m_1000m_1844,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_2500m_1500m_1298,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_2500m_1500m_1534,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_2500m_1500m_1792,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_2500m_200m_1247,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_2500m_200m_1480,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_2500m_200m_1733,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_2500m_200m_1953,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_2500m_500m_1424,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_2500m_500m_1678,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_2500m_500m_1897,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_5000m_1000m_1217,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_5000m_1000m_1449,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_5000m_1000m_1705,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_5000m_1000m_1926,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_5000m_1500m_1395,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_5000m_1500m_1637,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_5000m_1500m_1874,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_5000m_200m_1320,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_5000m_200m_1557,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_5000m_200m_1813,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_5000m_500m_1273,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_5000m_500m_1508,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_5000m_500m_1768,FAIL,osm_download_failed,osm,sparse_trails
OSM_nuuksio_sparse_trails_offset_e_5000m_500m_1984,FAIL,osm_download_failed,osm,sparse_trails
OSM_sf_cabspotting_downtown_offset_s_1000m_1000m_1326,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_1000m_1000m_1814,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_1000m_1500m_1218,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_1000m_1500m_1708,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_1000m_200m_1559,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_1000m_500m_1450,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_1000m_500m_1928,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_1500m_1000m_1680,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_1500m_1500m_1535,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_1500m_200m_1426,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_1500m_200m_1898,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_1500m_500m_1299,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_1500m_500m_1793,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_2500m_1000m_1509,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_2500m_1000m_1985,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_2500m_1500m_1397,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_2500m_1500m_1877,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_2500m_200m_1275,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_2500m_200m_1770,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_2500m_500m_1639,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_500m_1000m_1483,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_500m_1000m_1955,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_500m_1500m_1362,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_500m_1500m_1845,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_500m_200m_1248,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_500m_200m_1738,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_cabspotting_downtown_offset_s_500m_500m_1601,FAIL,osm_download_failed,osm,dense_urban_irregular
OSM_sf_mission_corridor_offset_w_5000m_1000m_1250,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_1000m_1365,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_1000m_1486,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_1000m_1602,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_1000m_1739,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_1000m_1848,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_1000m_1958,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_1500m_1277,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_1500m_1398,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_1500m_1511,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_1500m_1641,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_1500m_1771,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_1500m_1878,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_1500m_1986,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_200m_1300,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_200m_1427,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_200m_1536,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_200m_1682,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_200m_1796,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_200m_1900,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_500m_1221,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_500m_1327,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_500m_1452,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_500m_1561,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_500m_1709,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_500m_1817,FAIL,osm_download_failed,osm,corridor_linear
OSM_sf_mission_corridor_offset_w_5000m_500m_1929,FAIL,osm_download_failed,osm,corridor_linear
OSM_tampere_suburban_exact_1000m_0m_1222,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_1000m_0m_1366,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_1000m_0m_1512,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_1000m_0m_1685,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_1000m_0m_1818,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_1000m_0m_1960,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_1500m_0m_1279,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_1500m_0m_1429,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_1500m_0m_1562,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_1500m_0m_1741,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_1500m_0m_1879,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_2500m_0m_1333,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_2500m_0m_1489,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_2500m_0m_1643,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_2500m_0m_1797,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_2500m_0m_1931,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_5000m_0m_1254,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_5000m_0m_1399,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_5000m_0m_1537,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_5000m_0m_1710,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_5000m_0m_1852,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_5000m_0m_1987,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_500m_0m_0135,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,osm,suburban_low_density
OSM_tampere_suburban_exact_500m_0m_0277,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,osm,suburban_low_density
OSM_tampere_suburban_exact_500m_0m_0421,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,osm,suburban_low_density
OSM_tampere_suburban_exact_500m_0m_0564,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,osm,suburban_low_density
OSM_tampere_suburban_exact_500m_0m_0711,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,osm,suburban_low_density
OSM_tampere_suburban_exact_500m_0m_0867,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,osm,suburban_low_density
OSM_tampere_suburban_exact_500m_0m_1003,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,osm,suburban_low_density
OSM_tampere_suburban_exact_500m_0m_1157,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,osm,suburban_low_density
OSM_tampere_suburban_exact_500m_0m_1303,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_500m_0m_1453,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_500m_0m_1603,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_500m_0m_1772,FAIL,osm_download_failed,osm,suburban_low_density
OSM_tampere_suburban_exact_500m_0m_1903,FAIL,osm_download_failed,osm,suburban_low_density
SYN_bus_route_corridor_none_0002,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0032,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0061,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0087,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0116,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0148,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0175,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0203,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0228,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0258,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0283,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0315,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0348,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0378,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0397,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0418,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0450,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0474,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0505,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0532,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0549,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0577,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0605,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0630,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0658,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0686,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0717,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0744,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0767,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0795,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0819,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0842,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0864,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0895,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0927,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0952,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_0978,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1007,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1035,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1054,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1089,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1115,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1136,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1165,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1183,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1206,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1232,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1258,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1290,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1324,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1343,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1369,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1388,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1418,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1448,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1473,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1502,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1530,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1565,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1586,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1606,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1624,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1646,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1664,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1693,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1716,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1743,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1766,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1807,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1833,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
SYN_bus_route_corridor_none_1855,FAIL,missing_preview;invalid_world_size;empty_wkt;too_few_edges;other,synthetic,bus_route_urban_suburban
