,U11_OfficeWaitHeavyTail_HelsinkiMedium,U12_HighTimeVariance_HelsinkiMedium,U1_CBD_Commuting_HelsinkiMedium,U5_SparseSuburb_HelsinkiMedium,U7_MicroMobility_HelsinkiMedium,U8_CongestionHotspot_HelsinkiMedium,U9_WorkdayShort_HelsinkiMedium,C1_Campus_ClassChange,C2_ExamDay_LongStays,C3_Hackathon_24h,C4_Stadium_IngressEgress,C7_Library_Quiet,C8_EmergencyDrill_Evacuation,V1_TaxiLow_HelsinkiMedium,V2_TaxiHigh_HelsinkiMedium,V3_BusOnlyCarriers_HelsinkiMedium,V6_CarOwnership_0_HelsinkiMedium,V7_CarOwnership_100_HelsinkiMedium,R10_TinyRange_5m,R11_SpeedExtremeLow,R12_SpeedExtremeHigh,R1_Rural_RandomWaypoint,R2_VillagesTrails_ThreeClusters,R3_WildlifeTracking,R4_ParkRangers_HelsinkiMedium,R5_MountainRescue,R6_SparseLongRange,R7_SparseTinyBuffer,R8_IntermittentPower,R9_ExtremeRange_200m,D1_ShelterHotspots_Clusters,D2_PartitionedCity_MuleBridge,D3_Aftershock_ErraticMobility,D4_MedicalTriage_TwoClasses,D5_UAVMule_FastRoute_HelsinkiMedium,D6_ShortTtlCritical_5to10min,D7_HighLoad_TrafficStorm,D8_InfrastructureReturns_BackboneLinks,D9_Critical_1minTTL,S1_StrongCommunities_SeparateClusters,S2_WeakCommunities_HighMixing,S3_PeriodicMeetings_RegularRhythm,S4_RandomMixing_NoHotspots,S5_TwoLayer_StudentsStaff,S6_FamilyGroups_SmallPersistent,T10_HighRateLowSpeed_Congestion,T11_TTL_1min,T12_TTL_Infinite_Buffer200M,T13_Buffer_256k,T14_Buffer_200M,T15_TransmitSpeed_256k,T1_ManySmallMsgs_HighRate,T2_FewHugeMsgs_LowRate,T3_MixedBimodal_SmallAndLarge,T4_VeryShortTtl_5to10min,T5_VeryLongTtl_6to24h,T6_UniformSources_RandomFromTo,T7_TargetedToHubs_FewDestinations,T8_BurstTraffic_TimeWindows,T9_BufferStress_SmallBufferHighTraffic
R12_SpeedExtremeHigh,0.09262182852666125,0.04774950045696083,0.13852163178948712,0.039175934424103165,-0.02493293960355473,0.13804164578924324,0.05046758868533479,-0.0011306032474397542,-0.1793389653609765,-0.14630093998636776,-0.0354664555396436,-0.06223799482226246,0.03498434257767704,0.32413886347383614,0.5144301619014043,0.3294120119936154,0.14936725782911744,0.12127774587833838,-0.02324858109309906,-0.19101677138353257,1.0,-0.22474942384719185,-0.09423245562208393,-0.20793337529805153,-0.046571654447970796,-0.1922543365497739,-0.1572795261625242,-0.27499986189962156,0.17843414489606302,0.010386773294133698,-0.0731353196169923,-0.1419278469881061,-0.07516722293005158,-0.10088983369553532,-0.13882201952160428,-0.11725975922087797,0.19755589349953545,-0.22581478635528615,-0.20015004062298752,-0.26597569391836695,0.2845929935182781,-0.04885806717234974,0.07505048216393888,0.1759744326254269,-0.1818367913458223,-0.05078966450322792,0.03417474181053754,0.09550117299586205,-0.13629563757377333,0.01871395611042448,0.06297262867336727,0.19776023845823426,-0.02541842961850037,0.010355472495168943,-0.18685288520015605,-0.0766405587102299,0.22561818662461877,0.008626952705060769,-0.09875368505027081,0.09275145162998931
R1_Rural_RandomWaypoint,-0.16680177223995032,-0.19602831519120753,-0.05613406425438858,0.4159464028995774,-0.29025391434929354,-0.2552886356195418,-0.1863479753367461,-0.13282821797850516,-0.23509560152272788,-0.08159977627868097,-0.227915966733952,-0.17879193853404937,-0.1930407425579787,0.05865054453214905,-0.10051080085471611,0.12889618818398896,-0.27137823192559724,-0.07644612155689803,0.45437039253047407,0.8598025157223906,-0.22474942384719185,1.0,-0.11184859905154328,0.47488762830572934,0.15272236361396882,0.3464266648298848,0.3697962157903561,0.4846609295031826,0.22576505242227543,0.0032582070287976365,-0.1526969020606374,0.0009522868196608364,0.04091878296262041,-0.13455995711158059,0.07473627583791795,0.008966866669230708,0.028799705002724767,-0.08313106273917362,0.2089540139867893,-0.10281693709097352,-0.31009969390401576,-0.24762160268012015,0.20759410782922041,-0.039146182277043896,-0.11034044787415964,0.02337095641761315,-0.167646975857023,0.051732475078044605,0.18038613131059297,-0.0832216625717838,-0.06317057878645237,0.04335625001769912,-0.0002328710821712813,0.002822852830190424,-0.048639791432269146,-0.07782041311634762,0.11823408389812712,-0.0031089091209228013,-0.08420145598467824,0.13600574897399184
R2_VillagesTrails_ThreeClusters,-0.06919234464696507,-0.09553643012357069,-0.027248257008564064,0.006894535890064014,-0.15351638066081508,-0.07081456872883639,-0.07109470317848782,-0.06546524504427036,-0.17275802380816396,-0.04385677888950133,-0.14428980512490644,0.0382704005110359,0.011836830377102835,0.0668893429652837,0.014399864567338147,0.1709294687319163,-0.066261955691282,-0.04926423606625155,-0.1731266437660543,-0.04469775573888068,-0.09423245562208393,-0.11184859905154328,1.0,-0.014917469782895052,0.18202905932544425,-0.374076088002224,-0.07881189660149214,-0.22748616441455938,0.09701225475933807,-0.045424679602229526,0.5956041751574872,0.058838285294090936,-0.12676975405255364,-0.14083497972533732,0.14566130316136586,-0.4124085613002717,-0.03523071582326482,0.07804626559261894,-0.31714998187904503,0.5573790426770121,-0.1188144929499603,-0.1550557379714017,-0.1818717182755467,0.002116425676871616,0.5564269744562387,-0.24114970890368148,-0.09290526181623955,0.015349097224394731,-0.17191839410926343,-0.09391423750914596,-0.01761467282047808,-0.06348813523646014,-0.030270667969235443,-0.062789742584925,-0.3361406718165926,-0.14258205100866486,0.05436599378355411,-0.04946034604357886,-0.13519271754532747,-0.11636692113729735
R3_WildlifeTracking,-0.42548351499371256,-0.43711620524697486,-0.3599088458149772,-0.09269957344551735,-0.48351479250565044,-0.43312852594380585,-0.3773657229471778,0.3888057056506918,0.4689623046981711,0.6858796958173916,-0.19908362647856237,0.6029718135029598,-0.18472729897560208,-0.08984067115981774,-0.20829104883015717,-0.09854798345605639,-0.44977423292778274,-0.3534646670013391,0.6449019765173187,0.780171582426912,-0.20793337529805153,0.47488762830572934,-0.014917469782895052,1.0,0.10799016760343341,0.1678142098301219,0.23308067151659664,0.2205022763413387,0.3088837858838491,0.012220794264787551,-0.20868130723756673,-0.04799871315416314,0.1926343480024617,-0.1760166296046096,-0.1136078241273084,-0.1160311879571486,-0.11713060927036978,-0.1398777298484149,0.1392938486841572,-0.22223012870385403,-0.22294084934712444,0.030223697340681345,0.2488606617663553,-0.11115358382187945,-0.017759050846829376,0.05129501125025715,-0.004555438014588738,0.08620418872000493,0.19527585716354748,-0.04240720921581431,0.11299388640321212,0.1867748249490415,0.06770740497462482,0.004715418747681306,0.09499290967042764,0.14611975120774884,0.24739475700583777,-0.000746244020699949,-0.10938041681363597,0.15734524750186366
R4_ParkRangers_HelsinkiMedium,-0.13020093009099723,-0.15730832911166032,-0.06507638125890737,0.12688152145139206,-0.3154645102020647,-0.1285358520501753,-0.14200208776673484,-0.03141454900166475,-0.22396017928318518,-0.09034020164581139,-0.17088048066779962,-0.08994697255854966,-0.02389706124657971,0.7795185843936653,0.750167381430551,0.26455597124750185,-0.1379280843270199,-0.06441930821422757,0.057422568253469405,0.16315068231277088,-0.046571654447970796,0.15272236361396882,0.18202905932544425,0.10799016760343341,1.0,-0.09599528405882723,0.03944185785925152,-0.09543550521806166,0.09799464107731816,-0.016230045228553022,-0.22783261847103312,-0.24579331567194154,-0.22204293329813174,-0.14062842994851826,0.8677075183352627,-0.3267911750504469,-0.19399050940453172,-0.15860800305727418,-0.19338520004922052,-0.16379858556362256,-0.29776637311654924,-0.23192194786323825,-0.1798347974542229,-0.26227116971253217,-0.008641146667309686,-0.14503491802016472,-0.10566740454791239,0.03543515125061778,-0.07420956903658034,-0.07288644542340392,-0.01277289189637021,0.005280188650051854,0.003967280121822012,-0.04968114992176503,-0.2551371798142025,-0.1575995807466645,0.0510541233411501,-0.029416988457052227,-0.10706931243705133,-0.09551236408890902
R5_MountainRescue,-0.3677482891042132,-0.28889233308979073,-0.38707874333666675,-0.17716959218174028,-0.2746414535549683,-0.24277480701717008,-0.254564149426883,-0.0379070149347861,0.37834258364299855,0.17424765309223406,0.019856202286333648,-0.013113324347780602,-0.13994944708877083,-0.23816067439822017,-0.22500543399544373,-0.239722086937946,-0.4253561623126493,-0.3061852736357486,0.28169980380626203,0.2891473681439982,-0.1922543365497739,0.3464266648298848,-0.374076088002224,0.1678142098301219,-0.09599528405882723,1.0,0.0689016957401814,0.7217065320480592,-0.07658968546999388,0.06140394426402115,-0.19350855377529386,0.22285330345495083,0.5672020022971369,0.22209309949800393,-0.25807720674933954,0.8258074472416729,-0.2326852527337421,0.02280370918942069,0.8646889062132013,-0.3393394452881696,-0.29768821993735906,0.6162339134355658,-0.034180376996324535,-0.28140183934399515,-0.20208497352896093,-0.11007379729589745,0.6416938325013393,0.014455846828380074,0.7665179380022995,0.2881727608549134,-0.21734647927188666,0.12852055412001892,-0.024580329017101943,-0.03477331689016159,0.7325709487706834,0.6160757301515537,0.0409237676413208,0.025997339602787283,0.14571548276720442,-0.061295317129884445
R6_SparseLongRange,-0.14778767854036495,-0.06869955888421528,-0.2746809103698357,0.08080326103718544,-0.24390099641380333,-0.42015989057992026,-0.1902591343853081,-0.048984141825131416,-0.059796489118229844,-0.07316136970846854,-0.2248329593558534,0.042002130219217365,-0.1319380260422146,0.19056018944107858,-0.08386538922675124,-0.01058079924504483,-0.24381702110082953,-0.14089744798746134,0.08123663206839993,0.3318874419847754,-0.1572795261625242,0.3697962157903561,-0.07881189660149214,0.23308067151659664,0.03944185785925152,0.0689016957401814,1.0,0.1999008683561501,0.23792750849588346,0.7254672817057292,-0.15722283507953666,-0.09278032015332141,-0.0965395381610497,-0.11578683596930818,-0.05175728270712898,-0.16612947053839286,-0.11269190636730915,-0.1374132236800845,-0.1262206597522961,-0.17096625341106744,-0.25190053080264524,-0.31718879620772417,0.008792437315408814,-0.14456647956499968,-0.08856079096631557,0.4659824529415703,-0.13031108272847153,0.0010882134003825069,-0.1268369665886466,-0.054581537144237385,0.5309960043204794,-0.16831463976801522,-0.032373494423014945,-0.04883827436982235,-0.013909057702916517,0.10940636564945475,-0.20018051141315446,-0.03584157242739032,-0.012089903604752079,0.10132476768264113
R7_SparseTinyBuffer,-0.26206083224977067,-0.13000080977309525,-0.2409545416417632,0.004425343208379045,0.004174692311234232,-0.20636413897660874,-0.14368124299064508,-0.13656129649611776,0.2584757957873407,0.14485223351804624,-0.03670067830928194,-0.014283848764869211,-0.16639876576087134,-0.10994434001050381,-0.24828853375289944,-0.21858010722761953,-0.3069552639812302,-0.19235729722183795,0.05763796115098249,0.37082316300657975,-0.27499986189962156,0.4846609295031826,-0.22748616441455938,0.2205022763413387,-0.09543550521806166,0.7217065320480592,0.1999008683561501,1.0,-0.0051191976349692575,0.020468418532711107,-0.17869747020444743,-0.06755947548020355,0.5891844372265314,0.1443752942602764,-0.14809224459763765,0.5823947496713925,-0.0015471019162149198,-0.20016650088338767,0.8013328776482087,-0.2692622213113562,-0.33765697659582555,0.4744770425232594,0.14233186268171585,-0.1991918148533974,-0.19127830463239384,-0.008818584280737436,0.6767309978646995,-0.4767061421844222,0.8529206432723486,-0.2536335748814433,-0.16234110125154175,0.12242349903702084,0.0846345245680926,-0.06992309337205248,0.7805642149636542,0.46830019032941556,-0.16755383244145353,-0.006933724221742122,0.09685964055047924,0.25238756671807344
R8_IntermittentPower,-0.522535584813069,-0.5464723259068373,-0.4271435235295732,-0.24641958335962552,-0.6280004870282497,-0.5740873717113576,-0.5907149768741887,0.10463185511193232,-0.05930572106556769,0.026572719879329115,0.0024937489391846515,0.36327877212068915,-0.02796790589836046,0.011119708954042686,-0.13400376244021903,-0.08553858635380447,-0.5151924186550294,-0.27870678117285513,0.6640227392450719,0.5253034291191869,0.17843414489606302,0.22576505242227543,0.09701225475933807,0.3088837858838491,0.09799464107731816,-0.07658968546999388,0.23792750849588346,-0.0051191976349692575,1.0,0.23300800899177943,0.05369639716294606,-0.14625269199778435,-0.03447656615479337,-0.09477576572921262,-0.06578939021181406,-0.19464723503081313,0.5944524647107331,-0.35963934641132184,-0.13661391224740577,-0.3348661814911652,0.4189037334576763,-0.043468308215244104,0.6256831810666696,0.4980621725745328,-0.16652422886721419,0.2890077498997337,0.0923055746202857,0.27686273421099716,0.004312736401907556,-0.01738743376697655,0.5018965978854183,0.5884188796958453,0.22522893437650932,0.279020583056338,-0.05726899241903944,0.19809862826002225,0.7359863349271671,0.2234032362255855,0.010464358131985136,0.6750797062442899
R9_ExtremeRange_200m,-0.2606022176979021,-0.23791499174794703,-0.20846905505724098,-0.16424425786282468,-0.2362752411728941,-0.22753148535752932,-0.21752030698618793,-0.0010159006322691035,0.013773112705251767,-0.009252562000098667,-0.06203480999699605,0.03600697744857083,-0.043843496263193005,-0.07809432928972285,-0.05939114267908171,-0.08319320043649171,-0.20294143391932568,-0.18326687938983813,0.0879374110333217,0.07677661072888049,0.010386773294133698,0.0032582070287976365,-0.045424679602229526,0.012220794264787551,-0.016230045228553022,0.06140394426402115,0.7254672817057292,0.020468418532711107,0.23300800899177943,1.0,-0.05472737442373919,-0.06831150348495958,-0.03991859222295037,-0.08667160282573876,-0.07782659408020691,-0.020195805609929875,0.14223793888408548,-0.1269683385337345,0.05318238410387836,-0.14384986893661897,0.10787162937052047,0.05563015498784865,0.19632639602830398,0.09704818181142669,-0.10705051605485,0.02201638625174291,0.08265602535929305,0.06194725456909585,0.0033704129033970227,0.03593336196516228,0.11866338784990686,0.2079936711744373,-0.001282536043264711,0.017312251148854985,-0.02374533431369931,0.1291081054493925,0.16879383142298565,0.003263615769319191,-0.06066316375876238,0.11998529485818543
D1_ShelterHotspots_Clusters,-0.1930961573261829,-0.21608383468721348,-0.16222604188714682,-0.28539819866328814,-0.049074916396220504,-0.16573281287561123,-0.16914365698031905,-0.02701695404871418,-0.12393095471856262,-0.1374804979312684,-0.03195907473547069,-0.0632897146759036,-0.01996856844206855,-0.25698050145163004,-0.23255534841124065,-0.260910384531393,-0.16096282190626496,-0.17179566800548343,-0.0384258720059358,-0.15294566664437184,-0.0731353196169923,-0.1526969020606374,0.5956041751574872,-0.20868130723756673,-0.22783261847103312,-0.19350855377529386,-0.15722283507953666,-0.17869747020444743,0.05369639716294606,-0.05472737442373919,1.0,0.5110089801521492,-0.11747226309361478,-0.09566205082589019,-0.04556686876989601,-0.03842975815858145,0.2681699925036648,0.3371424782563114,-0.11293629244038851,0.8076636467728474,0.2979390905139169,-0.03364173653414893,0.16523065815590562,0.3995564174907216,0.6550681183093126,0.01404190365375777,-0.10393630072555818,0.024334997111288743,-0.14026975132540573,-0.03224879419956909,-0.012018700498534988,0.09323054058830807,-0.07791285280508783,-0.04738122248007103,-0.10493597986792179,-0.12509284892047776,0.10725259028910589,-0.043032680944809394,-0.13791629963526475,0.11515036421315801
D2_PartitionedCity_MuleBridge,-0.2774040190365075,-0.28746267951747245,-0.2566085428899996,-0.32140254344501124,-0.15433265216575376,-0.21304303354540727,-0.24203236515090593,0.059329283827759136,0.06730601312683294,0.0034093137410008685,-0.022058938503284952,-0.09705359528705747,-0.023191356332399403,-0.26245149415317726,-0.20140432427734142,-0.3174202809326115,-0.21914091588175016,-0.2321603788184324,0.30154494917408103,-0.03602864014922279,-0.1419278469881061,0.0009522868196608364,0.058838285294090936,-0.04799871315416314,-0.24579331567194154,0.22285330345495083,-0.09278032015332141,-0.06755947548020355,-0.14625269199778435,-0.06831150348495958,0.5110089801521492,1.0,-0.2828416810740806,-0.08770700612748636,-0.1770936903060227,0.20263357903935886,-0.017725711369603898,0.7646814517943012,0.1231060093891757,0.5617108698738313,0.13359423973873655,-0.07156408746446506,0.20424965087730432,0.047135046699529726,0.2686204296675224,0.3033024682952484,-0.1628344859719412,-0.013373074142327199,-0.03198453064169851,0.003440534900159547,-0.014778654517048595,0.19421387838279897,-0.043361374550155145,-0.09556369144304731,0.14564849939604943,-0.20312878785114152,-0.028454920331050446,-0.0628187954264869,-0.12025667411223172,0.1601867892901597
D3_Aftershock_ErraticMobility,-0.20015181976566698,-0.12594399119055735,-0.28934610592393023,-0.2970547673725044,0.025334414861884116,-0.12464026041305677,-0.0746368966926127,-0.06492179823188127,0.6437304964290497,0.4609674877811419,0.03509804109242324,0.4050538604236914,-0.10670515668179152,-0.3132177832080691,-0.2627310570442082,-0.36916711887551007,-0.29326140278929935,-0.2607870070104636,-0.04619471917267373,0.12759247536697935,-0.07516722293005158,0.04091878296262041,-0.12676975405255364,0.1926343480024617,-0.22204293329813174,0.5672020022971369,-0.0965395381610497,0.5891844372265314,-0.03447656615479337,-0.03991859222295037,-0.11747226309361478,-0.2828416810740806,1.0,0.17682743275111523,-0.20760878179898867,0.745769035830024,0.03842001564668234,-0.403138534407418,0.7121862559702508,-0.2813010342186278,0.010291708804797886,0.8330769240384929,-0.03079560113503202,0.05207686751870654,-0.2179356517025948,-0.3186003253607655,0.6764621844238102,0.11317627824909439,0.6289286383244072,0.39213731396547435,-0.216941013278717,-0.09206836574364832,-0.008219073472365336,-0.04813495124684489,0.6003843060263256,0.7894784826614435,0.10172866029764194,-0.006228719481201483,0.11492488126791299,-0.16618780484815734
D4_MedicalTriage_TwoClasses,-0.18314071350738834,-0.1450794644330834,-0.2502430123996743,-0.25336185127608757,-0.08366519137241565,-0.15680181214529604,-0.08988268151603318,-0.09172150248559549,0.09293639292294954,-0.03345586587420639,0.22589489835322357,-0.03477122812585049,-0.07922573360873399,-0.14831440276614458,-0.16342762535710045,-0.19110521003482767,-0.1977210241654336,-0.25502177322328073,-0.1264354327246302,-0.17113258293667383,-0.10088983369553532,-0.13455995711158059,-0.14083497972533732,-0.1760166296046096,-0.14062842994851826,0.22209309949800393,-0.11578683596930818,0.1443752942602764,-0.09477576572921262,-0.08667160282573876,-0.09566205082589019,-0.08770700612748636,0.17682743275111523,1.0,-0.15763574738276812,0.2639319678990324,-0.0802352917190027,0.1578613159957405,0.2074665893389236,-0.1527006124938686,-0.06711088314962553,0.23460392787356996,-0.1353969722857818,-0.10969063332704243,-0.07299558492839596,-0.04379766702308315,0.27070018800661233,-0.04711822716186791,0.20933012033569115,0.08431027244355162,-0.03577814344934297,-0.03245246351412262,-0.11423334522380395,0.4244204377083921,0.24931275072745696,0.21332340950759354,-0.08216271619507164,0.7538357038319936,0.26021718261874827,-0.07614793733710641
D5_UAVMule_FastRoute_HelsinkiMedium,0.0018697429567922695,-0.03049056291355882,0.05624307717748835,0.08557352256196311,-0.003224831944013029,-0.013373101106562294,-0.019454527852019347,-0.08927604518687915,-0.3059333622098111,-0.21704902307572257,-0.12828594229360607,-0.21568340146193743,0.030048236727982867,0.6775313755140877,0.6909477225473638,0.07867507449323233,-0.0072841090327166996,0.028114630991745045,-0.15015480595087108,-0.018542822027351365,-0.13882201952160428,0.07473627583791795,0.14566130316136586,-0.1136078241273084,0.8677075183352627,-0.25807720674933954,-0.05175728270712898,-0.14809224459763765,-0.06578939021181406,-0.07782659408020691,-0.04556686876989601,-0.1770936903060227,-0.20760878179898867,-0.15763574738276812,1.0,-0.2573859774672002,0.029335195330394172,-0.08401480311274181,-0.22457597710632507,0.12851356359502525,-0.04143124501860398,-0.2438684981815972,-0.07408742485638006,0.030932850815111317,0.07304579404139164,-0.13388928779174036,-0.24676491710439552,-0.018599391847685026,-0.20093612640077135,-0.10580103713065214,-0.10811526734486429,-0.10779303483038598,-0.07309969528813036,-0.10018040308058632,-0.3031572038366188,-0.27086732881060066,-0.04720965219051397,-0.07316727471974131,-0.15314529396296317,-0.09232723056808098
D6_ShortTtlCritical_5to10min,-0.2422297870654397,-0.16403547611628205,-0.3094844116604432,-0.38330299039918814,0.048149918343901026,-0.09811583859606572,-0.12786586107635653,-0.023424703877045185,0.45761576733164894,0.1475173963377554,0.14650816785702617,0.017985999328607293,-0.042111084633128945,-0.4147366035405043,-0.29296585901957767,-0.4868433520558863,-0.29170139869109873,-0.23878174718147366,0.028435397970074786,-0.057524430546739086,-0.11725975922087797,0.008966866669230708,-0.4124085613002717,-0.1160311879571486,-0.3267911750504469,0.8258074472416729,-0.16612947053839286,0.5823947496713925,-0.19464723503081313,-0.020195805609929875,-0.03842975815858145,0.20263357903935886,0.745769035830024,0.2639319678990324,-0.2573859774672002,1.0,0.038941375171613286,0.009021256860391997,0.8583078179621588,-0.16290490012395228,0.11176525725550532,0.8160853328131812,0.0513377284567852,0.049297373912666635,-0.26142189796132403,-0.16156991288667552,0.65689803949002,0.06984129639232563,0.6680522722191701,0.4123578533107947,-0.28653622959274266,0.03869547079136682,-0.05408541090250924,-0.04478170503829107,0.7561296632150828,0.6963866623211163,0.05027487283846615,0.018582662127200986,0.15668326736576715,-0.09619115378354855
D7_HighLoad_TrafficStorm,-0.2679927167314672,-0.31571532686211135,-0.0644533388648885,-0.26894801757501835,0.0047773565098194574,-0.1573448584827186,-0.29725425262342225,0.015160530265462317,-0.17554197839026742,-0.1395403994526723,0.16375483271489752,0.051832415410617665,0.09427214993329486,-0.2526713983524307,-0.17299081641983022,-0.31953198779263947,-0.17113211240432863,-0.05040262864464199,0.29259386832284073,0.143161176174538,0.19755589349953545,0.028799705002724767,-0.03523071582326482,-0.11713060927036978,-0.19399050940453172,-0.2326852527337421,-0.11269190636730915,-0.0015471019162149198,0.5944524647107331,0.14223793888408548,0.2681699925036648,-0.017725711369603898,0.03842001564668234,-0.0802352917190027,0.029335195330394172,0.038941375171613286,1.0,-0.18063224028641411,0.03666135830004083,0.07377379862450137,0.8565130740910423,0.1284347157239702,0.8653953910475057,0.8829186627123723,-0.21436107174516228,0.037879991852607243,0.05570181799273551,-0.0018886566315950211,0.03306023165176088,-0.20505224126858254,0.009739211521000147,0.6136071476533733,0.049752076904199874,0.21367155250433786,-0.022133509598374727,-0.04247707673570325,0.626252460150027,0.16196503011212907,-0.06486719978900156,0.706060508330781
D8_InfrastructureReturns_BackboneLinks,-0.16053682441593298,-0.1724278406266271,-0.14564992812226482,-0.2303194415931609,-0.05253028155149583,-0.10852552584193323,-0.14079589729150696,0.0019162245851227333,-0.0435739048224373,-0.060392025604773296,0.23256561111251106,-0.20218728429011107,0.029496205516507668,-0.1793470723123359,-0.11780777955377804,-0.223917837370888,-0.10825425420125458,-0.13412207577123922,0.052028501391371995,-0.18496664223319412,-0.22581478635528615,-0.08313106273917362,0.07804626559261894,-0.1398777298484149,-0.15860800305727418,0.02280370918942069,-0.1374132236800845,-0.20016650088338767,-0.35963934641132184,-0.1269683385337345,0.3371424782563114,0.7646814517943012,-0.403138534407418,0.1578613159957405,-0.08401480311274181,0.009021256860391997,-0.18063224028641411,1.0,-0.048062314430547204,0.5536814309573935,-0.021441768779700582,-0.21653821585333238,-0.02421856092332295,-0.16087628009554047,0.20007540800276408,0.18358907666630514,-0.3086252661677013,-0.0862880299122809,-0.17979846620486015,-0.06529830948831677,-0.11034356853824717,-0.007210657064566919,-0.09424680609507056,0.35502450294301297,-0.0400722983676926,-0.3819892489907955,-0.2244349331291376,-0.12023030680254972,0.14210803286434995,-0.04528736590495862
D9_Critical_1minTTL,-0.35477184003391177,-0.27939187591236375,-0.2638284927164289,-0.2581478922589643,-0.03286070909523379,-0.08692321026966011,-0.1822297746865394,-0.05121917566300551,0.483418539853122,0.32199112779368216,0.09919555028186947,0.0689650923250814,-0.10121644931540291,-0.3956634532680658,-0.2813810263123701,-0.3636919832439243,-0.32706345047941754,-0.27082061534969065,0.16196429914344926,0.19524143969836974,-0.20015004062298752,0.2089540139867893,-0.31714998187904503,0.1392938486841572,-0.19338520004922052,0.8646889062132013,-0.1262206597522961,0.8013328776482087,-0.13661391224740577,0.05318238410387836,-0.11293629244038851,0.1231060093891757,0.7121862559702508,0.2074665893389236,-0.22457597710632507,0.8583078179621588,0.03666135830004083,-0.048062314430547204,1.0,-0.22348232815763755,-0.09028976110860283,0.8178522659363842,0.18283537124196445,-0.07938675863992888,-0.20295430281092028,-0.32385807520659177,0.7774179295391324,-0.2332952820113815,0.9187830064920687,0.0597379478788352,-0.4854119792582807,0.2963932334157757,-0.01879938502286243,-0.03738736963129603,0.8105977337166823,0.5531960479131408,0.09495427512589469,0.01505226538472002,0.09232667242372306,0.08747293333765031
S1_StrongCommunities_SeparateClusters,0.03821693595937587,0.008526335549557,0.07214287793201538,-0.09638875598044709,0.21610826605240244,0.04737388306629226,0.02237594532405841,-0.045300164118954704,-0.19313184301538944,-0.15207469490445583,-0.0640194179357174,-0.21944262696243963,0.07457298381578267,-0.19985592372355315,-0.14726185567426095,-0.18637176023989419,0.06084338563150234,0.04269137557600285,-0.2322422215704479,-0.2330148553387228,-0.26597569391836695,-0.10281693709097352,0.5573790426770121,-0.22223012870385403,-0.16379858556362256,-0.3393394452881696,-0.17096625341106744,-0.2692622213113562,-0.3348661814911652,-0.14384986893661897,0.8076636467728474,0.5617108698738313,-0.2813010342186278,-0.1527006124938686,0.12851356359502525,-0.16290490012395228,0.07377379862450137,0.5536814309573935,-0.22348232815763755,1.0,0.14880761203353365,-0.24665812790634772,0.0036652928208806774,0.22221579407983283,0.6269897877278141,-0.023065843824432462,-0.4142760346608813,-0.08327580325581461,-0.32911657052604626,-0.11843393400558405,-0.19149723070323532,-0.17468228819191797,-0.10781409285034305,-0.17738313562495037,-0.27354959449990257,-0.42448138737214913,-0.2017068462267482,-0.12548543364644502,-0.19529169406363606,-0.10535239536877895
S2_WeakCommunities_HighMixing,-0.20630055079939033,-0.27203550223095085,-0.10114430884021955,-0.47277836668394496,0.03370356685954655,-0.10260679983051126,-0.2426656010965302,0.189314112797899,-0.02742828863995436,-0.07576948792365491,0.2077061823409945,0.1315078793518454,0.15234946551832265,-0.3352963600956084,-0.1499588952303939,-0.41968835123597564,-0.11555019014025587,-0.07240089139745844,0.22782627716638132,-0.1458089335186306,0.2845929935182781,-0.31009969390401576,-0.1188144929499603,-0.22294084934712444,-0.29776637311654924,-0.29768821993735906,-0.25190053080264524,-0.33765697659582555,0.4189037334576763,0.10787162937052047,0.2979390905139169,0.13359423973873655,0.010291708804797886,-0.06711088314962553,-0.04143124501860398,0.11176525725550532,0.8565130740910423,-0.021441768779700582,-0.09028976110860283,0.14880761203353365,1.0,0.18407428336643894,0.7019531525803965,0.8854243825501479,-0.20201445926868833,0.06902556169085185,-0.07145829427927762,0.2699809435206049,-0.20188674976648704,0.12514361276845568,0.057129216740613976,0.44229445072101703,0.07767433061484699,0.1704193198258144,-0.09711127188014532,0.021385743225230937,0.6047454919834909,0.1300405996858831,-0.06326263805865019,0.45232070667816426
S3_PeriodicMeetings_RegularRhythm,-0.3317941115812486,-0.27246373947091324,-0.3036704199950221,-0.5046131154492889,-0.020755929399682477,-0.04950055696487629,-0.15876988977486187,0.10894144203752254,0.6292919765681939,0.4186538137056772,0.1809922750371338,0.30644482627529396,-0.026605695225757318,-0.4628338496389642,-0.27136092059001476,-0.43519328569533866,-0.29369798083908916,-0.30319245727832533,0.028671666914865786,-0.0970471759197433,-0.04885806717234974,-0.24762160268012015,-0.1550557379714017,0.030223697340681345,-0.23192194786323825,0.6162339134355658,-0.31718879620772417,0.4744770425232594,-0.043468308215244104,0.05563015498784865,-0.03364173653414893,-0.07156408746446506,0.8330769240384929,0.23460392787356996,-0.2438684981815972,0.8160853328131812,0.1284347157239702,-0.21653821585333238,0.8178522659363842,-0.24665812790634772,0.18407428336643894,1.0,0.11442339492057484,0.10356740862908305,-0.18589353474151052,-0.43548945663447036,0.8362375673700545,0.011699323874933958,0.7531499428083392,0.3097449673646815,-0.39374946242395253,0.24674084769771107,0.058866256913940755,0.009838227573511112,0.7088570828033831,0.7482165956844173,0.2707071015623799,0.04491859172726621,0.11828389531821967,-0.03244681345132705
