,U1_CBD_Commuting_HelsinkiMedium,U2_SparseSuburb_HelsinkiMedium,U3_MicroMobility_HelsinkiMedium,U4_CongestionHotspot_HelsinkiMedium,U5_WorkdayShort_HelsinkiMedium,U6_OfficeWaitHeavyTail_HelsinkiMedium,U7_HighTimeVariance_HelsinkiMedium,C1_Campus_ClassChange,C2_ExamDay_LongStays,C3_Hackathon_24h,C4_Stadium_IngressEgress,C5_Library_Quiet,C6_EmergencyDrill_Evacuation,V1_TaxiLow_HelsinkiMedium,V2_TaxiHigh_HelsinkiMedium,V3_BusOnlyCarriers_HelsinkiMedium,V4_CarOwnership_0_HelsinkiMedium,V5_CarOwnership_100_HelsinkiMedium,R10_TinyRange_5m,R11_SpeedExtremeLow,R12_SpeedExtremeHigh,R1_Rural_RandomWaypoint,R2_VillagesTrails_ThreeClusters,R3_WildlifeTracking,R4_ParkRangers_HelsinkiMedium,R5_MountainRescue,R6_SparseLongRange,R7_SparseTinyBuffer,R8_IntermittentPower,R9_ExtremeRange_200m,D1_ShelterHotspots_Clusters,D2_PartitionedCity_MuleBridge,D3_Aftershock_ErraticMobility,D4_MedicalTriage_TwoClasses,D5_UAVMule_FastRoute_HelsinkiMedium,D6_ShortTtlCritical_5to10min,D7_HighLoad_TrafficStorm,D8_InfrastructureReturns_BackboneLinks,D9_Critical_1minTTL,S1_StrongCommunities_SeparateClusters,S2_WeakCommunities_HighMixing,S3_PeriodicMeetings_RegularRhythm,S4_RandomMixing_NoHotspots,S5_TwoLayer_StudentsStaff,S6_FamilyGroups_SmallPersistent,T10_HighRateLowSpeed_Congestion,T11_TTL_1min,T12_TTL_Infinite_Buffer200M,T13_Buffer_256k,T14_Buffer_200M,T15_TransmitSpeed_256k,T1_ManySmallMsgs_HighRate,T2_FewHugeMsgs_LowRate,T3_MixedBimodal_SmallAndLarge,T4_VeryShortTtl_5to10min,T5_VeryLongTtl_6to24h,T6_UniformSources_RandomFromTo,T7_TargetedToHubs_FewDestinations,T8_BurstTraffic_TimeWindows,T9_BufferStress_SmallBufferHighTraffic
C5_Library_Quiet,0.01864481658656514,0.027923909610976905,0.031034539664616556,0.001075106474357046,0.03268597479763824,0.006590333176510033,0.004045577426125657,0.06447570998303442,8.881784197001252e-16,3.838188300830936e-05,0.6855518551685651,,0.3215906951317775,0.14956916050314595,0.045427215567014345,0.0073491003061347815,0.0021894794996351052,0.02744187530460729,0.003587850830470307,0.019909197445004745,0.3282502282964952,0.7710568827731947,0.5847623144087197,1.3070427411498997e-05,0.8747710300181413,0.7112031950405768,0.6723376633675953,0.27071737403124585,0.7685099596979548,0.9533420083494477,0.6186789566381095,0.8392589138800977,0.0051450805425528046,0.26049923323256197,0.25177796534673846,0.8509592028207338,0.9020087687575278,0.44325991274917076,0.48178452621770296,0.49345727378114956,0.24283870995458878,0.014287601944547035,0.022006093124353088,0.19104290851143313,0.8066284833048449,0.16314467276564892,0.5251130206286563,0.7728270416396956,0.46990797453401734,0.8323970517525128,0.41171551128792094,0.08575148567156043,0.8531770891818606,0.7330291740034043,0.11395394136024861,0.0281580940647419,0.04982462255928288,0.9018001935113538,0.8298791908251855,0.11802472122326502
C6_EmergencyDrill_Evacuation,0.9402455773233562,0.7942557436253197,0.8608325252989153,0.5650279531904268,0.9963834834488798,0.6220319883288359,0.5958147621008303,0.41384334644564924,0.379859247851845,0.23269124591549195,0.06556720565272767,0.3215906951317775,,0.9841766470645972,0.8898400010927254,0.6211936923286192,0.6646777903964314,0.9947903633423465,0.18026479570576126,0.08707005170915072,0.5173915953779205,0.17128921009343157,0.5825507146125453,0.14203603801704,0.5512049801165577,0.5496081892172533,0.39095173717508924,0.15476991418309316,0.6576200461761961,0.3011642853715082,0.7238727968394225,0.693789054369615,0.17549795034715587,0.40880293540127344,0.870972204732829,0.28995146154523166,0.23023456670875442,0.8851316966209242,0.3644003701612637,0.8733691418017346,0.8932222919600143,0.3705131409310576,0.3114045839161548,0.7160360114475603,0.5802024666771843,0.7034984586862301,0.9906572578678241,0.39996301523888067,0.3704583212661978,0.47705963161433473,0.9029697124734781,0.5238944183130305,0.5853034334941167,0.4666821929080618,0.9973235229610471,0.24591932268144157,0.34925735074169184,0.32928069577678554,0.2877805428024205,0.48673201970923974
V1_TaxiLow_HelsinkiMedium,0.30249282358489094,0.06191423504475391,0.9038459346403251,0.9204889188701344,0.32602985581538846,0.8268863266927509,0.7821257341633032,0.33693740320820376,0.019107055406336393,0.08724615020430315,0.029118820778137655,0.14956916050314595,0.9841766470645972,,0.0,0.0636191010852627,0.7950111480879636,0.1985099319242618,0.25138374332621294,0.7121874316953325,0.0029989408638473325,0.6195312842134177,0.663923894837025,0.49637553849731786,6.391105422665078e-10,0.3457790424592537,0.5044351114439207,0.8409422516623053,0.9441260112350305,0.6537545294863916,0.25870812823695255,0.1035106661916605,0.07072942922157166,0.10035501079445952,2.0806676381823763e-08,0.16038101279051697,0.29307923975194305,0.2097973432969198,0.008546956276762163,0.24796217492502892,0.13265670180152922,0.014950297082327646,0.1088973269896627,0.28774321392187785,0.6662451528949456,0.929011408759765,0.31420518003991793,0.15094483461178498,0.35229903411794905,0.20281172493083632,0.07292569419426576,0.4348962618586105,0.7730190696027228,0.6319423902314978,0.13558525898837903,0.19330444957934967,0.2734399309204678,0.19149699739773385,0.1218117054878447,0.7052069910683425
V2_TaxiHigh_HelsinkiMedium,0.07750428649379115,0.03231106952728591,0.43472398716867033,0.5869751792186211,0.11894257675168385,0.6256219192470407,0.6770153642695282,0.2630285754009971,0.006539868853971287,0.059618899183755625,0.0746061876289339,0.045427215567014345,0.8898400010927254,0.0,,0.05004909808845781,0.5724815446119385,0.07831641962277258,0.07397909856961182,0.29153337208917707,6.814101385788085e-05,0.9426141027001704,0.9600802226401317,0.18281185169695524,1.6974828764837468e-07,0.26026047486013515,0.8221937083925306,0.24046412413503138,0.7001851108325226,0.679752279435109,0.34022925172800056,0.11659316264475494,0.055715338758651534,0.11857036098450191,3.120825975422292e-08,0.23956013942746024,0.41875269072562693,0.2552290227751919,0.16793025261932826,0.37850974285069916,0.20418182083203984,0.018512310363543838,0.04017693646460363,0.514356935821338,0.5011004803529628,0.18902733547980644,0.6445025064081391,0.24379002440301134,0.25949709876121396,0.1748509916055052,0.6408602388111786,0.269328412539769,0.7058047828465901,0.45004519607342464,0.029813201649291354,0.059738639287410855,0.3038381443242888,0.13737232633517626,0.060305326498724554,0.2159625949310955
V3_BusOnlyCarriers_HelsinkiMedium,0.07007194483522605,0.013308175501547836,0.6771760889544938,6.43582344084237e-06,0.11077504893031187,5.16495806150985e-05,8.474164834160192e-05,0.08932306005668389,0.0001716314050312917,0.5775605793947738,0.7828331013544885,0.0073491003061347815,0.6211936923286192,0.0636191010852627,0.05004909808845781,,2.6067615901625985e-05,0.0723430429820977,0.0020447280710860216,0.05707153889295968,0.25662659773115104,0.6685192943807912,0.7434430807105457,0.0755030296818544,0.7028864770433361,0.033126862571492666,0.47908232286458086,0.010719588657800205,0.41645954936154905,0.2175433317093889,0.051567574772742875,0.01947260636646453,0.00014581186082551767,0.002633842931817787,0.8519865635192574,0.006756248400112019,0.014812823494176008,0.4635159026892288,0.01512978872573778,0.07100677634233876,0.00013748704507743348,2.8291330287366634e-05,3.200347428577999e-05,0.03524842688860441,0.7240586754420075,0.010078761729564567,0.639876487811641,0.10510969202178155,0.06286829863905163,0.23325218067029652,0.2988135572832211,0.008847358250254844,0.3418083274192043,0.9044983943293441,0.0002321364456545627,0.00014658800737676891,0.00429276471697726,0.056139409875000545,0.6224184269397852,0.0024854685036694857
V4_CarOwnership_0_HelsinkiMedium,0.005001162983822693,0.03210022572296278,0.0006085037792289416,9.992007221626409e-15,0.00042566646079089665,1.6570709677754536e-06,1.3691492384282355e-11,0.09288961144985719,0.000743361513048546,0.9687874732136168,0.09928871270022599,0.0021894794996351052,0.6646777903964314,0.7950111480879636,0.5724815446119385,2.6067615901625985e-05,,0.01001942461797789,5.616913030248583e-07,0.00021324833088809392,0.9614904489934712,0.09704568447386142,0.15511520584934302,0.001904552184742725,0.16693665564511795,0.017203984862519395,0.1427920351232399,0.0025754861159124065,0.17667888619281036,0.1083453412369455,0.09898268990501524,0.039433924896396855,0.0009423285395437908,0.042645440523803035,0.5386655701476426,0.04928480837524085,0.28291350178103714,0.5726714801189179,0.008394466299918024,0.4005107084119297,0.01497613653245966,0.00047803413421609875,0.0001755810012229464,0.09799103590318858,0.3536211668610634,0.010736826041835013,0.46538151493311863,0.19389335038685407,0.27861281639864255,0.1802941081612095,0.08886722226224064,0.0004589384962272458,0.13595846894885577,0.15499370337325002,0.004410173929271233,3.191296495508311e-05,4.150976092853753e-06,0.5902165982051653,0.046763629906045434,0.0015602571973274415
V5_CarOwnership_100_HelsinkiMedium,4.255932093411019e-06,0.0007635433263297742,1.3512595742337652e-06,0.009112352979532057,2.498296187192217e-05,0.03190461738918682,0.012552545136692572,0.2584558599533988,0.0074069693532532455,0.02918863385223114,0.17557201381691878,0.02744187530460729,0.9947903633423465,0.1985099319242618,0.07831641962277258,0.0723430429820977,0.01001942461797789,,0.01674425674415092,0.06810077882610233,0.11319362536338318,0.5652443869875432,0.8048952070877342,0.0404543267652131,0.7547117069510239,0.12636750448654088,0.396992002232206,0.11398553237472275,0.4515966033804635,0.37247447435491865,0.7783985572780958,0.27190987178493486,0.05443394421003167,0.08348362594540193,0.4835386861382829,0.34892429352774035,0.7881184599479218,0.5461562113728877,0.11174667885305922,0.6441667504848736,0.7566821630598635,0.025909535485488355,0.11750100118520068,0.7113097419670229,0.8082940976880948,0.24980276507008314,0.7797608985037217,0.10664842189089474,0.08002397303291198,0.1007347737170583,0.9527483700418826,0.1121359722645503,0.4369746688182541,0.22352781300443336,0.03973130699839644,0.020931011039475145,0.11594031406471417,0.0764816092895928,0.034746353470984204,0.21004078477169363
R10_TinyRange_5m,0.005193268964252873,0.07913429834103103,1.0922194944029684e-05,1.1850831227455672e-07,0.0001966993319246768,4.561000517488978e-06,9.43523026375459e-08,0.23713847843348113,0.01348982592630299,0.2656701129899899,0.10367450026656888,0.003587850830470307,0.18026479570576126,0.25138374332621294,0.07397909856961182,0.0020447280710860216,5.616913030248583e-07,0.01674425674415092,,2.956968003786642e-12,0.5755556184347621,0.0006587426131579033,0.7561666539049468,5.340957061061857e-07,0.25497375444268133,0.10658840035947681,0.13272545955265502,1.1956414605052146e-06,0.22840709732102193,0.4033381086767722,0.8497605703591953,0.02560629946222992,0.023234205305645128,0.016128078618429686,0.6021696687961997,0.6451088818027257,0.3860981785256288,0.4451253169259324,0.01802191355421523,0.735812282249994,0.007284258561487844,0.016306034125053825,6.461193802209664e-10,0.2329375219576466,0.9951061141585547,4.166500564917186e-05,0.9610333575715244,0.9492895197083604,0.5347052570671718,0.269681547514544,0.10352186395914753,8.512646143543634e-10,0.2546190816690952,0.07665637012013549,0.0410143078761267,0.0043304928283258715,6.576739153274502e-12,0.31824558329142727,0.3342102245931631,1.1205559014015876e-07
R11_SpeedExtremeLow,0.04027739910834538,0.9225095207007163,0.0009061076096923415,7.755506147710811e-05,0.010103265826412189,0.0005512708705273095,7.586201487286282e-05,0.7201522352862035,0.15265723653080787,0.3628384562537823,0.025339362633001405,0.019909197445004745,0.08707005170915072,0.7121874316953325,0.29153337208917707,0.05707153889295968,0.00021324833088809392,0.06810077882610233,2.956968003786642e-12,,0.13718124631081308,2.4358293160275934e-13,0.47030332629061156,1.7021717368947975e-11,0.0658948364951506,0.14029081093434081,0.003261546195465037,2.4207653659402695e-09,0.4102293945704687,0.45709471322579076,0.6166807520309261,0.7041639953726027,0.015151307406536807,0.016266866382907308,0.8712750301237455,0.971758394465513,0.4057974898632728,0.4868548744980794,0.06406545038528977,0.5433016875253309,0.5788196686514113,0.26202680164975756,1.2359752845858551e-05,0.1452552966463423,0.9954709157310282,0.03957638910791683,0.6410659050845084,0.7362633463417252,0.6362281345277192,0.16497993385397502,0.6964831097757982,0.0009674764902456445,0.3938165444153472,0.26920449440427263,0.25367863659821,0.04534631128053768,1.71566115441113e-05,0.48072250856093546,0.400824311151706,0.0006617592071238576
R12_SpeedExtremeHigh,0.1402448879547573,0.38138631064660533,0.6078342420696572,0.9045686125855248,0.29476329024305703,0.9131963480288061,0.8016279026311872,0.9386354331027098,0.1483653540757306,0.1466096489074229,0.3518060534835752,0.3282502282964952,0.5173915953779205,0.0029989408638473325,6.814101385788085e-05,0.25662659773115104,0.9614904489934712,0.11319362536338318,0.5755556184347621,0.13718124631081308,,0.1289425075576225,0.47041690897106303,0.11681586767862262,0.7370991739303121,0.3600586242052002,0.3459712258342065,0.2703529661266748,0.9292632037837607,0.7720894208583959,0.8835868686190145,0.5298810801468923,0.3442563695106071,0.2542062658219404,0.7679084548204849,0.7270360216347858,0.9923582833511113,0.18102867611098783,0.43371438414379027,0.1416018061440687,0.14087829912551308,0.48380664952822183,0.7094340365917273,0.632586002477316,0.2375987950520746,0.978319619436764,0.14465748266241296,0.43470609043686514,0.39556620631592,0.3048807429752065,0.015768308534200193,0.3637822635061476,0.9418637879054155,0.9261645822997,0.2393770744655188,0.6715422125704569,0.2840732765469183,0.4748380498025495,0.10577988816459749,0.6315944753987426
R1_Rural_RandomWaypoint,0.524631269099876,0.06500254545530226,0.1516102583542971,0.08222971745425833,0.37209081762345564,0.12310592372437656,0.07466234110341108,0.44649411993556853,0.40451908207994025,0.5229436122228313,0.026840658342934365,0.7710568827731947,0.17128921009343157,0.6195312842134177,0.9426141027001704,0.6685192943807912,0.09704568447386142,0.5652443869875432,0.0006587426131579033,2.4358293160275934e-13,0.1289425075576225,,0.8626806368782391,0.0001887040780410576,0.1005735621206032,0.13380664516390994,0.002522729090411069,6.065456767956334e-07,0.7649547500261915,0.8604674550703595,0.4656739199321267,0.7733431011084664,0.3186057922103802,0.07975261052342497,0.49015585264761863,0.9997395965400737,0.5207662127872399,0.7162593564010162,0.2230397089531002,0.7572363642608462,0.24160210176675778,0.5065238447089391,0.0498727379720052,0.2612048467066317,0.7274591495074525,0.34731017718845436,0.5141531380449984,0.5996140262536684,0.8958544834923075,0.21282829354792687,0.5699650735700357,0.34403081315435324,0.7767786325828352,0.7544345344257941,0.827015372520084,0.7333216215889322,0.13363924626939472,0.9700788868371224,0.4275398272912614,0.13600257164591167
