scenario_name,candidate_id,max_abs_r_vs_selected
SV1_C10857,C10857,0.9371181117460965
SV1_C98411,C98411,0.8655941485265485
SV1_C31212,C31212,0.9747104644047324
SV1_C61845,C61845,0.8655589658138282
SV1_C52812,C52812,0.8643710564822885
SV1_C96026,C96026,0.8960271620782944
SV1_C48044,C48044,0.8511209606709428
SV1_C72660,C72660,0.9928475042182549
SV1_C21609,C21609,0.8800601187190045
SV1_C10912,C10912,0.8600801728166725
SV1_C18036,C18036,0.8897986949866452
SV1_C88850,C88850,0.9247963101867247
SV1_C79212,C79212,0.91559662386602
SV1_C72671,C72671,0.9144385833742822
SV1_C74400,C74400,0.9269665320146456
SV1_C12100,C12100,0.9411504565921816
SV1_C25237,C25237,0.9484701868389552
SV1_C73827,C73827,0.8951511326272881
SV1_C45118,C45118,0.9463120377829483
SV1_C27087,C27087,0.8888157211338739
SV1_C84007,C84007,0.9614365854854227
SV1_C63109,C63109,0.9534668069021618
SV1_C42000,C42000,0.8718277140685169
SV1_C93008,C93008,0.994683928398563
SV1_C11468,C11468,0.9974425787162301
SV1_C21045,C21045,0.9465210704101243
SV1_C47494,C47494,0.9123749346883251
SV1_C74445,C74445,0.953760405478407
SV1_C24632,C24632,0.9644979406728134
SV1_C81607,C81607,0.9063712838652029
SV1_C78718,C78718,0.9026567649364672
SV1_C91878,C91878,0.9124431742223088
SV1_C29492,C29492,0.9055855224145493
SV1_C72625,C72625,0.9566194405725201
SV1_C90024,C90024,0.9853323206995399
SV1_C62517,C62517,0.9121137198848608
SV1_C15632,C15632,0.9362614616246139
SV1_C30608,C30608,0.9640543497091849
SV1_C88225,C88225,0.9977805061417457
SV1_C86451,C86451,0.9994679825133892
SV1_C45629,C45629,0.9990626784632575
SV1_C48076,C48076,0.9335070481293699
SV1_C09063,C09063,0.9382502888384459
SV1_C57088,C57088,0.9004322427073663
SV1_C07855,C07855,0.8927959903240117
SV1_C12630,C12630,0.9057021106709577
SV1_C00078,C00078,0.9462586203333063
SV1_C59506,C59506,0.9688840912813325
SV1_C24025,C24025,0.9458385953728766
