scenario_name,candidate_id,max_abs_r_vs_selected
SV1_C64414,C64414,0.7979653468623409
SV1_C33338,C33338,0.774777381825904
SV1_C12828,C12828,0.7530262695442884
SV1_C87630,C87630,0.8153294324173475
SV1_C13470,C13470,0.7780309104588923
SV1_C22469,C22469,0.8462643410679616
SV1_C13215,C13215,0.8335646696025575
SV1_C78876,C78876,0.8436724063939962
SV1_C64846,C64846,0.8719971894772409
SV1_C95165,C95165,0.9999022946636325
SV1_C44657,C44657,0.7655676604986605
SV1_C36601,C36601,0.8436423078096038
SV1_C62742,C62742,0.9283255874068271
SV1_C59323,C59323,0.8570367589536787
SV1_C30498,C30498,0.7553118232648535
SV1_C73559,C73559,0.8726757568482066
SV1_C55125,C55125,0.7917732391601259
SV1_C61583,C61583,0.816529087845211
SV1_C01791,C01791,0.9002112074768471
SV1_C100781,C100781,0.7880191972646465
SV1_C47379,C47379,0.916991312629281
SV1_C29265,C29265,0.7789754108240277
SV1_C44685,C44685,0.8738550478255611
SV1_C69267,C69267,0.8364365875493921
SV1_C74566,C74566,0.9089286062512283
SV1_C19206,C19206,0.8862399136209326
SV1_C47626,C47626,0.84344984227101
SV1_C67117,C67117,0.97683384762915
SV1_C06824,C06824,0.877002409318466
SV1_C64404,C64404,0.8197183273004052
SV1_C72935,C72935,0.7627426496026846
SV1_C100427,C100427,0.724773074983419
SV1_C16525,C16525,0.9378496214375743
SV1_C03115,C03115,0.7875409260519243
SV1_C87651,C87651,0.8854531865066652
SV1_C65995,C65995,0.7222736707370073
SV1_C32644,C32644,0.7891312132815754
SV1_C51393,C51393,0.7631438173795625
SV1_C55102,C55102,0.7566668574678714
SV1_C27017,C27017,0.9537299230850271
SV1_C60953,C60953,0.8257644927570483
SV1_C28650,C28650,0.8113901661608506
SV1_C60025,C60025,0.9577660197160331
SV1_C78995,C78995,0.7412783936532947
SV1_C10712,C10712,0.7339279569033524
SV1_C30338,C30338,0.8022136639620034
SV1_C67888,C67888,0.789465806083555
SV1_C74429,C74429,0.9348442359692763
SV1_C47061,C47061,0.8748142761942261
SV1_C15324,C15324,0.9559867686343554
SV1_C13731,C13731,0.8238778706044051
SV1_C86523,C86523,0.9769202022744741
SV1_C45994,C45994,0.7212397792779324
SV1_C89466,C89466,0.8841032646738862
SV1_C93353,C93353,0.7568022070690386
SV1_C34522,C34522,0.8505011317898962
SV1_C77478,C77478,0.7814236414578428
SV1_C93061,C93061,0.8257608727278739
SV1_C10068,C10068,0.8720327268853908
SV1_C76542,C76542,0.9127085970903765
SV1_C58412,C58412,0.9249071281555047
SV1_C46370,C46370,0.902864886969287
SV1_C03643,C03643,0.9052549385573163
SV1_C03240,C03240,0.9646348091118022
SV1_C93067,C93067,0.7429413740472459
SV1_C44460,C44460,0.7233928996739182
SV1_C88091,C88091,0.8516830895598263
SV1_C65956,C65956,0.7891903635667912
SV1_C89920,C89920,0.7076085001524841
SV1_C93736,C93736,0.9375819513750266
SV1_C94433,C94433,0.8238879770967465
SV1_C83266,C83266,0.8556022844795967
SV1_C26999,C26999,0.7212146678805856
SV1_C51016,C51016,0.8725923400846234
SV1_C68546,C68546,0.8939970119557493
SV1_C15813,C15813,0.8740651031939511
SV1_C47266,C47266,0.9074632872178765
SV1_C82320,C82320,0.9296864832871696
SV1_C13745,C13745,0.7121244962621395
SV1_C03927,C03927,0.7342699797535891
SV1_C15073,C15073,0.829062094776028
SV1_C41042,C41042,0.9090285116880954
SV1_C22126,C22126,0.8166129858600353
SV1_C70355,C70355,0.9704558654282102
SV1_C42724,C42724,0.9063189840156967
SV1_C89088,C89088,0.9109694774053841
SV1_C37457,C37457,0.8920012619666516
SV1_C56921,C56921,0.9073098527542065
SV1_C74084,C74084,0.9573915950778241
SV1_C51380,C51380,0.894753108713329
SV1_C52073,C52073,0.9174896898468288
SV1_C85514,C85514,0.8444596722985286
SV1_C96709,C96709,0.7964060921265611
SV1_C64328,C64328,0.8129214888637548
SV1_C02315,C02315,0.7654384392940742
SV1_C10246,C10246,0.9437378936506469
SV1_C95318,C95318,0.8845360488026174
SV1_C28004,C28004,0.9366471639149058
SV1_C54622,C54622,0.870074850241454
SV1_C21812,C21812,0.7668030326601302
SV1_C18449,C18449,0.8362408819234299
SV1_C65069,C65069,0.8789625212303479
SV1_C74348,C74348,0.859288564294838
SV1_C17769,C17769,0.8889191455287782
SV1_C12856,C12856,0.7938597933855539
SV1_C55341,C55341,0.8449752660901841
SV1_C99596,C99596,0.7877138098266242
SV1_C42850,C42850,0.9725436114148969
SV1_C20358,C20358,0.9163263094147533
SV1_C59493,C59493,0.9298993491568618
SV1_C43217,C43217,0.725970597002035
SV1_C99132,C99132,0.899476364605859
