scenario_name,candidate_id,max_abs_r_vs_selected
SV1_C43264,C43264,0.9262426845489775
SV1_C72656,C72656,0.7632445759999181
SV1_C43899,C43899,0.8360729311001505
SV1_C51012,C51012,0.8718697085411221
SV1_C61916,C61916,0.7644016903066738
SV1_C05436,C05436,0.8729060931615382
SV1_C20417,C20417,0.893926758970013
SV1_C48611,C48611,0.9199392951948173
SV1_C64222,C64222,0.9596697232700395
SV1_C07254,C07254,0.7579607446843386
SV1_C66718,C66718,0.9223366528561416
SV1_C43861,C43861,0.9881175340458246
SV1_C81022,C81022,0.7828290367829266
SV1_C75637,C75637,0.8724614313883545
SV1_C15030,C15030,0.9667012609925961
SV1_C03633,C03633,0.7751196331447052
SV1_C34899,C34899,0.7648473774664676
SV1_C78603,C78603,0.7198468856399844
SV1_C49278,C49278,0.9408736663035436
SV1_C04272,C04272,0.7538819440775176
SV1_C78008,C78008,0.7895973656699666
SV1_C92484,C92484,0.7855977690006819
SV1_C30019,C30019,0.8857117836645994
SV1_C81106,C81106,0.7488768065575909
SV1_C82896,C82896,0.729820067999556
SV1_C82293,C82293,0.7525463427618685
SV1_C72707,C72707,0.7610577920522777
SV1_C04287,C04287,0.7477175269634695
SV1_C72686,C72686,0.888520065664733
SV1_C22286,C22286,0.8679234665413131
SV1_C61229,C61229,0.776368156479788
SV1_C48642,C48642,0.7454414716363625
SV1_C11416,C11416,0.8278137604522897
SV1_C75697,C75697,0.9218203682125199
SV1_C32473,C32473,0.9842867085014473
SV1_C57681,C57681,0.815092544603761
SV1_C55238,C55238,0.9392898104412637
SV1_C51705,C51705,0.8105387523481407
SV1_C52293,C52293,0.9617573909549942
SV1_C55273,C55273,0.8612254484530173
SV1_C45030,C45030,0.7748375768934231
SV1_C48031,C48031,0.8203623744944065
SV1_C65480,C65480,0.8165608187686648
SV1_C99698,C99698,0.9301531375966717
SV1_C26417,C26417,0.9871844715959842
SV1_C87063,C87063,0.9881812163967814
SV1_C98480,C98480,0.9305087301551445
SV1_C09094,C09094,0.7495870449534922
SV1_C51611,C51611,0.8781889327759966
SV1_C06702,C06702,0.7418342647094077
SV1_C67907,C67907,0.8999738604426291
SV1_C50509,C50509,0.797047249038736
SV1_C27610,C27610,0.7817279856212387
SV1_C24638,C24638,0.7900773620497321
SV1_C25909,C25909,0.8266336521501593
SV1_C90609,C90609,0.9355616217863718
SV1_C50423,C50423,0.8164918779722043
SV1_C34317,C34317,0.8473212422150593
SV1_C04900,C04900,0.8045545477915557
SV1_C01815,C01815,0.8093630259292129
SV1_C49243,C49243,0.7473751190399068
SV1_C64246,C64246,0.7302427062443395
SV1_C94274,C94274,0.728894343434296
