feature_set,threshold,policy,shuffle_seed,manifest_scenarios,duplicates_removed,unique_vectors,selected,retention_manifest_pct,retention_unique_pct,max_abs_r,pairs_above_threshold,elapsed_s,out_dir
core23,0.7,strict,65,100800,85248,15552,94,0.09325396825396826,0.6044238683127572,0.6998089145465467,0,4.08120059967041,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_065
core23,0.7,strict,66,100800,85248,15552,95,0.09424603174603174,0.6108539094650206,0.6998340245146684,0,4.057121992111206,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_066
core23,0.7,strict,67,100800,85248,15552,96,0.09523809523809523,0.6172839506172839,0.6998958988285067,0,3.951091766357422,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_067
core23,0.7,strict,68,100800,85248,15552,95,0.09424603174603174,0.6108539094650206,0.6997636134466205,0,4.2997283935546875,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_068
core23,0.7,strict,69,100800,85248,15552,93,0.09226190476190477,0.5979938271604939,0.6987786572510764,0,3.8715431690216064,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_069
core23,0.7,strict,70,100800,85248,15552,97,0.09623015873015874,0.6237139917695473,0.6999213404733756,0,3.9790377616882324,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_070
core23,0.7,strict,71,100800,85248,15552,94,0.09325396825396826,0.6044238683127572,0.6999027721332901,0,3.9171764850616455,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_071
core23,0.7,strict,72,100800,85248,15552,99,0.09821428571428571,0.6365740740740741,0.6998427200812134,0,3.913083553314209,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_072
core23,0.7,strict,73,100800,85248,15552,96,0.09523809523809523,0.6172839506172839,0.6999168532182745,0,4.43895149230957,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_073
core23,0.7,strict,74,100800,85248,15552,98,0.09722222222222222,0.6301440329218106,0.6997349765112194,0,3.9674594402313232,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_074
core23,0.7,strict,75,100800,85248,15552,91,0.09027777777777778,0.585133744855967,0.6989597496521595,0,4.339315414428711,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_075
core23,0.7,strict,76,100800,85248,15552,99,0.09821428571428571,0.6365740740740741,0.6999526939779473,0,4.063725471496582,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_076
core23,0.7,strict,77,100800,85248,15552,97,0.09623015873015874,0.6237139917695473,0.6994599708466062,0,4.42091703414917,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_077
core23,0.7,strict,78,100800,85248,15552,97,0.09623015873015874,0.6237139917695473,0.6999468811447951,0,4.165719032287598,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_078
core23,0.7,strict,79,100800,85248,15552,102,0.10119047619047619,0.6558641975308642,0.6994248328928071,0,4.016048431396484,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_079
core23,0.7,strict,80,100800,85248,15552,95,0.09424603174603174,0.6108539094650206,0.6994756180953092,0,4.453546524047852,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_080
core23,0.7,strict,81,100800,85248,15552,97,0.09623015873015874,0.6237139917695473,0.6992379118179319,0,3.9751203060150146,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_081
core23,0.7,strict,82,100800,85248,15552,99,0.09821428571428571,0.6365740740740741,0.6995480058165671,0,4.263617038726807,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_082
core23,0.7,strict,83,100800,85248,15552,97,0.09623015873015874,0.6237139917695473,0.6999166937421983,0,4.013798952102661,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_083
core23,0.7,strict,84,100800,85248,15552,95,0.09424603174603174,0.6108539094650206,0.6999910521129803,0,3.9203245639801025,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_084
core23,0.7,strict,85,100800,85248,15552,99,0.09821428571428571,0.6365740740740741,0.6992543579049036,0,3.941429853439331,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_085
core23,0.7,strict,86,100800,85248,15552,100,0.0992063492063492,0.6430041152263375,0.6994773569465146,0,4.105874061584473,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_086
core23,0.7,strict,87,100800,85248,15552,97,0.09623015873015874,0.6237139917695473,0.699947376784238,0,4.359159231185913,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_087
core23,0.7,strict,88,100800,85248,15552,102,0.10119047619047619,0.6558641975308642,0.6994374363253504,0,4.019603967666626,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_088
core23,0.7,strict,89,100800,85248,15552,90,0.08928571428571429,0.5787037037037037,0.6997808578751177,0,4.439431667327881,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_089
core23,0.7,strict,90,100800,85248,15552,92,0.09126984126984126,0.5915637860082305,0.6999414283950766,0,4.682214975357056,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_090
core23,0.7,strict,91,100800,85248,15552,104,0.10317460317460317,0.668724279835391,0.699680648537089,0,4.539325475692749,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_091
core23,0.7,strict,92,100800,85248,15552,98,0.09722222222222222,0.6301440329218106,0.6998087290432854,0,4.399876356124878,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_092
core23,0.7,strict,93,100800,85248,15552,98,0.09722222222222222,0.6301440329218106,0.6996935667261219,0,4.692562103271484,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_093
core23,0.7,strict,94,100800,85248,15552,99,0.09821428571428571,0.6365740740740741,0.699686674750932,0,4.635723352432251,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_094
core23,0.7,strict,95,100800,85248,15552,97,0.09623015873015874,0.6237139917695473,0.6999768298903529,0,4.332118511199951,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_095
core23,0.7,strict,96,100800,85248,15552,94,0.09325396825396826,0.6044238683127572,0.6990885400253929,0,4.449169397354126,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_096
core23,0.7,strict,97,100800,85248,15552,98,0.09722222222222222,0.6301440329218106,0.6994364722724142,0,4.125105381011963,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_097
core23,0.7,strict,98,100800,85248,15552,99,0.09821428571428571,0.6365740740740741,0.6995616862036793,0,4.319631099700928,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_098
core23,0.7,strict,99,100800,85248,15552,97,0.09623015873015874,0.6237139917695473,0.6993377444340552,0,4.106359481811523,/home/raul/Documents/the-one/scenarios/scenario_space_v1/pruning/core23_r070/seed_099
