scenario,world_area,aspect_ratio,N,density,speed_mean,pause_ratio,wait_mean,mm_WDM,mm_RWP,mm_MapRoute,mm_Cluster,mm_Bus,mm_ShortestPath,mm_External,mm_Linear,transmitRange,contact_rate_proxy,event_interval_mean,event_size_mean,msgTtl,pattern_uniform,pattern_burst,pattern_hub_target,nrof_event_generators,bufferSize,transmitSpeed,workDayLength,timeDiffSTD,probGoShoppingAfterWork,nrOfMeetingSpots,nrOfOffices,officeSize,nrOfShops,ownCarProb,shopSize,officeWaitTime_mean,shoppingWaitTime_mean,eveningGroupSize_mean,eveningWaitTime_mean,afterShoppingStopTime_mean,clusterRange_mean,event2_interval_mean,event2_size_mean,Scenario.endTime,nrofHostGroups,has_active_times
SV1_C22733,2499267.0,0.8517221249270286,40,16.004692575863245,8.5,0.25,20.0,0,0,0,0,1,1,0,0,10.0,0.013603988689483757,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22734,2499267.0,0.8517221249270286,40,16.004692575863245,8.5,0.25,20.0,0,0,0,0,1,1,0,0,10.0,0.013603988689483757,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22735,2499267.0,0.8517221249270286,40,16.004692575863245,8.5,0.25,20.0,0,0,0,0,1,1,0,0,10.0,0.013603988689483757,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22736,2499267.0,0.8517221249270286,40,16.004692575863245,8.5,0.25,20.0,0,0,0,0,1,1,0,0,20.0,0.05441595475793503,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22737,2499267.0,0.8517221249270286,40,16.004692575863245,8.5,0.25,20.0,0,0,0,0,1,1,0,0,20.0,0.05441595475793503,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22738,2499267.0,0.8517221249270286,40,16.004692575863245,8.5,0.25,20.0,0,0,0,0,1,1,0,0,20.0,0.05441595475793503,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22739,2499267.0,0.8517221249270286,40,16.004692575863245,8.5,0.25,20.0,0,0,0,0,1,1,0,0,20.0,0.05441595475793503,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22740,2499267.0,0.8517221249270286,40,16.004692575863245,8.5,0.25,20.0,0,0,0,0,1,1,0,0,50.0,0.3400997172370939,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22741,2499267.0,0.8517221249270286,40,16.004692575863245,8.5,0.25,20.0,0,0,0,0,1,1,0,0,50.0,0.3400997172370939,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22742,2499267.0,0.8517221249270286,40,16.004692575863245,8.5,0.25,20.0,0,0,0,0,1,1,0,0,50.0,0.3400997172370939,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22743,2499267.0,0.8517221249270286,40,16.004692575863245,8.5,0.25,20.0,0,0,0,0,1,1,0,0,50.0,0.3400997172370939,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22744,2499267.0,0.8517221249270286,40,16.004692575863245,8.5,0.25,20.0,0,0,0,0,1,1,0,0,100.0,1.3603988689483757,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22745,2499267.0,0.8517221249270286,40,16.004692575863245,8.5,0.25,20.0,0,0,0,0,1,1,0,0,100.0,1.3603988689483757,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22746,2499267.0,0.8517221249270286,40,16.004692575863245,8.5,0.25,20.0,0,0,0,0,1,1,0,0,100.0,1.3603988689483757,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22747,2499267.0,0.8517221249270286,40,16.004692575863245,8.5,0.25,20.0,0,0,0,0,1,1,0,0,100.0,1.3603988689483757,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22748,2499267.0,0.8517221249270286,40,16.004692575863245,8.5,0.25,20.0,0,0,0,0,1,1,0,0,200.0,5.441595475793503,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22749,2499267.0,0.8517221249270286,40,16.004692575863245,8.5,0.25,20.0,0,0,0,0,1,1,0,0,200.0,5.441595475793503,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22750,2499267.0,0.8517221249270286,40,16.004692575863245,8.5,0.25,20.0,0,0,0,0,1,1,0,0,200.0,5.441595475793503,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22751,2499267.0,0.8517221249270286,40,16.004692575863245,8.5,0.25,20.0,0,0,0,0,1,1,0,0,200.0,5.441595475793503,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22752,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,5.0,0.00030008798579743586,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22753,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,5.0,0.00030008798579743586,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22754,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,5.0,0.00030008798579743586,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22755,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,5.0,0.00030008798579743586,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22756,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,10.0,0.0012003519431897434,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22757,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,10.0,0.0012003519431897434,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22758,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,10.0,0.0012003519431897434,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22759,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,10.0,0.0012003519431897434,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22760,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,20.0,0.004801407772758974,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22761,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,20.0,0.004801407772758974,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22762,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,20.0,0.004801407772758974,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22763,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,20.0,0.004801407772758974,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22764,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,50.0,0.030008798579743583,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22765,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,50.0,0.030008798579743583,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22766,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,50.0,0.030008798579743583,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22767,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,50.0,0.030008798579743583,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22768,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,100.0,0.12003519431897433,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22769,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,100.0,0.12003519431897433,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22770,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,100.0,0.12003519431897433,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22771,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,100.0,0.12003519431897433,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22772,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,200.0,0.4801407772758973,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22773,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,200.0,0.4801407772758973,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22774,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,200.0,0.4801407772758973,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22775,2499267.0,0.8517221249270286,40,16.004692575863245,0.75,0.5,60.0,0,0,0,0,1,1,0,0,200.0,0.4801407772758973,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,,,,86400.0,2,0
SV1_C22776,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,5.0,0.0004001173143965811,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22777,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,5.0,0.0004001173143965811,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22778,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,5.0,0.0004001173143965811,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22779,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,5.0,0.0004001173143965811,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22780,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,10.0,0.0016004692575863244,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22781,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,10.0,0.0016004692575863244,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22782,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,10.0,0.0016004692575863244,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22783,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,10.0,0.0016004692575863244,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22784,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,20.0,0.006401877030345298,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22785,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,20.0,0.006401877030345298,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22786,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,20.0,0.006401877030345298,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22787,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,20.0,0.006401877030345298,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22788,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,50.0,0.04001173143965811,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22789,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,50.0,0.04001173143965811,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22790,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,50.0,0.04001173143965811,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22791,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,50.0,0.04001173143965811,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22792,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,100.0,0.16004692575863244,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22793,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,100.0,0.16004692575863244,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22794,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,100.0,0.16004692575863244,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22795,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,100.0,0.16004692575863244,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22796,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,200.0,0.6401877030345298,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22797,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,200.0,0.6401877030345298,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22798,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,200.0,0.6401877030345298,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22799,2499267.0,0.8517221249270286,40,16.004692575863245,1.0,0.6923076923076923,135.0,0,0,0,1,1,1,0,0,200.0,0.6401877030345298,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,364.0,,,86400.0,2,0
SV1_C22800,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,5.0,0.004251246465463673,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22801,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,5.0,0.004251246465463673,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22802,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,5.0,0.004251246465463673,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22803,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,5.0,0.004251246465463673,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22804,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,10.0,0.017004985861854692,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22805,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,10.0,0.017004985861854692,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22806,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,10.0,0.017004985861854692,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22807,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,10.0,0.017004985861854692,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22808,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,20.0,0.06801994344741877,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22809,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,20.0,0.06801994344741877,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22810,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,20.0,0.06801994344741877,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22811,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,20.0,0.06801994344741877,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22812,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,50.0,0.42512464654636734,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22813,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,50.0,0.42512464654636734,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22814,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,50.0,0.42512464654636734,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22815,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,50.0,0.42512464654636734,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22816,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,100.0,1.7004985861854693,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22817,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,100.0,1.7004985861854693,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22818,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,100.0,1.7004985861854693,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22819,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,100.0,1.7004985861854693,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22820,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,200.0,6.801994344741877,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22821,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,200.0,6.801994344741877,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22822,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,200.0,6.801994344741877,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22823,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,0,0,0,200.0,6.801994344741877,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,1,0
SV1_C22824,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,1,0,0,5.0,0.004251246465463673,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,2,0
SV1_C22825,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,1,0,0,5.0,0.004251246465463673,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,2,0
SV1_C22826,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,1,0,0,5.0,0.004251246465463673,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,2,0
SV1_C22827,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,1,0,0,5.0,0.004251246465463673,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,2,0
SV1_C22828,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,1,0,0,10.0,0.017004985861854692,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,2,0
SV1_C22829,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,1,0,0,10.0,0.017004985861854692,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,2,0
SV1_C22830,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,1,0,0,10.0,0.017004985861854692,90.0,100000.0,300.0,1,0,0,1,50000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,2,0
SV1_C22831,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,1,0,0,10.0,0.017004985861854692,90.0,100000.0,300.0,1,0,0,1,100000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,2,0
SV1_C22832,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,1,0,0,20.0,0.06801994344741877,90.0,100000.0,300.0,1,0,0,1,5000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,2,0
SV1_C22833,2499267.0,0.8517221249270286,50,20.005865719829053,8.5,0.25,20.0,0,0,0,0,1,1,0,0,20.0,0.06801994344741877,90.0,100000.0,300.0,1,0,0,1,20000000.0,2400000.0,,,,,,,,,,,,,,,,,,7200.0,2,0
