map_id,batch_target,source_type,anchor_id,trace_id,archetype,generator_type,seed,generation_status,error_notes,wkt_path,metadata_path
v2_osm_cambridge_haggle_exact_500m_0m_0000,100,osm,cambridge_haggle,,dense_urban_irregular,,2187628956,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0000/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0000/metadata.json
v2_osm_cambridge_haggle_exact_500m_0m_0085,200,osm,cambridge_haggle,,dense_urban_irregular,,1452646764,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0085/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0085/metadata.json
v2_osm_cambridge_haggle_exact_500m_0m_0170,400,osm,cambridge_haggle,,dense_urban_irregular,,3688325592,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0170/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0170/metadata.json
v2_osm_cambridge_haggle_exact_500m_0m_0255,400,osm,cambridge_haggle,,dense_urban_irregular,,1887323104,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0255/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0255/metadata.json
v2_osm_cambridge_haggle_exact_500m_0m_0340,400,osm,cambridge_haggle,,dense_urban_irregular,,3586773153,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0340/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0340/metadata.json
v2_osm_cambridge_haggle_exact_500m_0m_0425,600,osm,cambridge_haggle,,dense_urban_irregular,,728445685,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0425/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0425/metadata.json
v2_osm_cambridge_haggle_exact_500m_0m_0510,600,osm,cambridge_haggle,,dense_urban_irregular,,1848189296,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0510/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0510/metadata.json
v2_osm_cambridge_haggle_exact_500m_0m_0595,800,osm,cambridge_haggle,,dense_urban_irregular,,1462692591,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0595/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0595/metadata.json
v2_osm_cambridge_haggle_exact_500m_0m_0680,800,osm,cambridge_haggle,,dense_urban_irregular,,991762298,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0680/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0680/metadata.json
v2_osm_cambridge_haggle_exact_500m_0m_0765,1000,osm,cambridge_haggle,,dense_urban_irregular,,572833846,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0765/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0765/metadata.json
v2_osm_cambridge_haggle_exact_500m_0m_0850,1000,osm,cambridge_haggle,,dense_urban_irregular,,2663066710,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0850/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_cambridge_haggle_exact_500m_0m_0850/metadata.json
v2_osm_cambridge_haggle_exact_500m_0m_seed,100,osm,cambridge_haggle,,dense_urban_irregular,,3242687280,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_cambridge_haggle_exact_500m_0m_seed/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_cambridge_haggle_exact_500m_0m_seed/metadata.json
v2_osm_cambridge_haggle_offset_e_1500m_1000m_0102,200,osm,cambridge_haggle,,dense_urban_irregular,,1943892084,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_cambridge_haggle_offset_e_1500m_1000m_0102/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_cambridge_haggle_offset_e_1500m_1000m_0102/metadata.json
v2_osm_cambridge_haggle_offset_e_1500m_1000m_0442,600,osm,cambridge_haggle,,dense_urban_irregular,,4152983984,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_offset_e_1500m_1000m_0442/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_offset_e_1500m_1000m_0442/metadata.json
v2_osm_cambridge_haggle_offset_e_1500m_1000m_0782,1000,osm,cambridge_haggle,,dense_urban_irregular,,1574588213,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_cambridge_haggle_offset_e_1500m_1000m_0782/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_cambridge_haggle_offset_e_1500m_1000m_0782/metadata.json
v2_osm_cambridge_haggle_offset_e_1500m_1500m_0187,400,osm,cambridge_haggle,,dense_urban_irregular,,3865400756,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_offset_e_1500m_1500m_0187/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_offset_e_1500m_1500m_0187/metadata.json
v2_osm_cambridge_haggle_offset_e_1500m_1500m_0527,600,osm,cambridge_haggle,,dense_urban_irregular,,2419291872,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_offset_e_1500m_1500m_0527/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_offset_e_1500m_1500m_0527/metadata.json
v2_osm_cambridge_haggle_offset_e_1500m_1500m_0867,1000,osm,cambridge_haggle,,dense_urban_irregular,,3761175758,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_cambridge_haggle_offset_e_1500m_1500m_0867/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_cambridge_haggle_offset_e_1500m_1500m_0867/metadata.json
v2_osm_cambridge_haggle_offset_e_1500m_200m_0272,400,osm,cambridge_haggle,,dense_urban_irregular,,954715346,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_offset_e_1500m_200m_0272/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_offset_e_1500m_200m_0272/metadata.json
v2_osm_cambridge_haggle_offset_e_1500m_200m_0612,800,osm,cambridge_haggle,,dense_urban_irregular,,2997335370,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_offset_e_1500m_200m_0612/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_offset_e_1500m_200m_0612/metadata.json
v2_osm_cambridge_haggle_offset_e_1500m_500m_0017,100,osm,cambridge_haggle,,dense_urban_irregular,,2654621717,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_cambridge_haggle_offset_e_1500m_500m_0017/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_cambridge_haggle_offset_e_1500m_500m_0017/metadata.json
v2_osm_cambridge_haggle_offset_e_1500m_500m_0357,400,osm,cambridge_haggle,,dense_urban_irregular,,3107330786,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_offset_e_1500m_500m_0357/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_offset_e_1500m_500m_0357/metadata.json
v2_osm_cambridge_haggle_offset_e_1500m_500m_0697,800,osm,cambridge_haggle,,dense_urban_irregular,,3874971283,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_offset_e_1500m_500m_0697/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_offset_e_1500m_500m_0697/metadata.json
v2_osm_cambridge_haggle_offset_n_1000m_1000m_0306,400,osm,cambridge_haggle,,dense_urban_irregular,,609055342,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_offset_n_1000m_1000m_0306/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_offset_n_1000m_1000m_0306/metadata.json
v2_osm_cambridge_haggle_offset_n_1000m_1000m_0646,800,osm,cambridge_haggle,,dense_urban_irregular,,4238850670,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_offset_n_1000m_1000m_0646/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_offset_n_1000m_1000m_0646/metadata.json
v2_osm_cambridge_haggle_offset_n_1000m_1500m_0051,100,osm,cambridge_haggle,,dense_urban_irregular,,2486526245,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_cambridge_haggle_offset_n_1000m_1500m_0051/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_cambridge_haggle_offset_n_1000m_1500m_0051/metadata.json
v2_osm_cambridge_haggle_offset_n_1000m_1500m_0391,600,osm,cambridge_haggle,,dense_urban_irregular,,1591373259,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_offset_n_1000m_1500m_0391/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_offset_n_1000m_1500m_0391/metadata.json
v2_osm_cambridge_haggle_offset_n_1000m_1500m_0731,800,osm,cambridge_haggle,,dense_urban_irregular,,3589290037,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_offset_n_1000m_1500m_0731/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_offset_n_1000m_1500m_0731/metadata.json
v2_osm_cambridge_haggle_offset_n_1000m_200m_0136,200,osm,cambridge_haggle,,dense_urban_irregular,,3565804531,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_cambridge_haggle_offset_n_1000m_200m_0136/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_cambridge_haggle_offset_n_1000m_200m_0136/metadata.json
v2_osm_cambridge_haggle_offset_n_1000m_200m_0476,600,osm,cambridge_haggle,,dense_urban_irregular,,1642720550,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_offset_n_1000m_200m_0476/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_offset_n_1000m_200m_0476/metadata.json
v2_osm_cambridge_haggle_offset_n_1000m_200m_0816,1000,osm,cambridge_haggle,,dense_urban_irregular,,3602258484,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_cambridge_haggle_offset_n_1000m_200m_0816/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_cambridge_haggle_offset_n_1000m_200m_0816/metadata.json
v2_osm_cambridge_haggle_offset_n_1000m_500m_0221,400,osm,cambridge_haggle,,dense_urban_irregular,,4056120243,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_offset_n_1000m_500m_0221/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_offset_n_1000m_500m_0221/metadata.json
v2_osm_cambridge_haggle_offset_n_1000m_500m_0561,800,osm,cambridge_haggle,,dense_urban_irregular,,3347893402,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_offset_n_1000m_500m_0561/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_offset_n_1000m_500m_0561/metadata.json
v2_osm_cambridge_haggle_offset_s_2500m_1000m_0238,400,osm,cambridge_haggle,,dense_urban_irregular,,2188199952,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_offset_s_2500m_1000m_0238/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_offset_s_2500m_1000m_0238/metadata.json
v2_osm_cambridge_haggle_offset_s_2500m_1000m_0578,800,osm,cambridge_haggle,,dense_urban_irregular,,2483598948,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_offset_s_2500m_1000m_0578/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_offset_s_2500m_1000m_0578/metadata.json
v2_osm_cambridge_haggle_offset_s_2500m_1500m_0323,400,osm,cambridge_haggle,,dense_urban_irregular,,4260850319,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_offset_s_2500m_1500m_0323/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_offset_s_2500m_1500m_0323/metadata.json
v2_osm_cambridge_haggle_offset_s_2500m_1500m_0663,800,osm,cambridge_haggle,,dense_urban_irregular,,947249004,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_offset_s_2500m_1500m_0663/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_offset_s_2500m_1500m_0663/metadata.json
v2_osm_cambridge_haggle_offset_s_2500m_200m_0068,200,osm,cambridge_haggle,,dense_urban_irregular,,2615101326,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_cambridge_haggle_offset_s_2500m_200m_0068/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_cambridge_haggle_offset_s_2500m_200m_0068/metadata.json
v2_osm_cambridge_haggle_offset_s_2500m_200m_0408,600,osm,cambridge_haggle,,dense_urban_irregular,,2917172493,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_offset_s_2500m_200m_0408/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_offset_s_2500m_200m_0408/metadata.json
v2_osm_cambridge_haggle_offset_s_2500m_200m_0748,800,osm,cambridge_haggle,,dense_urban_irregular,,1466971302,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_offset_s_2500m_200m_0748/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_offset_s_2500m_200m_0748/metadata.json
v2_osm_cambridge_haggle_offset_s_2500m_500m_0153,200,osm,cambridge_haggle,,dense_urban_irregular,,3972320406,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_cambridge_haggle_offset_s_2500m_500m_0153/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_cambridge_haggle_offset_s_2500m_500m_0153/metadata.json
v2_osm_cambridge_haggle_offset_s_2500m_500m_0493,600,osm,cambridge_haggle,,dense_urban_irregular,,1202095638,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_offset_s_2500m_500m_0493/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_offset_s_2500m_500m_0493/metadata.json
v2_osm_cambridge_haggle_offset_s_2500m_500m_0833,1000,osm,cambridge_haggle,,dense_urban_irregular,,901369924,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_cambridge_haggle_offset_s_2500m_500m_0833/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_cambridge_haggle_offset_s_2500m_500m_0833/metadata.json
v2_osm_cambridge_haggle_offset_w_5000m_1000m_0034,100,osm,cambridge_haggle,,dense_urban_irregular,,1521961594,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_cambridge_haggle_offset_w_5000m_1000m_0034/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_cambridge_haggle_offset_w_5000m_1000m_0034/metadata.json
v2_osm_cambridge_haggle_offset_w_5000m_1000m_0374,600,osm,cambridge_haggle,,dense_urban_irregular,,43672257,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_offset_w_5000m_1000m_0374/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_offset_w_5000m_1000m_0374/metadata.json
v2_osm_cambridge_haggle_offset_w_5000m_1000m_0714,800,osm,cambridge_haggle,,dense_urban_irregular,,2712110876,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_offset_w_5000m_1000m_0714/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_offset_w_5000m_1000m_0714/metadata.json
v2_osm_cambridge_haggle_offset_w_5000m_1500m_0119,200,osm,cambridge_haggle,,dense_urban_irregular,,1615560180,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_cambridge_haggle_offset_w_5000m_1500m_0119/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_cambridge_haggle_offset_w_5000m_1500m_0119/metadata.json
v2_osm_cambridge_haggle_offset_w_5000m_1500m_0459,600,osm,cambridge_haggle,,dense_urban_irregular,,4271251747,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_offset_w_5000m_1500m_0459/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_offset_w_5000m_1500m_0459/metadata.json
v2_osm_cambridge_haggle_offset_w_5000m_1500m_0799,1000,osm,cambridge_haggle,,dense_urban_irregular,,3918753578,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_cambridge_haggle_offset_w_5000m_1500m_0799/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_cambridge_haggle_offset_w_5000m_1500m_0799/metadata.json
v2_osm_cambridge_haggle_offset_w_5000m_200m_0204,400,osm,cambridge_haggle,,dense_urban_irregular,,984261482,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_offset_w_5000m_200m_0204/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_offset_w_5000m_200m_0204/metadata.json
v2_osm_cambridge_haggle_offset_w_5000m_200m_0544,600,osm,cambridge_haggle,,dense_urban_irregular,,3764315262,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_offset_w_5000m_200m_0544/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_cambridge_haggle_offset_w_5000m_200m_0544/metadata.json
v2_osm_cambridge_haggle_offset_w_5000m_500m_0289,400,osm,cambridge_haggle,,dense_urban_irregular,,1545702806,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_offset_w_5000m_500m_0289/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_cambridge_haggle_offset_w_5000m_500m_0289/metadata.json
v2_osm_cambridge_haggle_offset_w_5000m_500m_0629,800,osm,cambridge_haggle,,dense_urban_irregular,,1258762856,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_offset_w_5000m_500m_0629/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_cambridge_haggle_offset_w_5000m_500m_0629/metadata.json
v2_osm_dieselnet_amherst_exact_500m_0m_0035,100,osm,dieselnet_amherst,,bus_route_urban_suburban,,30725406,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_dieselnet_amherst_exact_500m_0m_0035/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0100/wkt/v2_osm_dieselnet_amherst_exact_500m_0m_0035/metadata.json
v2_osm_dieselnet_amherst_exact_500m_0m_0120,200,osm,dieselnet_amherst,,bus_route_urban_suburban,,3711053518,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_dieselnet_amherst_exact_500m_0m_0120/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0200/wkt/v2_osm_dieselnet_amherst_exact_500m_0m_0120/metadata.json
v2_osm_dieselnet_amherst_exact_500m_0m_0205,400,osm,dieselnet_amherst,,bus_route_urban_suburban,,1862812728,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_dieselnet_amherst_exact_500m_0m_0205/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_dieselnet_amherst_exact_500m_0m_0205/metadata.json
v2_osm_dieselnet_amherst_exact_500m_0m_0290,400,osm,dieselnet_amherst,,bus_route_urban_suburban,,2961364646,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_dieselnet_amherst_exact_500m_0m_0290/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0400/wkt/v2_osm_dieselnet_amherst_exact_500m_0m_0290/metadata.json
v2_osm_dieselnet_amherst_exact_500m_0m_0375,600,osm,dieselnet_amherst,,bus_route_urban_suburban,,456519710,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_dieselnet_amherst_exact_500m_0m_0375/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_dieselnet_amherst_exact_500m_0m_0375/metadata.json
v2_osm_dieselnet_amherst_exact_500m_0m_0460,600,osm,dieselnet_amherst,,bus_route_urban_suburban,,2621040946,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_dieselnet_amherst_exact_500m_0m_0460/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_dieselnet_amherst_exact_500m_0m_0460/metadata.json
v2_osm_dieselnet_amherst_exact_500m_0m_0545,600,osm,dieselnet_amherst,,bus_route_urban_suburban,,2038046002,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_dieselnet_amherst_exact_500m_0m_0545/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0600/wkt/v2_osm_dieselnet_amherst_exact_500m_0m_0545/metadata.json
v2_osm_dieselnet_amherst_exact_500m_0m_0630,800,osm,dieselnet_amherst,,bus_route_urban_suburban,,667236976,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_dieselnet_amherst_exact_500m_0m_0630/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_dieselnet_amherst_exact_500m_0m_0630/metadata.json
v2_osm_dieselnet_amherst_exact_500m_0m_0715,800,osm,dieselnet_amherst,,bus_route_urban_suburban,,1140818080,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_dieselnet_amherst_exact_500m_0m_0715/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_0800/wkt/v2_osm_dieselnet_amherst_exact_500m_0m_0715/metadata.json
v2_osm_dieselnet_amherst_exact_500m_0m_0800,1000,osm,dieselnet_amherst,,bus_route_urban_suburban,,3912050786,OK,,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_dieselnet_amherst_exact_500m_0m_0800/roads.wkt,/home/raul/Documents/the-one/scenarios/Generated_Map_Space_v1/batch_1000/wkt/v2_osm_dieselnet_amherst_exact_500m_0m_0800/metadata.json
